Hour,Load_Profile
0,2398.9534
1,2426.7834
2,2217.5266
3,2213.53
4,2135.87
5,3454.8433
6,3476.0
7,3484.5798
8,3495.2134
9,3471.7466
10,3476.55
11,2733.2068
12,2987.9666
13,3189.9634
14,3016.9333
15,2670.5068
16,2858.0564
17,2843.28
18,2829.2368
19,2871.9534
20,2862.2
21,2820.9133
22,2606.6333
23,2348.3533
0,2849.8433
1,2876.0234
2,2956.6902
3,2491.7568
4,2296.03
5,2188.7068
6,2281.693
7,2231.1667
8,2364.8533
9,2460.15
10,2307.2134
11,2190.98
12,2175.69
13,2179.6868
14,2093.9966
15,2057.8433
16,2065.91
17,2048.86
18,2080.3933
19,2059.6768
20,1997.1967
21,2015.64
22,1895.63
23,1931.8567
0,2264.7534
1,2392.3167
2,2358.7666
3,2350.7
4,2342.2666
5,2321.0
6,2370.0234
7,2358.1067
8,2559.26
9,2725.6902
10,2867.8098
11,2720.96
12,2835.5432
13,2827.99
14,2710.693
15,2759.57
16,2693.7534
17,2575.6133
18,2554.0166
19,2483.1765
20,2405.1133
21,2389.4202
22,2381.5735
23,2437.9666
0,2677.5466
1,2746.1868
2,2773.6133
3,2754.4734
4,2421.43
5,2310.1467
6,2260.5366
7,2189.77
8,2298.1567
9,2391.95
10,2514.93
11,2485.4868
12,2446.9868
13,2516.6167
14,2358.0334
15,2533.1902
16,3313.4932
17,3432.6965
18,3383.0867
19,3463.7166
20,3501.74
21,3403.07
22,3204.3
23,3181.4202
0,3264.1401
1,3232.9
2,3255.7068
3,3287.24
4,3243.68
5,3330.6902
6,3281.74
7,3258.5667
8,3319.4333
9,3294.0234
10,3289.55
11,3218.4167
12,3235.0266
13,3327.6833
14,3214.2368
15,3224.54
16,3236.6401
17,3299.8533
18,3337.8765
19,3329.2966
20,3302.75
21,3329.3333
22,3337.0334
23,3238.8035
0,3314.0798
1,3317.16
2,3318.6265
3,3336.0068
4,3317.93
5,3254.02
6,3222.9265
7,3130.7834
8,3172.693
9,3281.1902
10,3206.5
11,3057.9265
12,2925.34
13,2976.27
14,3039.0798
15,3074.2068
16,3071.2734
17,2947.78
18,2903.6333
19,2923.5432
20,3063.0234
21,3065.0767
22,2977.7368
23,2986.5
0,2878.0034
1,2951.0432
2,3021.37
3,3044.2866
4,3173.7568
5,3186.15
6,3080.3298
7,3418.2134
8,3420.9634
9,3401.75
10,3316.3167
11,3377.3667
12,3147.1
13,3127.6667
14,3417.1868
15,3150.5466
16,3379.7866
17,3041.4265
18,3121.9834
19,2957.7166
20,2912.5432
21,3192.6401
22,3020.0132
23,3283.0967
0,3096.7932
1,3130.16
2,3209.7632
3,3203.1633
4,3129.5366
5,3140.4634
6,2633.07
7,2665.1167
8,2553.5767
9,2595.0833
10,3056.6433
11,3151.7932
12,2932.7466
13,2928.75
14,2997.8667
15,2888.4534
16,3265.02
17,3379.2
18,3249.5833
19,3213.7234
20,3081.1
21,3154.8367
22,3255.8533
23,3265.57
0,3399.0
1,3268.65
2,3079.34
3,3022.8367
4,3112.01
5,3016.7134
6,3032.3333
7,3057.1567
8,3018.95
9,2956.5432
10,3311.5867
11,3035.8167
12,2877.05
13,3002.7432
14,2650.7068
15,2647.15
16,2715.3867
17,2817.21
18,2864.4734
19,2772.88
