Hour,Load_Profile
0,2976.16
1,2966.59
2,2935.1667
3,2864.8765
4,2986.6833
5,2995.0798
6,3002.3035
7,2809.1433
8,2919.3267
9,2912.8367
10,2913.13
11,3025.0
12,2973.96
13,2974.1433
14,3012.35
15,2985.07
16,2935.9
17,2946.02
18,3018.4734
19,3062.8765
20,3241.2966
21,3635.72
22,3477.3933
23,3459.8298
0,3702.71
1,3538.6265
2,3206.3901
3,3210.13
4,3235.943
5,3311.66
6,3198.03
7,3196.38
8,3152.1235
9,3220.8367
10,3080.88
11,3244.4868
12,3208.6633
13,3205.62
14,3036.55
15,3158.1
16,3321.6702
17,3386.35
18,3422.32
19,3495.47
20,3337.51
21,3349.72
22,3549.7368
23,3543.5767
0,3529.0933
1,3580.1702
2,3552.23
3,3624.2068
4,3559.6
5,3568.6567
6,3676.4202
7,3665.8967
8,3515.71
9,3504.27
10,3130.82
11,3140.0967
12,3323.3567
13,3125.98
14,2892.5967
15,2877.49
16,2583.9
17,2691.26
18,3418.9465
19,3623.18
20,3661.9
21,3062.3267
22,2919.2534
23,2925.3035
0,3171.7034
1,3290.1367
2,3027.3833
3,2662.66
4,2616.5334
5,2573.7432
6,2549.6533
7,2574.5132
8,2352.5334
9,2473.7534
10,2459.6733
11,2492.7466
12,2472.6902
13,2473.6067
14,2509.2834
15,2470.6733
16,2481.93
17,2676.4834
18,3446.85
19,3506.03
20,3517.91
21,3500.3833
22,2651.8433
23,4191.0
0,2939.2368
1,2544.9602
2,2545.5466
3,2562.0833
4,2536.27
5,2547.6
6,2549.9834
7,2538.3235
8,2554.3833
9,2558.71
10,2533.63
11,2547.6733
12,2527.91
13,2551.7432
14,2536.7466
15,2529.5598
16,2536.0867
17,2529.34
18,2534.3633
19,2542.43
20,2529.8901
21,2541.0
22,2510.1633
23,2527.3967
0,2532.1633
1,2533.0432
2,2552.4766
3,2541.807
4,2538.5068
5,2538.0667
6,2528.35
7,2528.7166
8,2539.13
9,2526.3333
10,2541.22
11,2516.1033
12,2527.8735
13,2528.5334
14,2520.1
15,2515.8467
16,2095.39
17,2314.7666
18,2524.2432
19,2598.75
20,4058.7065
21,4077.077
22,4081.4402
23,4097.2065
0,4080.3765
1,4086.8303
2,4081.22
3,4085.18
4,4091.1567
5,4078.7632
6,4096.3267
7,4084.52
8,4087.7466
9,4090.7534
10,4241.087
11,3397.0933
12,2109.6167
13,2113.6133
14,2076.9465
15,2319.6067
16,2607.9897
17,2735.48
18,2814.6433
19,2686.6401
20,2512.07
21,2434.1902
22,2144.89
23,2260.1702
0,2604.9834
1,2563.7334
2,2554.8235
3,2559.6265
4,2548.04
5,2551.4133
6,2393.4534
7,2123.6233
8,2123.5132
9,2154.5334
10,2229.8467
11,2344.21
12,2898.9766
13,2963.3633
14,2352.02
15,1924.34
16,1933.58
17,2400.9333
18,2858.9
19,2801.6633
20,2867.5535
21,2978.7266
22,3086.7834
23,3371.1702
0,3075.307
1,3145.8167
2,3398.7432
3,3373.0767
4,3345.87
5,3337.1067
6,3346.97
7,3378.7234
8,2707.54
9,2642.0535
10,2642.2368
11,2602.7466
