Hour,Load_Profile
0,2528.057
1,2522.52
2,2488.8599
3,2525.307
4,2525.7466
5,2523.3267
6,2522.1167
7,2522.4465
8,2522.1902
9,2522.1533
10,2479.693
11,2523.2166
12,2525.7834
13,2526.04
14,2525.38
15,2527.47
16,2475.1833
17,1723.8466
18,1696.1633
19,1695.3933
20,1694.0734
21,1696.1267
22,1694.8066
23,1694.8434
0,1694.7333
1,1692.3134
2,1692.0934
3,1692.2767
4,1691.69
5,1690.7367
6,1690.4066
7,1690.7367
8,1691.0299
9,1693.1566
10,1698.6934
11,1699.2434
12,1696.64
13,1735.3234
14,1702.0299
15,1697.5566
16,1697.3
17,1721.94
18,1720.4
19,1694.8434
20,1693.9633
21,1693.7434
22,1892.88
23,2027.2633
0,2027.4833
1,1828.1267
2,1693.6333
3,1692.5701
4,1690.8833
5,1696.0167
6,1698.73
7,1697.3
8,1698.7301
9,1699.4633
10,1693.3767
11,1693.4867
12,1693.67
13,1694.5867
14,1694.2201
15,1693.12
16,1697.63
17,1703.2767
18,1694.9166
19,1694.88
20,1693.3033
21,1693.0834
22,1693.2301
23,1693.7434
0,1692.13
1,1690.6633
2,1689.8933
3,1689.38
4,1688.3167
5,1688.06
6,1688.17
7,1688.5734
8,1687.2167
9,1688.2067
10,1692.68
11,1695.3567
12,1694.2566
13,1693.12
14,1692.4966
15,1692.5701
16,1692.7167
17,1692.4601
18,1692.35
19,1693.7067
20,1693.0466
21,1731.84
22,1718.1267
23,1693.7067
0,1755.7467
1,1722.3434
2,1719.9601
3,1753.62
4,1792.6333
5,1693.8534
6,1692.2034
7,1693.4133
8,1692.1301
9,1692.2767
10,1692.5701
11,1692.3867
12,1697.3365
13,1694.2933
14,1693.89
15,1731.95
16,1868.2767
17,1718.2367
18,1694.3667
19,1693.9633
20,1694.4034
21,1692.6067
22,1691.6534
23,1692.35
0,1692.9
1,1689.4166
2,1688.83
3,1688.39
4,1688.61
5,1689.0133
6,1688.7566
7,1687.9133
8,1688.39
9,1688.3534
10,1689.38
11,1688.9034
12,1688.94
13,1689.3434
14,1706.6133
15,1710.39
16,1691.6534
17,1690.8833
18,1690.7367
19,1690.2966
20,1690.3699
21,1689.82
22,1690.59
23,1689.4532
0,1689.3434
1,1690.1866
2,1688.2067
3,1689.0133
4,1688.8667
