Hour,Load_Profile
0,3260.0334
1,3296.0767
2,3278.5867
3,3139.3633
4,3082.3833
5,3064.93
6,3105.0798
7,3087.26
8,3010.8833
9,3711.9133
10,3712.5366
11,3540.4966
12,3506.91
13,2193.18
14,2445.52
15,2733.4265
16,2920.5735
17,2915.3298
18,2916.9067
19,2914.12
20,2533.3735
21,2250.1965
22,2695.807
23,2831.07
0,2834.0767
1,2808.8132
2,2810.9033
3,2808.4465
4,2812.15
5,2532.3833
6,2147.0535
7,2139.3167
8,2135.7234
9,2339.9568
10,2443.76
11,2353.8167
12,2472.8
13,2481.16
14,2664.2368
15,2347.4368
16,2362.47
17,2354.9167
18,2222.8433
19,2368.2632
20,2321.3667
21,2378.8599
22,2465.7966
23,2282.0598
0,2450.4333
1,2834.2966
2,2918.0798
3,2930.95
4,2917.53
5,2937.1833
6,2887.9766
7,2890.6533
8,2920.4265
9,2891.0933
10,2925.1567
11,2618.6965
12,2546.9033
13,2924.7166
14,2970.6235
15,2862.8967
16,2267.21
17,2437.1965
18,2334.5667
19,2489.85
20,2487.0632
21,2529.4133
22,2501.1433
23,2364.7068
0,2632.1533
1,2599.7034
2,2603.7
3,2594.24
4,2492.27
5,2398.3667
6,2235.0166
7,2230.4333
8,2241.8367
9,2261.7834
10,2251.9568
11,2359.4634
12,2366.1733
13,2354.7334
14,2295.7368
15,2109.4333
16,2180.64
17,2163.04
18,2148.9233
19,2160.5466
20,2138.1433
21,2068.9534
22,2088.1667
23,2087.3967
0,2146.5034
1,2091.1
2,2094.7666
3,2064.7732
4,2059.75
5,2177.0833
6,2084.5732
7,2082.7766
8,2095.28
9,2094.95
10,2077.68
11,2135.1367
12,2132.6067
13,2105.9133
14,2125.1633
15,2128.4634
16,2118.7466
17,2087.91
18,2102.1367
19,2128.2068
20,2084.0232
21,2054.0667
22,2048.53
23,2049.6301
0,2028.0333
1,2027.0433
2,2029.2799
3,2034.9266
4,2013.7333
5,1951.1799
6,1962.9133
7,1959.1367
8,1967.35
9,2006.62
10,2430.2666
11,1983.52
12,1993.5299
13,2218.7
14,2636.3333
15,2626.91
16,2654.4834
17,2827.22
18,2867.8467
19,2845.1133
20,2811.8567
21,2802.9834
22,2933.5166
23,2610.4834
0,2480.7932
1,2559.8098
2,2569.4534
3,2584.0833
4,2598.53
5,2582.5068
6,2533.9966
7,2516.9834
8,2535.0967
9,2481.8567
10,2505.3599
11,2534.1433
12,2514.5266
13,2579.1333
14,2751.1
15,2544.9966
16,2578.3633
17,2564.6868
18,2502.8298
19,2553.6133
20,2527.47
21,2565.3833
22,2571.7266
23,2586.98
0,2769.8
1,2843.2068
2,2858.9
3,2835.7632
4,2850.6133
5,2811.82
6,2784.7966
7,2784.3567
8,2872.1733
9,2721.84
10,2507.9265
11,2606.8167
12,2876.5366
13,2859.6702
14,2916.76
15,2875.4368
16,2840.7134
17,2816.6235
18,2859.45
19,2834.7
20,2884.6765
21,3125.1
22,3161.1067
23,3105.9966
0,3134.1567
1,3124.5867
2,3113.6965
3,3140.0967
4,3115.4202
5,3089.24
6,3072.8132
7,3058.3298
8,2646.49
9,2541.1833
10,2632.2632
11,3157.3298
12,3139.4734
13,3161.95
14,2530.3667
15,2544.74
