Hour,Load_Profile
0,3228.5735
1,3325.41
2,3077.8735
3,3085.2432
4,3081.1733
5,3181.3833
6,3137.4568
7,3171.1167
8,3122.2766
9,3060.7134
10,3224.1733
11,3158.0632
12,3172.2534
13,3071.4568
14,3173.2432
15,3144.4966
16,3367.0632
17,3312.2466
18,3326.4734
19,3261.06
20,3256.2932
21,3214.97
22,3355.4766
23,3578.96
0,3423.97
1,3496.4233
2,3562.57
3,3444.2834
4,3448.5
5,3398.8533
6,3466.4666
7,3462.3967
8,3475.34
9,3612.7666
10,3611.2266
11,3546.7666
12,3381.95
13,3547.6099
14,3589.41
15,3595.5334
16,3463.13
17,3793.3867
18,3730.5767
19,3617.3867
20,3746.7834
21,3734.8298
22,3589.52
23,3537.2334
0,3484.7632
1,3320.02
2,3408.6433
3,3366.1467
4,3356.6868
5,3361.6
6,3416.05
7,3408.0933
8,3565.1733
9,3640.6702
10,3567.63
11,3705.6067
12,3609.3933
13,3043.8467
14,3047.1099
15,3825.6533
16,3188.35
17,2832.28
18,2854.8667
19,2866.27
20,2607.88
21,3636.6
22,3814.1765
23,3840.0632
0,3873.76
1,3829.2834
2,3813.8467
3,3856.8933
4,3790.5266
5,3616.8735
6,3628.46
7,3655.63
8,2805.4033
9,2440.9734
10,2280.0798
11,2390.8132
12,2683.23
13,3253.7632
14,3394.5266
15,3395.6633
16,3385.6167
17,3342.4966
18,3158.5767
19,3453.45
20,3140.6467
21,3119.8567
22,3109.443
23,3161.8765
0,3085.0234
1,3062.51
2,3111.68
3,3127.8867
4,3181.53
5,3099.6167
6,3130.9666
7,3106.07
8,3134.12
9,3120.8833
10,3117.62
11,3135.0366
12,3120.3333
13,3146.1099
14,3113.4766
15,3140.4265
16,3085.2068
17,3133.8633
18,3112.01
19,3116.74
20,3789.7568
21,3839.5867
22,3848.6067
23,3823.4534
0,3829.4666
1,3853.85
2,3813.8098
3,3289.5132
4,3074.5735
5,3076.48
6,3056.9734
7,3094.0798
8,3079.3035
9,3141.3433
10,3520.4766
11,3793.0933
12,3723.3167
13,3222.8901
14,3858.2866
15,3853.85
16,3824.48
17,3866.9766
18,3815.4966
19,3814.7266
20,3862.87
21,3810.1067
22,3884.8333
23,3813.1133
0,3797.7866
1,3753.6765
2,3814.2134
3,3733.18
4,3997.1433
5,3517.7266
6,3435.41
7,3493.1235
8,3464.8901
9,3536.4265
10,3464.23
11,3771.4966
12,3874.8235
13,3773.1467
14,3841.3098
15,3810.5466
16,3833.1333
17,3794.78
18,4131.27
19,4184.4
20,4103.9165
21,4047.4133
22,3879.8467
23,3931.3633
0,3957.6902
1,4010.307
2,4038.1
3,3961.0632
4,3950.0632
5,3843.9133
6,3811.6833
7,4002.9368
8,3912.9932
9,3910.6099
10,3752.98
