Hour,Load_Profile
0,2573.0833
1,2577.85
2,2567.73
3,2555.2632
4,2133.2666
5,2135.9067
6,2134.66
7,2132.6067
8,2135.98
9,2135.76
10,2197.3599
11,1989.02
12,2226.2166
13,2320.7432
14,2930.2166
15,3137.5667
16,3147.7234
17,3006.9966
18,2632.4834
19,2679.7834
20,2562.01
21,2526.7734
22,2569.4534
23,2498.6133
0,2553.0266
1,2563.5132
2,2588.9233
3,2554.0166
4,2523.62
5,2526.1868
6,2352.68
7,2131.6167
8,1964.3434
9,2044.3132
10,2510.6765
11,2491.9766
12,2842.9133
13,2883.65
14,2823.2966
15,2890.3967
16,2505.91
17,2387.0
18,2283.0132
19,2192.557
20,2259.62
21,2049.6667
22,1929.4368
23,1942.7833
0,2179.0632
1,2338.3433
2,2345.2734
3,2414.9402
4,2389.97
5,2338.0132
6,2338.05
7,2325.3633
8,2331.4868
9,2338.6
10,2342.6702
11,2411.4202
12,2420.2932
13,2405.6633
14,2166.1567
15,2502.4634
16,2501.84
17,2436.5735
18,2481.4534
19,2469.4265
20,2608.3567
21,2861.43
22,3009.4167
23,3096.72
0,3163.0867
1,3321.34
2,3326.9133
3,3333.22
4,3339.6
5,3357.4202
6,3309.46
7,3009.0132
8,2927.3567
9,2856.6265
10,2919.2166
11,2944.3333
12,2728.4766
13,3003.9534
14,2799.3901
15,3242.8735
16,3241.0034
17,3441.68
18,3650.57
19,3539.5068
20,3672.057
21,3665.7134
22,3490.8867
23,3276.7534
0,3213.5767
1,3528.3967
2,3561.5068
3,3610.3833
4,3661.57
5,3463.0933
6,3446.9966
7,3531.6235
8,3698.8599
9,3789.5735
10,3701.0967
11,3479.3735
12,3447.3267
13,3516.37
14,3539.3599
15,3446.9233
16,3319.25
17,3219.37
18,3242.4333
19,3173.2068
20,3267.2932
21,3410.4402
22,3533.6401
23,3379.75
0,3351.8833
1,3417.3333
2,3525.4634
3,3435.0798
4,3474.79
5,3438.6733
6,3443.5867
7,3488.5034
8,3444.6868
9,3445.7866
10,3479.1167
11,3466.1733
12,3203.6033
13,3481.94
14,2656.0234
15,1665.0333
16,1782.33
17,1911.7633
18,2025.2833
19,2017.3634
20,2030.1233
21,2013.5867
22,2041.49
23,2024.6233
0,2031.5167
1,2034.1566
2,2027.9233
3,2030.1968
4,2035.88
5,2035.9534
6,2025.9066
7,2038.5199
8,2014.6134
9,2021.4333
10,2028.3634
11,2022.13
12,2037.9701
13,2030.4166
14,2026.6033
15,2030.4166
16,2023.34
17,1970.0267
18,2044.9
19,2072.6934
20,2042.15
21,2071.6667
22,2040.8667
23,2027.9601
0,2038.3
1,2038.4467
2,2060.41
3,2029.2434
4,2065.3232
5,2067.5232
6,2047.9801
7,2049.7034
8,2032.9467
9,2080.76
10,2028.51
11,2042.0399
12,1815.77
13,2187.57
14,3159.6401
15,2756.0867
16,2481.6
17,2584.9634
18,2215.9868
19,2251.3333
20,2112.99
21,2078.4133
22,2086.1135
23,2223.43
0,2282.1333
1,2291.63
2,2377.3933
3,2609.2734
4,2476.1733
5,2474.9265
6,2346.3
7,3089.2766
8,3723.5735
9,3722.4368
10,3702.5266
11,3710.1167
12,3704.1765
13,3705.9368
14,2999.7368
15,2653.3467
16,2655.9868
17,2658.8833
18,2547.71
19,2386.5234
20,2428.4333
21,2232.78
22,2695.77
23,2277.0
0,2545.4368
1,2656.6833
2,2663.1
3,2655.95
4,2651.1833
5,2647.8467
6,2651.66
7,2631.7866
8,2546.3167
9,2438.48
10,2457.3633
11,2439.2134
12,2405.2966
13,2399.21
14,2399.2466
15,2404.1965
16,2382.27
17,2372.7368
18,2387.6965
19,2394.37
20,2383.1868
21,2363.13
22,2768.4067
23,2739.6965
0,2825.35
1,2821.9766
2,2558.5266
3,2194.4265
4,2201.3933
5,2210.4133
6,2199.4868
7,2203.7766
8,2407.057
9,2466.97
10,2361.6633
11,2258.9966
