Hour,Load_Profile
0,1583.6333
1,1583.0834
2,1582.5701
3,1582.24
4,1581.9833
5,1581.6534
6,1581.4701
7,1581.2133
8,1581.8
9,1582.4967
10,1583.2301
11,1585.5399
12,1593.24
13,1583.34
14,1586.2733
15,2196.0767
16,1823.7267
17,2331.8167
18,2445.96
19,2446.3633
20,2445.52
21,2444.5667
22,2445.3367
23,2447.4634
0,2445.3367
1,2394.04
2,2445.7034
3,2446.4
4,2443.2466
5,2440.9368
6,2443.43
7,2443.8333
8,2444.3833
9,2406.9465
10,2445.0798
11,1717.5767
12,1584.2201
13,1593.02
14,1614.69
15,1808.5466
16,1695.9066
17,1681.24
18,1626.8267
19,1592.1766
20,1582.35
21,1582.5701
22,1582.7534
23,1581.9468
0,1581.4701
1,1581.8367
2,1580.7733
3,1580.4066
4,1580.0767
5,1579.05
6,1579.27
7,1579.7101
8,1579.6
9,1579.7833
10,1580.9933
11,1581.25
12,1599.62
13,1738.2566
14,1582.0566
15,1581.8367
16,1581.8
17,1581.8367
18,1582.2034
19,1582.2034
20,1581.5066
21,1581.8367
22,1582.02
23,1581.91
0,1581.8733
1,1581.0667
2,1580.48
3,1579.7101
4,1579.05
5,1578.61
6,1578.6466
7,1578.06
8,1578.4633
9,1579.6733
10,1580.9199
11,1581.0667
12,1580.7366
13,1580.9567
14,1580.2966
15,1582.8267
16,1580.4434
17,1579.82
18,1579.3434
19,1579.7833
20,1579.3434
21,1579.3066
22,1578.94
23,1579.3066
0,1579.5632
1,1579.49
2,1578.6466
3,1578.94
4,1579.38
5,1579.0867
6,1579.5267
7,1579.8567
8,1579.6366
9,1579.5632
10,1579.5632
11,1580.26
12,1579.0133
13,1579.16
14,1579.38
15,1579.16
16,1579.1967
17,1579.5632
18,1579.5267
19,1580.0767
20,1580.37
21,1579.7101
22,1580.0399
23,1579.9299
0,1580.15
1,1578.1333
2,1578.3534
3,1577.5834
4,1577.6566
5,1577.6934
6,1577.51
7,1577.6566
8,1577.51
9,1578.5367
10,1579.3434
11,1578.8667
12,1579.6
13,1580.4066
14,1596.3933
15,1601.9667
16,1580.6633
17,1580.9567
18,1581.58
19,1580.8833
20,1581.2133
21,1581.5066
22,1581.4333
23,1581.1034
0,1581.0299
1,1581.7267
2,1581.5433
3,1580.9567
4,1581.14
5,1580.6633
6,1580.9199
7,1581.3234
8,1581.14
9,1581.9468
10,1582.8267
11,1583.0834
12,2482.6265
13,3486.1567
14,3584.68
15,3592.6367
16,3691.27
17,2672.5598
18,1609.0433
19,1594.89
20,1585.9066
21,1585.6133
22,1585.4299
23,1585.1733
0,1585.32
1,1585.5033
2,1585.9434
3,1585.7966
4,1585.4667
5,1584.55
6,1584.8434
7,1584.6233
8,1584.1833
9,1584.9166
10,1587.8132
11,1584.2566
12,1583.45
13,1583.34
14,1598.9233
15,1599.1067
16,1607.1
17,1584.66
18,1581.9468
19,1582.5333
20,1582.3867
21,1581.9833
22,1582.02
23,1581.9833
0,1790.9467
1,2333.3567
2,2380.51
3,2381.1333
4,2378.2734
5,2330.6067
6,2379.9966
7,2378.2734
8,2380.95
9,2233.88
10,1581.4701
11,1580.59
12,1579.82
13,1579.2333
14,1579.1233
15,1677.83
16,2392.1702
17,2100.1199
18,1580.3334
19,1580.0399
20,1579.7101
21,1580.0033
22,1579.5267
23,1579.5632
0,1579.49
1,1579.4534
2,1579.2333
3,1579.38
4,1578.83
5,1578.6833
6,1578.3167
7,1578.2067
8,1577.62
9,1578.4266
10,1579.5267
11,1579.05
12,1579.05
13,1579.3066
14,1579.6
15,1579.8933
16,1580.15
17,1580.6267
18,1580.7733
19,1580.81
20,1580.5167
21,1580.9567
22,1581.3966
23,1581.7633
0,1581.8734
1,1581.6167
2,1581.4701
3,1581.4333
4,1581.1034
5,1581.3234
6,1580.9567
7,1581.2133
8,1582.1666
9,1582.35
10,1582.2401
11,1581.58
12,1581.6534
13,1581.91
14,1581.8
15,1582.2767
16,1773.09
17,1586.3833
18,1585.4667
19,1585.3567
20,1585.1367
21,1584.44
22,1585.0267
23,1584.66
0,1584.4034
1,1584.44
2,1584.1833
3,1584.0734
4,1583.9633
5,1583.7067
6,1583.4867
7,1584.1833
8,1583.89
9,1583.7434
10,1584.11
11,1583.4867
12,1583.5233
13,1583.8534
14,1583.4135
15,1582.4601
16,1582.4233
17,1582.2767
18,1582.4967
19,1582.4601
20,1583.5968
21,1789.1868
22,1616.56
23,1597.09
0,1582.7899
1,1583.2667
2,1582.8634
3,1582.8634
4,1583.2667
5,1583.01
6,1582.9733
7,1583.1566
8,1583.12
9,1582.9
10,1582.7899
11,1582.8634
12,1582.6067
13,1582.35
14,1582.1301
15,1582.1666
16,1581.9468
17,1581.9833
18,1581.58
19,1581.2867
20,1581.0299
21,1581.0299
22,1581.2867
23,1664.3733
0,2596.5867
1,1956.4601
2,1582.9368
3,1582.9368
4,1582.4233
5,1582.4967
6,1582.2034
7,1581.4701
8,1581.8367
9,1582.1666
10,1582.24
11,1583.2667
12,1583.56
13,1584.9166
14,1583.89
15,1584.5133
16,1605.5233
17,1710.4633
18,1604.6067
19,1977.9467
20,1919.0233
21,1669.47
22,1585.3933
23,1584.99
0,1585.1366
1,1584.5867
2,1584.33
3,1584.2201
4,1592.8
5,3269.09
6,3680.8567
7,3665.2368
8,3681.5535
9,3708.6868
10,3641.2932
11,1590.1967
12,1610.8767
13,2960.2834
14,3594.5798
15,3589.7766
16,2637.3599
17,1578.83
18,1577.3634
19,1576.6666
20,1576.41
21,1576.2634
22,1576.3
23,1576.3
0,1576.7401
1,1576.41
2,1576.19
3,1576.2267
4,1576.19
5,1576.0066
6,1576.3
7,1575.9701
8,1576.0433
9,1577.6566
10,1529.8434
11,1578.2434
12,1591.5533
13,1582.5333
14,1583.89
15,2019.1233
16,3517.1765
17,3248.3
18,3317.2334
19,3296.9568
20,3099.3967
21,4111.067
22,3995.0166
23,3051.3633
0,3133.9734
1,3132.7266
2,3134.7068
3,3142.0767
4,3138.9233
5,3129.5
6,3132.47
7,2602.5266
8,2506.6433
9,2501.18
10,2497.807
11,2544.41
12,2607.3667
13,2540.8533
14,2551.4868
15,2553.0266
16,2571.5432
17,2629.6235
18,2753.1533
19,2753.0798
20,2759.2766
21,2765.0334
22,2763.4568
23,2764.85
0,2751.21
1,2869.0933
2,2756.8567
3,2761.5867
4,2764.85
5,2762.65
6,2760.8533
7,2751.1733
8,2766.6833
9,2815.4868
10,2797.1167
11,2740.2466
12,2758.6902
13,2761.0
14,2763.2734
15,2742.8132
16,2742.3735
17,2730.4934
18,2731.3
19,2731.7766
20,2733.7932
21,2735.443
22,2731.7766
23,2718.3933
0,2773.3933
1,2812.4067
2,3262.38
3,3196.82
4,3218.307
5,3239.5366
6,2989.9834
7,2906.4202
8,2919.6567
9,2951.4834
10,2850.1733
11,2796.7866
12,3419.9
13,3602.5735
14,2786.3367
15,2826.8901
16,3025.88
17,3240.16
18,3168.3298
19,3261.6099
20,3401.3467
21,3465.5867
22,3694.46
23,3704.4333
0,3740.77
1,3856.38
2,3768.8933
3,3530.8167
4,3415.28
5,3432.0366
6,3413.3735
7,3157.3298
8,2792.46
9,2896.7034
10,2734.5266
11,2954.0867
12,2913.6433
13,2608.5767
14,2628.7432
15,2654.8132
16,2727.7432
17,2810.0967
18,2839.8333
19,2734.0867
20,2757.9568
21,2711.1702
22,2621.4834
23,2741.9333
0,2676.8867
1,2732.8035
2,3345.6868
3,3259.3367
4,3236.2368
5,3230.04
6,3244.6702
7,3207.71
8,3242.0667
9,3208.8833
10,3244.5967
11,3011.91
12,2545.07
13,2545.1433
14,1851.52
15,1583.2667
16,1576.3
17,1576.3
18,1576.3
19,1576.3
20,1576.3
21,1576.3
22,1576.3
23,1576.3
0,1576.3
1,1576.3
2,1576.3
3,1576.3
4,1576.3
5,1576.3
6,1576.3
7,1576.3
8,1696.1267
9,2461.47
10,1683.4767
11,1582.2767
12,1581.69
13,1582.0566
14,1582.35
15,1582.7534
16,1583.5968
17,2077.7166
18,1584.0
19,2028.4
20,3118.5735
21,3121.6167
22,3153.1133
23,3121.6533
0,3156.4868
1,3170.1265
2,3140.2068
3,1845.3966
4,1672.1466
5,1580.7733
6,1580.2599
7,1579.82
8,1579.7101
9,1579.6733
10,1579.82
11,1579.49
12,1580.26
13,1579.8567
14,1826.7333
15,1627.4867
16,1581.5066
17,1581.7267
18,1581.8367
19,1581.5433
20,1591.37
21,2403.8298
22,2987.4897
23,2688.62
0,1846.5333
1,2990.79
2,2954.4534
3,2238.8667
4,1582.4601
5,1581.36
6,1580.81
7,1581.0299
8,1580.8099
9,1580.9199
10,1581.3234
11,1581.36
12,1581.25
13,1580.9567
14,1581.69
15,1581.8367
16,1581.4333
17,2048.9333
18,3846.7734
19,3772.8901
20,3863.2
21,3835.4067
22,3859.2766
23,3872.9167
0,3751.0735
1,3786.7134
2,3882.3765
3,3860.8901
4,3847.03
5,3869.3967
6,3839.88
7,3777.62
8,3878.3433
9,3828.55
10,3763.7234
11,3812.38
12,3873.1733
13,2477.7866
14,1584.5133
15,1584.5133
16,1584.11
17,1716.4034
18,2381.9402
19,2491.4265
20,2506.13
21,2503.7834
22,2502.9033
23,2499.97
0,2495.057
1,2498.32
2,2497.1833
3,2491.6467
4,2509.5034
5,2506.6067
6,2504.8098
7,2495.35
8,2489.9233
9,2514.5266
10,2510.2
11,2483.6167
12,2490.4
13,2507.23
14,2508.9534
15,2493.48
16,2503.93
17,2489.63
18,2483.47
19,2502.9033
20,2493.7368
21,2488.3467
22,2505.3235
23,2508.4033
0,2490.4734
1,2499.8235
2,2492.0132
3,2507.2666
4,2508.8433
5,2495.9734
6,2498.7966
7,2502.9033
8,2491.6833
9,2492.1235
10,2494.1033
11,2494.7632
12,2505.91
13,2506.0935
14,2500.1167
15,2511.8867
16,2488.97
17,2493.443
18,2497.1099
19,2492.2334
20,2495.57
21,2504.4067
22,2500.4465
23,2506.057
0,2499.6401
1,2497.9534
2,2487.32
3,2490.6567
4,2511.2266
5,2499.2368
6,2505.9834
7,2500.3
8,2502.1333
9,2502.0234
10,2507.7068
11,2508.2568
12,2501.693
13,2494.3599
14,2506.057
15,2495.24
16,2491.72
17,2495.35
18,2496.193
19,2492.1235
20,2505.1401
21,2506.24
22,2491.1333
23,2506.4233
0,2492.8933
1,2498.1733
2,2504.26
3,2502.6099
4,2492.93
5,2491.6467
6,2505.3967
7,2491.9766
8,2504.0767
9,2503.4534
10,2498.0632
11,2509.8333
12,2511.1533
13,2496.5967
14,2513.8667
15,2490.2534
16,2493.59
17,2489.9233
18,2498.0266
19,2497.9534
20,2496.12
21,2491.0234
22,2499.7866
23,2494.03
0,2493.37
1,2499.2
2,2498.76
3,2511.74
4,2497.2932
5,2497.0366
6,2501.9133
7,2490.1067
8,2504.443
9,2508.4402
10,2497.3298
11,2495.02
12,2497.3298
13,2508.1099
14,2502.1702
15,2494.4333
16,2499.2734
17,2498.6868
18,2507.6702
19,2504.37
20,2500.3367
21,2500.9233
22,2501.29
23,2502.7932
0,2501.8035
1,2502.2068
2,2501.84
3,2502.6467
4,2507.193
5,2506.5334
6,2498.43
7,2493.5535
8,2501.0334
9,2512.0334
10,2503.6733
11,2498.8333
12,2494.9465
13,2506.2766
14,2500.1902
15,2495.9
16,2437.16
17,2499.2368
18,2505.0667
19,2503.27
20,2485.6333
21,2507.0466
22,2490.6567
23,2516.3599
0,2508.4033
1,2515.15
2,2497.66
3,2505.3235
4,2497.9167
5,2503.5632
6,2490.3633
7,2505.5798
8,2508.3667
9,2517.79
10,2506.8633
11,2500.85
12,2507.9265
13,2509.4666
14,2516.5068
15,2502.28
16,2497.77
17,2496.3035
18,2497.4402
19,2508.9167
20,2510.3098
21,2508.3298
22,2511.1533
23,2511.7034
0,2495.02
1,2496.3035
2,2509.9067
3,2515.7734
4,2521.09
5,2508.9167
6,2496.78
7,2492.8933
8,2517.68
9,2505.6902
10,2512.29
11,2493.8098
12,2497.2568
13,2512.1064
14,2502.4634
15,2498.1
16,2502.4634
17,2508.3298
18,2514.8567
19,2500.7034
20,2502.0234
21,2502.5735
22,2497.8433
23,2507.6333
0,2505.7266
1,2500.1533
2,2510.7866
3,2496.1567
4,2503.6
5,2497.3298
6,2506.4233
7,2504.9932
8,2503.1235
9,2516.8367
10,2513.2432
11,2520.87
12,2519.1467
13,2509.32
14,2507.78
15,2503.2334
16,2516.8735
17,2512.51
18,2506.9368
19,2512.9868
20,2506.8633
21,2502.8667
22,2507.8167
23,2506.9
0,2501.4368
1,2503.8567
2,2517.1667
3,2518.0833
4,2495.057
5,2495.6067
6,2490.4368
7,2511.1902
8,2515.4067
9,2509.43
10,2501.4731
11,2503.6733
12,2515.443
13,2498.0266
14,2508.6965
15,2499.8599
16,2521.1633
17,2505.4333
18,2501.6567
19,2505.3599
20,2501.5833
21,2505.0667
22,2496.01
23,2513.6833
0,2503.93
1,2518.12
2,2498.9067
3,2502.3167
4,2491.2068
5,2516.8735
6,2506.2766
7,2506.46
8,2508.807
9,2495.6433
10,2512.62
11,2488.5667
12,2496.8901
13,2520.2834
14,2510.6033
15,2516.2134
16,2486.6235
17,2502.0967
18,2504.0034
19,2508.22
20,2505.5432
21,2507.7068
22,2523.29
23,2503.3433
0,2513.5366
1,2501.3267
2,2509.76
3,2496.5598
4,2502.0234
5,2516.2866
6,2492.5632
7,2510.6033
8,2494.25
9,2505.6533
10,2497.6965
11,2491.28
12,2494.69
13,2499.2368
14,2510.1633
15,2434.9966
16,2505.5068
17,2501.6567
18,2499.3098
19,2500.8132
20,2500.8867
21,2503.1235
22,2497.0366
23,2499.3467
0,2510.2368
1,2495.4233
2,2504.2234
3,2497.5132
4,2506.13
5,2496.8901
6,2500.0798
7,2490.2166
8,2501.3267
9,2508.7334
10,2506.4966
11,2505.5432
12,2503.4167
13,2496.45
14,2494.6533
15,2509.3567
16,2507.7068
17,2494.9465
18,2507.9634
19,2510.4932
20,2495.46
21,2500.0798
