Hour,Load_Profile
1,613.4544756944446
2,618.983173611111
3,626.4101409722224
4,613.7045555555555
5,603.7965986111111
6,611.9034256944443
7,614.1092138888889
8,613.736617361111
9,614.4232909722223
10,614.201688888889
11,616.604807638889
12,598.6762659722223
13,593.339420138889
14,580.4892111111111
15,589.2967805555555
16,601.3032673611111
17,596.5624965277776
18,594.3397659722222
19,605.6961881944445
20,606.6845812500002
21,603.0211569444446
22,589.3436562500001
23,617.4343270833334
24,637.0572895833334
25,630.6310201388889
26,622.9918027777779
27,626.8560020833332
28,616.8917493055555
29,619.7364083333334
30,616.1323180555555
31,606.8474284722222
32,620.6910666666668
33,607.1248368055557
34,604.3931020833334
35,615.0872152777778
36,615.9304881944444
37,605.3508131944446
38,607.6877298611112
39,593.2099305555556
40,580.4165055555557
41,582.0251854166668
42,580.8853916666668
43,574.186526388889
44,568.723895138889
45,566.1866937500001
46,559.6110666666667
47,570.2476388888889
48,574.0522472222224
49,578.5141868055556
50,586.2006256944443
51,590.568725
52,591.0389590277778
53,591.5708118055556
54,597.2579006944446
55,596.0445145833334
56,591.7042833333333
57,581.6939569444446
58,587.259328472222
59,588.6546319444444
60,586.9388666666669
61,584.3642354166665
62,577.8805354166665
63,563.7678673611109
64,597.6040048611111
65,595.4472194444445
66,586.5908881944443
67,595.2393090277778
68,594.6428986111109
69,593.7345583333333
70,595.7463194444443
71,601.9123666666668
72,600.7140090277777
73,596.2758743055556
74,588.8296805555555
75,584.3300381944446
76,586.0813152777777
77,589.8497722222221
78,583.8692166666666
79,575.1816944444445
80,564.5920791666666
81,556.4509965277779
82,559.3863
83,567.4144402777777
84,588.0656048611111
85,577.0461798611112
86,579.8116493055558
87,579.9019756944444
88,570.8551597222221
89,578.9752375
90,591.5790756944444
91,602.5805326388888
92,599.7522874999999
93,591.8581993055554
94,598.2116472222222
95,593.4477097222222
96,593.5856437499999
97,578.1819034722225
98,580.1796534722221
99,574.81096875
100,572.8823423611113
101,583.6306895833334
102,579.2087298611111
103,582.2114986111111
104,590.7285423611113
105,600.243725
106,610.2373604166668
107,610.235
108,606.0620638888888
109,606.5376381944445
110,609.5177472222223
111,609.9658347222223
112,606.03173125
113,596.1186909722223
114,590.4149090277779
115,591.553538888889
116,594.6108131944445
117,598.9959798611113
118,595.4099597222221
119,597.4902041666668
120,608.1812729166664
121,620.132634027778
122,617.9669458333332
123,621.7830020833331
124,608.0224958333332
125,606.0994701388888
126,598.1078416666667
127,594.6325965277778
128,596.6336569444446
129,594.8404854166665
130,598.1584999999999
131,611.9099541666667
132,610.9580756944445
133,607.7453451388889
134,621.7201208333332
135,626.5032597222223
136,624.1850486111109
137,620.4067854166667
138,624.8510152777776
139,622.5862673611113
140,625.3204145833334
141,634.5916701388891
142,633.6764604166666
143,633.9720145833331
144,608.3488180555556
145,602.5135402777775
146,609.1442798611113
147,599.3203472222222
148,606.2046965277777
149,614.1330284722221
150,619.526529861111
151,618.4722847222224
152,631.2989375
153,636.1487937499999
154,633.5033812500001
155,629.0106263888888
156,630.3555083333331
157,618.8064604166665
158,625.9698916666667
159,631.2943666666667
160,621.3584041666668
161,620.8378652777777
162,607.9935145833334
163,607.071688888889
164,599.7785250000001
165,588.7876104166667
166,598.1413680555554
167,594.580042361111
168,596.6170187499998
169,593.0925034722223
170,605.8165305555553
171,614.1168812499999
172,614.1318256944445
173,612.5769972222223
174,609.3298756944445
175,589.0834451388891
176,587.5393104166666
177,591.7329847222222
178,596.463171527778
179,605.9615499999998
180,622.9009687500001
181,610.8421541666665
182,625.6365722222222
183,622.1093819444444
184,613.79870625
185,607.9515819444447
186,586.6433312499998
187,615.054323611111
188,616.7539125
189,619.777317361111
190,630.0439027777776
191,628.096438888889
192,623.1155576388888
193,609.0180611111111
194,624.6160958333332
195,608.4108777777778
196,606.66074375
197,604.5413958333334
198,599.039536111111
199,590.7665513888888
200,587.87898125
201,590.9326875
202,597.6955819444444
203,580.0812513888886
204,578.2857812499999
205,580.8781013888889
206,569.9294659722223
207,556.7912680555555
208,572.2337291666668
209,602.8403979166667
210,596.3161993055554
211,582.5437277777777
212,580.6072034722223
213,571.0302541666666
214,576.6524097222222
215,583.5902284722222
216,589.6982131944442
217,584.7976861111111
218,583.4501124999999
219,586.1801875
220,580.205738888889
221,578.6997909722222
222,573.9223659722222
223,575.1442638888889
224,570.546342361111
225,587.2364840277777
226,605.620423611111
227,620.0076902777778
228,605.4030791666665
229,601.2943097222222
230,596.4651833333335
231,586.0156277777777
232,566.9147708333334
233,566.1317118055554
234,570.5894465277779
235,575.8950923611111
236,558.8641208333331
237,551.4365034722222
238,562.6543993055554
239,566.3439131944444
240,581.2755722222222
241,587.4723187500001
242,591.1580027777777
243,588.6806541666668
244,581.7134027777778
245,570.5345854166668
246,569.0925409722222
247,560.112970138889
248,551.152471527778
249,543.3151590277778
250,547.0726659722222
251,544.7580145833332
252,535.6320083333333
