Hour,Load_Profile
0,2952.7666
1,2852.3735
2,2245.2466
3,2238.5735
4,2239.27
5,2167.0
6,2143.8267
7,1754.2434
8,1634.8567
9,1970.9434
10,2088.13
11,2062.5366
12,2082.7766
13,2086.6633
14,2108.1868
15,2069.32
16,2074.4534
17,2028.7667
18,2061.4
19,2098.91
20,2022.6067
21,2073.1702
22,2025.1
23,2119.9565
0,2017.51
1,2070.5667
2,2072.4368
3,2087.36
4,2115.3733
5,2052.16
6,2074.3433
7,2028.4733
8,2096.16
9,2105.73
10,2116.9133
11,2072.3267
12,2186.25
13,1834.9833
14,2072.4368
15,2059.97
16,2067.1199
17,2003.6133
18,1997.4166
19,2007.8667
20,2011.02
21,1993.8966
22,2012.23
23,1898.5632
0,2063.27
1,2129.8567
2,2158.31
3,2141.7732
4,2155.5967
5,2158.97
6,2176.1301
7,2202.0535
8,2177.5967
9,2153.6167
10,1931.1233
11,2097.1135
12,2111.34
13,1978.7533
14,1987.7367
15,1973.6566
16,1978.3132
17,1989.8267
18,1987.4434
19,1982.1267
20,1988.7633
21,1969.5867
22,2013.8066
23,1978.1666
0,1981.76
1,2009.4434
2,1979.23
3,1967.02
4,1971.64
5,1974.4633
6,1983.3367
7,1996.06
8,1989.35
9,1960.2367
10,1957.1934
11,1975.0867
12,1976.4434
13,1989.8633
14,1900.4701
15,1951.5466
16,1961.5934
17,1983.19
18,1970.7966
19,1972.2267
20,1960.42
21,1977.14
22,1973.1799
23,1974.6833
0,1975.1233
1,1973.4733
2,1971.3833
3,1972.1167
4,1954.0399
5,1970.3567
6,1976.48
7,3090.8901
8,3964.7666
9,3981.5234
10,3959.0833
11,3968.6167
12,3963.1167
13,3967.7368
14,3970.23
15,3611.74
16,2027.74
17,1977.14
18,1978.7534
19,2883.76
20,3006.3735
21,3004.3933
22,3014.7334
23,3006.7766
0,3009.1965
1,3012.8267
2,3009.8567
3,3011.6167
4,3003.1833
5,3006.9966
6,3009.1965
7,3001.7534
8,3006.0068
9,3011.9834
10,3014.3298
11,3008.0234
12,3010.8098
13,3011.5068
14,3011.0667
15,3006.1533
16,3010.7
17,3016.2
18,3011.5798
19,3304.7666
20,3277.34
21,2968.24
22,2956.2134
23,2934.5432
0,2912.47
1,3032.2234
2,3533.8235
3,3516.2234
4,3640.9265
5,3531.4033
6,3572.2134
7,3860.8167
8,3450.9568
9,3146.66
10,3060.09
11,2975.6467
12,3068.45
13,3008.9033
14,2963.693
15,2960.87
16,2702.6265
17,2646.5266
18,2627.6067
19,2664.3098
20,2588.0068
21,2599.63
22,2769.25
23,2949.32
0,2973.52
1,2960.2466
2,2971.21
3,2968.8633
4,2959.4402
5,2961.5667
6,2823.1133
7,2547.93
8,2552.7334
9,2550.3132
10,2525.82
11,3322.0
12,2574.8433
13,2731.41
14,2710.8035
15,2532.09
16,2477.4202
17,2516.3599
18,2545.3267
19,2510.7134
20,2419.45
21,2542.4666
22,2466.6765
23,2439.8
0,2420.8433
1,2427.8833
2,2389.97
3,2429.13
4,2422.97
5,2426.38
6,2381.6833
7,2368.9233
8,2417.5432
9,3078.35
10,3071.8599
11,3073.9868
12,3096.0967
13,3066.47
14,3075.1965
15,3081.65
16,3061.63
17,3054.8833
18,3026.0269
19,3039.557
20,3033.2134
21,3100.4966
22,3252.2234
23,3276.2766
0,3257.98
1,3235.1733
2,3041.8667
3,3038.5667
4,3034.9
5,3019.9402
6,3028.0432
7,3005.1265
8,3002.01
9,3052.2068
10,3012.2034
11,3039.8132
12,3033.1401
13,2902.9368
14,2737.2034
15,2597.1733
16,2535.0234
17,2482.59
18,2493.0034
19,2531.87
20,2523.8765
21,2567.5833
22,2556.95
23,2580.5266
0,2590.9402
1,2539.5334
2,2589.0334
3,2515.0767
4,2508.22
5,2533.3735
6,2547.9666
7,2333.4666
8,2174.59
9,3448.9766
10,3444.43
11,3383.4167
12,3335.9333
13,3338.3533
14,3354.3398
15,3344.9534
16,3359.2534
17,3346.3098
18,3394.8933
19,3413.557
20,3380.4834
21,3333.9534
22,3329.0767
23,3326.84
0,3333.66
1,3335.8235
2,3330.9465
3,3331.2766
4,3333.7334
5,3329.8833
6,3323.1
7,3329.15
8,3348.8035
9,3397.5334
10,3395.3333
11,3408.8633
12,3405.05
13,3395.2234
14,3408.7534
15,3354.9634
16,1819.1433
17,1842.8301
18,1797.62
19,1788.27
20,1779.1033
21,1780.3867
22,1956.2034
23,2135.21
0,2179.87
1,2283.3433
2,2634.5735
3,2552.77
4,2486.4033
5,2466.2734
6,2472.3235
7,2466.3098
8,2556.62
9,2652.943
10,2633.7666
11,2637.7266
12,2816.1833
13,4202.3667
14,4048.8433
15,3591.3901
16,3257.87
17,3485.3867
18,3566.7134
19,3571.0767
20,3565.943
21,3547.9033
22,3566.8235
23,3574.0466
0,3571.04
1,3576.1733
2,3570.4167
3,3564.55
4,3572.1033
5,3564.1467
6,3587.7966
7,3583.3599
8,2688.7666
9,1646.1133
10,1697.85
11,2029.9767
12,3203.1265
13,3486.34
14,3481.2068
15,3454.22
16,3490.1902
17,3485.2766
18,3500.1265
19,3456.5667
20,3510.6868
21,3521.2466
22,3539.2866
23,3558.28
0,3596.7432
1,3614.9666
2,3641.11
3,3663.2935
4,3666.0432
5,3660.7632
6,3598.943
7,3656.18
8,3656.7666
9,3659.2966
10,3634.29
11,3645.1433
12,3884.32
13,3545.9233
14,3533.2734
15,3522.6765
16,3515.4534
17,3507.8267
18,3509.0
19,3499.21
20,3499.1
21,3500.2
22,3522.4568
23,3555.8599
0,3599.0535
1,3641.807
2,3649.25
3,3745.2432
4,3709.3833
5,3795.1099
6,3759.47
7,3781.2866
8,3772.5234
9,3785.943
10,3793.57
11,3791.2234
12,3785.3567
13,3794.01
14,3797.2368
15,2872.0632
16,1726.6333
17,2208.7632
18,2314.73
19,2291.4465
20,2892.5234
21,2908.4368
22,2697.4568
23,2190.21
0,2614.8833
1,2624.8567
2,2603.2234
3,2604.5068
4,2596.807
5,2592.6633
6,2590.8298
7,2592.5535
8,2625.443
9,2502.4265
10,2926.3667
11,3181.6765
12,3170.9333
13,1739.8334
14,2634.1702
15,3619.2568
16,3630.807
17,3568.07
18,3625.1965
19,3555.7866
20,2304.0967
21,3637.443
22,3624.5
23,3647.05
0,3600.0798
1,3641.4402
2,2671.35
3,1633.0233
4,1635.5167
5,1637.3132
6,1631.85
7,1632.8767
8,1632.4733
9,2826.8167
10,3612.07
11,3514.8298
12,3605.1033
13,3595.057
14,3462.47
15,2273.0034
16,1635.26
17,1642.8132
18,1735.0667
19,1702.8733
20,1633.39
21,1727.99
22,1777.1233
23,1797.4
0,1808.4
1,1767.0034
2,1631.6301
3,1637.6067
4,1633.2799
5,1636.1766
6,1635.2966
7,1632.5834
8,1630.5667
9,1629.9066
10,1722.1233
11,1664.4833
12,1655.39
13,1795.1633
14,1887.27
15,1881.2201
16,1837.2933
17,1834.5066
18,1831.5734
19,1835.6067
20,1839.4934
21,1835.13
22,1836.1566
23,1835.6799
0,1832.0133
1,1837.6967
2,1833.9567
3,1834.58
4,1840.2267
5,1837.33
6,1839.64
7,1837.0
8,1833.59
9,1834.36
10,1835.9
11,1834.0299
12,1836.6333
13,1833.81
14,1835.9
15,1842.83
16,1832.3066
17,1835.3867
18,1835.7167
19,1835.3132
20,1834.58
21,1840.3733
22,1833.8833
23,1829.19
0,1835.24
1,1835.6433
2,1835.2034
3,1835.0566
4,1833.81
5,1840.7767
6,1837.44
7,1836.34
8,1835.4233
9,1834.8
10,1832.7833
11,1833.92
12,1831.94
13,1832.3066
14,1838.4667
15,1844.5533
16,1856.8
17,1856.8
