Hour,Load_Profile
0,2689.2068
1,2686.8599
2,2702.4436
3,2732.7666
4,2730.5667
5,2729.43
6,2797.7034
7,2719.2734
8,2670.8367
9,2687.0432
10,2728.55
11,2685.43
12,2658.04
13,2763.4932
14,2700.9766
15,2699.73
16,2687.4834
17,2734.0132
18,2742.1167
19,2692.5432
20,2327.8933
21,1615.35
22,1614.5433
23,1614.4333
0,1613.26
1,1612.6
2,1612.05
3,1929.7667
4,1812.91
5,1775.2534
6,1888.9934
7,3367.98
8,3088.7632
9,1613.81
10,1625.3966
11,1645.6367
12,1614.0667
13,1614.6534
14,1613.6266
15,1613.7366
16,1613.8833
17,1613.7366
18,1613.7733
19,1613.7
20,1614.1766
21,1850.8966
22,1709.3267
23,1612.0133
0,1611.7933
1,1611.4266
2,1610.95
3,1610.4
4,1609.8134
5,1609.7034
6,1609.3734
7,1609.1167
8,1609.0066
9,1609.5934
10,1610.7301
11,1611.61
12,1650.66
13,1611.94
14,1611.5
15,1611.1333
16,2587.0166
17,1635.8833
18,1613.15
19,1612.7833
20,1612.7833
21,1612.7833
22,1679.15
23,1838.7966
0,1699.3533
1,1637.4233
2,2143.3132
3,1638.12
4,2835.9834
5,2529.1567
6,2295.7
7,1610.2167
8,1609.85
9,1610.62
10,1611.8667
11,1612.7833
12,1612.0133
13,1626.9
14,1646.8833
15,1621.4733
16,1617.8066
17,1715.2667
18,1709.51
19,1673.2101
20,1612.5632
21,1612.0133
22,1612.2333
23,1611.9767
0,1611.6833
1,1611.9034
2,1611.3167
3,1744.3066
4,2709.3
5,2618.9167
6,2796.75
7,2799.9402
8,2795.21
9,2788.5735
10,2790.3333
11,2797.41
12,2800.5632
13,2747.25
14,2799.9766
15,2803.13
16,2804.45
17,2801.9568
18,2800.49
19,2806.9067
20,2807.1633
21,2796.75
22,2767.6367
23,2797.0798
0,2799.39
1,2796.2
2,2803.5334
3,2815.23
4,2806.76
5,2810.28
6,2742.557
7,2806.0266
8,2804.9634
9,2803.02
10,2803.6067
11,2805.8433
12,2804.3035
13,2805.55
14,2785.6401
15,2811.27
16,2804.8167
17,2803.68
18,2804.1567
19,2807.75
20,2805.807
21,2808.41
22,2812.15
23,2035.55
0,1820.6466
1,1683.0367
2,1619.4934
3,1697.0066
4,2289.5767
5,2577.41
6,2825.46
7,2830.9966
8,2817.0632
9,2817.98
10,2831.1433
11,2826.34
12,2824.9465
13,2766.7568
14,2811.71
15,2812.5166
16,2806.6133
17,2810.1333
18,2807.3833
19,2806.3567
20,2808.1533
21,2762.7234
22,2778.7466
23,2812.37
0,2801.0034
1,2800.27
2,2805.4402
3,2811.4534
4,2828.3933
5,2824.47
6,2770.9368
7,2801.81
8,2804.5967
9,2807.2734
10,2808.41
11,2811.7834
12,2808.2266
13,2807.09
14,2597.7966
15,2578.0334
16,2177.3767
17,1612.7101
18,2744.3901
19,3154.7266
20,3156.1936
21,3213.32
22,3229.38
23,3171.7766
0,2430.4868
1,2407.057
2,1770.5966
3,1612.05
4,1611.7201
5,1611.2067
6,1610.4733
7,1609.8867
8,1610.1433
9,1609.85
10,1608.6766
11,1607.9066
12,1607.3567
13,1607.3933
14,1607.3933
15,1608.4934
16,1608.5299
17,1618.0632
18,1613.7733
19,1609.19
20,1624.7733
21,1624.9934
22,1615.6067
23,1637.6433
0,2130.6633
1,2504.9932
2,2207.8098
3,1608.8966
4,1607.5399
5,1606.7699
6,1605.9266
7,1606.55
8,1606.4034
9,1606.99
10,2017.0333
11,1777.16
12,1621.3634
13,1625.8733
14,1608.0532
15,1608.2733
16,1620.2267
17,1711.6
18,2496.7432
19,1971.8234
20,1610.9133
21,1610.3634
22,1610.3267
23,2129.4167
0,1905.7133
1,1778.6633
2,1627.89
3,1631.4833
4,1631.41
5,1631.41
6,1631.52
7,1631.3734
8,1631.7767
9,1632.0701
10,1631.7034
11,1631.41
12,1631.1534
13,1631.1901
14,1631.7767
15,1631.41
16,2157.1733
17,1880.56
18,1637.7534
19,1630.7867
20,1629.8699
21,1629.5767
22,1629.5399
23,1629.8334
0,1629.5399
1,1628.0367
2,1626.7167
3,1626.7534
4,1626.0568
5,1626.3134
6,1626.0568
7,1625.5801
8,1625.8367
9,1625.8367
10,1625.9833
11,1625.8734
12,1626.02
13,1625.9468
14,1625.7267
15,1626.2401
16,1625.6167
17,1625.4701
18,1625.0667
19,1625.4701
20,1625.7634
21,1625.8
22,1625.9833
23,1626.35
0,1627.01
1,1626.6067
2,1627.3767
3,1626.7167
4,1627.12
5,1626.9368
6,1626.6433
7,1626.2401
8,1626.2034
9,1629.2833
10,1629.1733
11,1629.1366
12,1626.6433
13,1626.9
14,1626.7899
15,1628.11
16,1629.65
17,1626.9
18,1797.1067
19,1897.7201
20,1899.7367
21,1792.1566
22,1626.6067
23,1625.8367
0,1624.8833
1,1818.1167
2,1718.3833
3,1802.0566
4,1887.05
5,1896.1067
6,1895.1534
7,1894.7133
8,1823.91
9,1627.9633
10,1628.8066
11,1629.5399
12,1630.0532
