1
2.901428613
2.463987884
2.197316968
1
1
1
2.732352292
2.202230023
2.416145156
1
2.939819704
2.664885282
1
1
1
1
2.049512863
1
1
2.223705789
1
1
1
1
2.570351923
1
2.028468877
2.184829138
1
2.215089704
1
1
2.897771075
2.931264066
2.616794696
1
1
2.368466053
1
1
1
1
2.818640804
1
2.325044569
1
2.040136042
2.093420559
1
2.939169256
2.550265647
2.878997883
2.789654701
2.195799958
2.84374847
1
1
1
1
1
1
2.657475018
1
1
2.085392166
1
2.604393962
1
2.973773873
2.544489539
1
1
2.630922857
2.413714688
2.458014336
2.542540693
1
1
2.346085312
4.19990805
4.09589496
3.870209058
3.123347607
3.389623203
3.20572979
2.459212357
2.275114943
2.774425485
1
1
2.426489574
2.521570097
2.122554395
2.54193436
3.020261909
2.045465659
1
1
1
1.5
5.619783031
7.296142394
10.48276286
12.59908313
11.5640027
12.95873994
14.78205482
13.98581324
14.3102704
12.09368056
8.809853724
8.1889845
6.134912936
3.40021127
4.114381771
3.911016231
1.5
4.177676995
3.118026726
3.922320465
4.1882739
1.5
1.5
1.5
1.5
3.954044298
7.149994681
6.007513982
8.958433955
10.08807405
11.14557949
12.46960977
14.73819959
14.86710251
11.30432635
10.14963431
6.946154545
1.5
4.415346248
4.387341885
1.5
1.5
1.5
1.5
1.5
3.328693002
3.00803707
1.5
1.5
56.2112409
91.3031745
76.2163484
98.2809496
31.0338917
94.0109076
62.1677846
98.5725488
75.4651887
40.0716468
26.2277029
55.1791064
58.3782483
51.2600645
75.2587617
57.069124
24.7509133
85.0983816
93.4384832
63.5376236
74.9948738
19.893672
68.1434243
08.7030201
12.0463142
34.5361313
40.0204525
70.6336579
51.3155782
09.5970936
28.0193868
20.5484508
37.604018
82.0931824
32.1754194
16.9400898
86.9334072
31.3226432
18.186005
89.2878322
68.7083863
87.202481
62.3425378
80.986436
16.5009474
29.7364476
65.3633468
47.1527994
14.640779
73.1251704
05.576707
11.1805744
52.3637176
87.0293062
99.7432266
73.618327
57.8675988
69.0385892
66.4358716
62.0483664
28.321537
76.697218
76.0373652
52.1098242
83.1161774
97.7057426
83.1138428
88.2832806
96.1989666
41.1501062
52.3148374
18.698313
57.6311646
36.4660774
48.9631056
65.7490104
26.9412008
26.3487196
87.9136982
00.846915
89.0534544
48.107608
27.4085606
72.8974784
60.6181572
73.2791064
73.2791064
10.5896104
57.3287448
55.9910876
1
900
