Hour,Load_Profile
1,61.83621115000001
2,62.3935039
3,63.14214221000001
4,61.8614192
5,60.86269713999999
6,61.67986530999998
7,61.90220876
8,61.86465102999999
9,61.93386773
10,61.91153024
11,97.65627058000045
12,178.56
13,178.56
14,178.56
15,178.56
16,178.56
17,60.13349964999998
18,59.90944840999999
19,61.05417576999999
20,61.15380579000001
21,60.78453262000001
22,59.40584055
23,62.23738017
24,64.21537479000001
25,63.56760682999999
26,62.79757372
27,63.18708500999999
28,62.18268832999999
29,62.46942996
30,62.10613765999999
31,61.17022078999999
32,62.56565952
33,61.19818355
34,60.92282469000001
35,92.46916751000043
36,178.56
37,178.56
38,178.56
39,178.56
40,178.56
41,58.66813869000001
42,58.55324748000001
43,57.87800186
44,57.32736863
45,57.07161873
46,56.40879552
47,57.48096199999999
48,57.86446652000001
49,58.31423002999999
50,59.08902306999998
51,59.52932747999999
52,59.57672707
53,59.63033783
54,60.20359639000001
55,60.08128707
56,59.64379175999999
57,58.63475086
58,59.19574030999998
59,178.56
60,178.56
61,178.56
62,178.56
63,178.56
64,71.42031360000078
65,60.02107972
66,59.12836152999999
67,60.00012235000001
68,59.94000417999998
69,59.84844347999999
70,60.05122899999999
71,60.67276656000001
72,60.55197210999999
73,60.10460813
74,59.35403179999998
75,58.90046785000001
76,59.07699657999998
77,59.45685703999999
78,58.85401703999999
79,57.9783148
80,56.91088157999999
81,56.09026045
82,59.83459173000088
83,178.56
84,178.56
85,178.56
86,178.56
87,178.56
88,57.54220009999998
89,58.36070393999999
90,59.63117083
91,60.74011768999999
92,60.45503057999998
93,59.65930648999999
94,60.29973404
95,59.81952913999999
96,59.83343288999998
97,58.28073587000002
98,58.48210906999999
99,57.94094565
100,57.74654011000001
101,58.82997351000001
102,58.38423997
103,58.68691906
104,59.54543707000001
105,60.50456748
106,91.99025143000026
107,178.56
108,178.56
109,178.56
110,178.56
111,178.56
112,61.08799850999999
113,60.08876405000001
114,59.51382283
115,59.62859672
116,59.93676997000001
117,60.37879477000001
118,60.01732393999998
119,60.22701258000001
120,61.30467230999997
121,62.50936951000001
122,62.29106813999999
123,62.67572660999998
124,61.28866757999999
125,61.09482658999999
126,60.28927044
127,59.93896573
128,60.14067262000001
129,59.95992092999998
130,178.56
131,178.56
132,178.56
133,178.56
134,178.56
135,115.6093261100001
136,62.91785289999998
137,62.53700397
138,62.98498233999998
139,62.75669575000001
140,63.03229779
141,63.96684035000001
142,63.87458720999999
143,63.90437906999997
144,61.32156086
145,60.73336485999997
146,61.40174341000001
147,60.41149099999999
148,61.10543340999999
149,61.90460926999999
150,62.44827420999999
151,62.34200630000001
152,63.6349329
153,64.12379841
154,123.9147039499999
155,178.56
156,178.56
157,178.56
158,178.56
159,178.56
160,62.63292714000001
161,62.58045681999999
162,61.28574627
163,61.19282624
164,60.45767532
165,59.34979113
166,60.29264989999999
167,59.93366826999998
168,60.13899548999998
169,59.78372435000001
170,61.06630627999998
171,61.90298162999999
172,61.90448803
173,61.74776132
174,61.42045147
175,59.37961127000001
176,59.22396249
177,59.64668486
178,111.0975014200001
179,178.56
180,178.56
181,178.56
182,178.56
183,178.56
184,61.87090959
185,61.28151946000001
186,59.13364778999999
187,61.99747581999998
188,62.16879437999999
189,62.47355358999999
190,63.50842539999996
191,63.31212104000001
192,62.81004820999999
193,61.38902055999999
194,62.96130245999998
195,61.32781648
196,61.15140297
197,60.9377727
198,60.38318524
199,59.54926837999999
200,59.25820131
201,59.5660149
202,178.56
203,178.56
204,178.56
205,178.56
206,178.56
207,67.22994789000082
208,57.6811599
209,60.76631210999999
210,60.10867288999999
211,58.72040775999999
212,58.52520611000001
213,57.55984961999999
214,58.1265629
215,58.82589503
216,59.44157988999997
217,58.94760676
218,58.81177133999998
219,59.0869629
220,58.48473848
221,58.33293893
222,57.85137448999999
223,57.9745418
224,57.51107130999999
225,59.19343758999999
226,178.56
227,178.56
228,178.56
229,178.56
230,178.56
231,73.56857252000059
232,57.14500890000001
233,57.06607654999997
234,57.51541621
235,58.05022530999999
236,56.33350337999998
237,55.58479954999999
238,56.71556344999998
239,57.08746644999999
240,58.59257767999999
241,59.21720973000001
242,59.58872667999999
243,59.33900994000001
244,58.63671100000001
245,57.50988621
246,57.36452812999999
247,56.45938739
248,55.55616913000001
249,54.76616803
250,132.59386335
251,178.56
252,178.56
253,178.56
254,178.56
255,52.53143258999999
256,53.24932200000001
257,55.95707221999999
258,55.583486
259,55.28479628
260,56.06582569000001
261,56.23493652
262,55.63846169000001
263,54.7170218
264,54.85810442
265,54.11485568999999
266,53.89049624
267,53.78474262
268,53.57860696999999
269,53.64140579000001
270,53.38011272999999
271,51.99207769
272,51.59749728000001
273,51.61535435
274,51.87694168999999
275,94.50756647000014
276,178.56
277,178.56
278,178.56
279,178.56
280,53.38484185999999
281,52.22480382
