Hour,Load_Profile
0,2518.4133
1,2515.0034
2,2513.6833
3,2524.0598
4,2524.7568
5,2526.04
6,2544.96
7,2423.9966
8,2323.3467
9,2388.1733
10,2446.1067
11,2548.443
12,2505.25
13,2516.9465
14,2501.29
15,2431.2932
16,2770.6433
17,2797.41
18,2931.5735
19,3044.8735
20,3117.693
21,3045.2034
22,2880.9
23,2932.2334
0,2741.5667
1,2480.9402
2,2480.5735
3,2478.4834
4,2520.87
5,2470.6367
6,2489.0798
7,2483.03
8,2423.0432
9,2400.6401
10,2451.9
11,3040.3633
12,3059.1367
13,3300.3667
14,2573.7068
15,2536.5632
16,2520.1
17,2500.74
18,2497.0735
19,2502.8298
20,2509.1733
21,2493.8833
22,2495.0933
23,2488.7866
0,2487.5767
1,2483.8367
2,2488.4568
3,2453.4033
4,2766.06
5,3077.25
6,3098.5166
7,3072.7766
8,3064.8567
9,3110.6533
10,3028.63
11,2702.0767
12,2577.3735
13,2652.3933
14,2806.43
15,2989.03
16,3126.1265
17,2980.4133
18,2784.1
19,2774.4568
20,2758.3235
21,2767.2334
22,2758.6533
23,2785.4568
0,3096.8298
1,3079.01
2,3090.8533
3,3073.2166
4,3068.4133
5,2806.87
6,2669.1868
7,2674.6868
8,2709.74
9,2692.91
10,2737.0933
11,2744.72
12,2739.0366
13,2751.21
14,2786.3367
15,2289.0266
16,2856.9932
17,3030.3901
18,3087.0034
19,3103.54
20,3110.7266
21,3131.7734
22,3173.1333
23,3200.0833
0,3184.7932
1,3007.29
2,2460.3333
3,2467.9233
4,2464.99
5,2457.1433
6,2459.71
7,2456.4465
8,2455.97
9,2455.0535
10,2444.4202
11,2407.2766
12,2479.8035
13,2776.29
14,2989.1033
15,2997.5735
16,3030.9402
17,3000.5432
18,3058.1099
19,3047.22
20,2833.6
21,2539.8633
22,2245.21
23,2578.9133
0,2644.1433
1,2830.6667
2,3140.2432
3,3133.2766
4,3108.0132
5,2773.943
6,2716.6333
7,2778.3435
8,2709.52
9,2699.8765
10,2705.7068
11,2822.93
12,2727.78
13,3029.5466
14,3002.23
15,3014.3298
16,3041.9033
17,3184.5732
18,3174.6
19,3108.307
20,3174.1235
21,3144.7166
22,3138.9966
23,2664.8967
0,2739.1467
1,3118.3901
2,3189.7432
3,3136.2466
4,3168.7334
5,3081.2834
6,3156.5598
7,3141.307
8,3137.8967
9,2766.7932
10,2610.5933
11,2663.2466
12,2634.4634
13,2647.7
14,2532.4202
15,2802.1765
16,3095.95
17,3100.02
18,3089.68
19,3042.1235
20,3089.2766
21,2943.0867
22,2631.8599
23,2920.7568
0,3230.48
1,3259.0432
2,3299.23
3,3293.9133
4,3221.2034
5,3040.3633
6,2681.1401
7,2560.8
8,2598.3833
9,2573.78
10,2639.6702
11,2661.34
12,2648.8735
13,2609.09
14,2624.7834
15,2595.4868
16,2501.1067
17,2681.7632
18,2504.5535
19,2451.6433
20,2489.923
21,2523.5466
22,2497.99
23,2523.693
0,2464.807
1,2512.2534
2,2499.6765
3,2461.0667
4,2443.9067
5,2491.3533
6,2516.03
7,2475.88
8,2450.8
9,2460.0034
10,2453.5867
11,2460.37
12,2414.5366
13,2406.6167
14,2510.75
15,2512.5833
16,2611.8035
17,2824.1033
18,2495.2034
19,2496.6333
20,2480.3901
21,2409.6235
22,2399.4666
23,2407.79
0,2566.3
1,2593.6533
2,2595.4133
3,2559.3333
4,2546.4265
5,2516.5798
6,2494.5798
7,2503.4534
8,2777.0967
9,3001.4966
10,3004.4666
11,2804.8901
12,2547.27
13,2384.5798
14,2346.1533
15,2167.3298
16,2090.2566
17,2106.06
18,2078.8533
19,1877.48
20,2841.4834
21,4166.58
22,4170.5767
23,4046.8633
0,3967.15
1,3953.8765
2,3920.7666
3,3877.2432
4,3905.2932
5,3894.4033
6,3889.93
7,3884.4666
8,3872.22
9,3908.1167
10,3884.1733
11,3907.2734
12,3863.1633
13,3625.27
14,3663.6235
15,3675.21
16,3706.5967
17,3682.6533
18,3639.4966
19,3733.5466
20,3955.71
21,3905.6235
22,3876.7666
23,3872.7334
0,3682.9834
1,3704.6533
2,3631.54
3,3624.2068
4,3594.5798
5,3593.7368
6,3612.1433
7,3593.8467
8,3680.6
9,3671.2134
10,3677.63
11,3127.85
12,3182.2632
13,3196.3433
14,3232.7534
15,3208.15
16,3168.7334
17,3107.6833
18,3184.3167
19,3177.79
20,3186.6633
21,2136.0535
22,2137.63
23,2498.8333
0,2504.7734
1,1883.2
2,1882.5034
3,1881.7699
4,1883.09
5,1883.6766
6,1884.0801
7,1882.8334
8,1883.1633
9,1882.6866
10,1882.5399
11,1757.8365
12,1797.8767
13,1658.6532
14,1659.8267
15,1658.8733
16,1657.0034
17,1682.0834
18,1657.7
19,1659.4966
20,1659.13
21,1677.7201
22,1659.24
23,1660.7799
0,1659.4966
1,1658.6167
2,1658.4333
3,1657.48
4,1657.2966
5,1655.9767
6,1656.2333
7,1655.6466
8,1671.45
9,1676.9135
10,1679.48
11,1679.26
12,1663.5667
13,1660.4135
14,1660.34
15,1702.8
16,1736.0566
17,2328.59
18,2490.62
19,2111.67
20,2023.89
21,2501.07
22,2795.1
23,2794.22
0,2792.9
1,2792.9368
2,2746.7368
3,2625.8098
4,2618.3298
5,2636.0034
6,2168.65
7,1875.5367
8,1872.6766
9,1875.17
10,2540.4133
11,3201.7334
12,3020.71
13,3340.0767
14,3322.99
15,2737.8633
16,2104.4834
17,2407.6433
18,2943.82
19,3058.99
20,3103.32
21,2997.5735
22,2711.1702
23,2874.1167
0,3384.3333
