Hour,Load_Profile
0,3084.1433
1,3112.45
2,3067.4233
3,2618.8433
4,2752.2734
5,2771.2666
6,2742.0432
7,2648.03
8,3117.29
9,3187.4333
10,3103.9065
11,2912.91
12,2680.59
13,2882.77
14,2889.04
15,3065.7
16,3020.38
17,3115.8967
18,2898.2068
19,3227.84
20,3195.0967
21,2981.4033
22,3175.15
23,3497.23
0,3505.2234
1,3344.22
2,3766.73
3,3791.0767
4,3790.6367
5,3807.7234
6,3810.84
7,3799.6567
8,3319.4333
9,3612.62
10,3987.8667
11,4012.4333
12,3469.29
13,3268.4666
14,3123.78
15,2823.4436
16,2787.3633
17,2725.25
18,3137.6765
19,3098.15
20,3086.71
21,3069.88
22,3063.6467
23,3047.6235
0,3301.6133
1,3707.6965
2,3757.71
3,3673.5967
4,3740.1467
5,3708.1733
6,3779.3433
7,3789.9033
8,3780.6265
9,3376.193
10,3502.6567
11,2543.97
12,3391.4834
13,3243.2034
14,3605.6533
15,4500.43
16,4433.33
17,4394.0234
18,4464.9365
19,4515.2803
20,4523.3833
21,4513.1533
22,4551.58
23,4523.823
0,4522.32
1,4541.24
2,4516.82
3,4503.73
4,4178.2036
5,3935.47
6,3919.2266
7,3897.9233
8,3865.07
9,3914.3867
10,4108.5366
11,4227.96
12,3969.7534
13,3946.47
14,3926.23
15,4019.8767
16,3929.4202
17,3972.54
18,3874.1265
19,3920.3267
20,3830.6033
21,4239.73
22,4293.74
23,4231.81
0,4124.6333
1,4175.1235
2,4131.3066
3,4177.47
4,4130.17
5,4303.42
6,4464.386
7,4452.6533
8,4471.17
9,4481.29
10,4453.2764
11,4443.67
12,4531.047
13,4472.0864
14,4441.69
15,4481.107
16,4497.1304
17,4450.05
18,4468.1265
19,4468.0903
20,4495.8833
21,4424.2
22,4248.4565
23,4459.6934
0,4494.49
1,4470.253
2,4555.136
3,4550.81
4,4524.7764
5,4233.2764
6,4206.5464
7,4221.6533
8,3962.09
9,3936.35
10,3947.8633
11,3949.2932
12,3953.84
13,3964.84
14,3362.443
15,3160.63
16,2754.6567
17,3186.4065
18,3467.2734
19,3417.8098
20,3350.93
21,3384.9568
22,3443.6233
23,3298.0933
0,3349.5366
1,3842.3
2,4002.4233
3,4207.72
4,3939.2834
5,3531.5867
6,3472.04
7,3488.2834
8,3511.7134
9,3515.8933
10,3798.1167
11,3696.0735
12,3957.5068
13,3909.8035
14,3924.9465
15,3534.0068
16,3308.3599
17,3238.6567
18,3303.8132
19,3340.7734
20,3228.8298
21,3166.057
22,3099.2866
23,3302.8967
0,3339.27
1,3241.9202
2,3237.1902
3,3265.0933
4,3158.2834
5,3087.443
6,3057.9265
7,3009.4534
8,3278.6602
9,4372.4634
10,4036.4133
11,3994.2466
12,4055.2603
13,4068.4233
14,4013.3867
15,4009.0234
16,4116.3833
17,3946.9465
18,3975.9133
19,4013.68
20,3999.05
21,3993.6965
22,4145.4966
23,4336.31
0,4346.5767
1,3740.9534
2,3687.1265
3,4165.4067
4,4336.0903
5,4084.9233
6,4039.8599
7,4016.4666
8,4048.4766
9,4028.2
10,4050.4932
11,4118.95
12,4243.9834
13,3982.0735
14,3708.32
15,3761.6333
16,3736.5898
17,3762.9534
18,3671.9834
19,3532.1733
20,3500.3467
21,3766.5466
22,4057.2034
23,3868.15
0,3947.3132
1,3933.71
2,3748.1401
3,3739.5967
4,3752.76
5,3751.99
6,3743.0432
7,3726.1033
8,3835.48
9,4055.04
10,3811.1702
11,3773.3667
12,3922.49
13,3917.54
14,3956.3333
15,3938.807
16,3764.7866
17,3922.6367
18,3736.0034
19,3625.7834
20,3615.0767
21,3629.6702
22,3421.99
23,3432.66
0,3413.3
1,3401.09
2,3406.48
3,3411.0632
4,3193.6667
5,3198.8367
6,3184.5366
7,3179.66
8,3222.6702
9,3150.84
10,3223.807
11,3052.2432
12,2360.4167
13,2475.5867
14,2514.7466
15,2217.82
16,2338.16
17,2460.9202
18,2633.84
19,2728.0735
20,2770.5334
21,2632.5933
22,2556.4734
23,2716.8533
0,1985.2799
1,1699.5
2,1700.6
3,1700.3066
4,1700.5267
5,1699.6466
6,1699.83
7,1699.4266
8,1699.6466
9,1699.5367
10,1700.3066
11,1699.7933
12,1700.1967
13,1700.0133
14,1699.4266
15,1673.76
16,1666.4266
17,1667.4166
18,2398.3667
19,3851.0632
20,3992.4133
21,4010.71
22,4006.8967
23,4004.1099
0,4005.1733
1,4002.057
2,3714.9932
3,3226.6667
4,3229.16
5,3225.1265
6,3225.2732
7,3223.2932
8,3221.5334
9,3222.5598
10,3223.1833
11,3222.9265
12,3176.0667
13,2625.7734
14,2690.6
15,2361.9568
16,1755.3434
