Hour,Load_Profile
0,1814.0834
1,1932.4066
2,1935.7067
3,1928.4833
4,1925.7333
5,1918.1067
6,1914.5867
7,1913.0468
8,1910.5533
9,1911.14
10,1911.8733
11,1910.5533
12,1911.8733
13,1910.0033
14,1959.9434
15,2125.3467
16,2090.5867
17,1909.8567
18,1910.9199
19,1886.5
20,1762.2733
21,1764.6934
22,1889.9833
23,1887.2333
0,1889.36
1,1885.3267
2,1859.0
3,1798.5734
4,1751.6766
5,1751.42
6,1751.4567
7,1750.8334
8,1752.9967
9,1760.8801
10,1946.3033
11,1773.3833
12,1679.0399
13,1666.4266
14,1783.98
15,1786.8033
16,1970.3567
17,2168.7966
18,2269.4465
19,2174.48
20,2016.0433
21,2057.8066
22,2057.77
23,2090.1467
0,2116.5466
1,2162.38
2,2162.93
3,2152.6267
4,2136.9333
5,2137.0435
6,2134.1467
7,2129.3066
8,2121.0933
9,2104.9966
10,2119.15
11,1986.6733
12,1974.7566
13,1968.7067
14,1976.48
15,1813.2034
16,1771.7333
17,1678.1967
18,1676.6566
19,1675.8867
20,1694.88
21,1664.7032
22,1823.4701
23,2004.9701
0,2171.0334
1,2229.7734
2,2240.9565
3,2308.9
4,2314.07
5,2317.7734
6,2315.9402
7,2307.1401
8,2300.21
9,2329.6902
10,2271.7932
11,2277.55
12,2259.7666
13,2265.3035
14,2280.96
15,2230.3967
16,2227.4634
17,2216.2068
18,2214.0432
19,2212.7966
20,2206.1965
21,2198.35
22,2193.5833
23,2178.99
0,2002.88
1,2000.3132
2,1977.8733
3,1919.7933
4,1922.1766
5,1916.7867
6,1850.2
7,1842.2434
8,1838.1
9,1839.2733
10,1839.09
11,1790.6167
12,1579.16
13,1578.94
14,1579.0133
15,1578.5367
16,1578.61
17,1578.5367
18,1578.7201
19,1578.6833
20,1592.9833
21,1787.39
22,2007.1333
23,2003.2833
0,2098.36
1,2305.3433
2,2361.48
3,2193.18
4,2224.4202
5,2196.5535
6,2053.37
7,2036.0632
8,2025.2833
9,2026.64
10,2038.1534
11,1999.1766
12,1975.7466
13,1818.2267
14,1662.7966
15,1713.36
16,1734.92
17,1800.5533
18,1813.35
19,1817.09
20,1806.9701
21,1811.6267
22,1817.2367
23,1756.1868
0,1744.7833
1,1743.6833
2,1744.9667
3,1743.94
4,1742.84
5,1743.17
6,1744.4532
7,1744.5267
8,1741.6666
9,1767.9934
10,1859.11
11,1859.2566
12,1807.19
13,1793.11
14,1824.0566
15,1925.2933
16,1978.5333
17,1965.15
18,1788.8201
19,1690.0767
20,1637.4233
21,1581.9833
22,1646.5533
23,1592.0667
0,1588.1067
1,1582.4967
2,1582.4601
3,1582.5333
4,1582.1301
5,1582.02
6,1581.9833
7,1582.0568
8,1581.8734
9,1691.4333
10,1878.3966
11,1819.51
12,1771.9534
13,1854.8201
14,1708.9601
15,1744.9299
16,1757.36
17,1626.0566
18,1612.0133
19,1717.65
20,1800.0034
21,1818.5566
22,1710.2434
23,1640.3933
0,1578.0966
1,1578.3167
2,1578.3534
3,1578.4633
4,1578.2799
5,1577.95
6,1577.8033
7,1577.51
8,1577.4733
9,1611.2434
10,1720.2534
11,1832.8933
12,1710.5734
13,1913.9266
14,1881.8066
15,1876.6
16,1871.5767
17,1795.8234
18,1757.58
19,1673.8699
20,1659.1666
21,1661.1466
22,1662.2466
23,1628.3667
0,1600.3167
1,1599.8033
2,1653.0066
3,1662.4667
4,1645.1233
5,1681.9368
6,1696.1267
7,1729.2733
8,1728.3933
9,1694.4767
10,1692.6799
11,1666.6833
12,1670.4601
13,1733.1967
14,1723.92
15,1732.9767
16,1764.1433
17,1733.9299
18,1731.3633
19,1743.4633
20,1740.6766
21,1762.31
22,1812.0667
23,1975.49
0,1976.37
1,2046.3667
2,1939.2267
3,1939.52
4,1937.3201
5,1936.2566
6,1966.7267
7,2034.34
8,2055.6433
9,2282.8667
10,2255.22
11,2248.8765
12,2429.9734
13,2457.73
14,2545.6567
15,2726.9
16,2685.1
17,2457.84
18,2441.9265
19,2374.5334
20,2422.3098
21,2801.5166
22,2607.7334
23,2217.27
0,2216.6467
1,2213.97
2,2200.1833
3,2266.807
4,2420.1833
5,2379.8132
6,2162.5266
7,2080.9067
8,2087.36
9,2104.41
10,2103.5667
11,2101.88
12,2101.8433
13,2103.3833
14,2021.91
15,1853.4633
16,1913.4867
17,1928.41
18,1924.89
19,1948.7233
20,1848.6233
21,1900.8733
22,2030.5632
23,1979.0466
0,2039.0333
1,2095.9768
2,2207.0767
3,2243.1567
4,1935.01
5,1929.2167
6,1941.7566
7,1914.2933
8,1924.3767
9,1959.7233
10,2013.77
11,2017.95
12,1982.9701
13,1850.2367
14,1851.19
15,1849.5034
16,1850.1267
17,1850.7867
18,1851.19
19,1848.9534
20,1900.8
21,1693.1566
22,1765.1333
23,1769.2034
0,1926.87
1,2003.1733
2,1982.9701
3,2154.46
4,2153.69
5,2166.5232
6,2183.0967
7,2160.8035
8,2158.1633
9,2151.3066
10,2142.14
11,2206.0132
12,2218.3333
13,2208.2134
14,2073.94
15,2067.5232
16,2081.64
17,2090.77
18,2084.1333
19,2158.7866
20,2283.16
21,2234.2466
22,2339.59
23,2296.03
0,2279.7134
1,2493.443
2,2522.2266
3,2505.4333
4,2460.15
5,2369.1067
6,2142.3967
7,2124.98
8,2130.3333
9,2170.85
10,2229.8833
11,2176.68
12,2152.4067
13,2188.193
14,2220.35
15,2191.3098
16,2210.4133
17,2219.4333
18,2252.7266
19,2235.2734
20,2198.02
21,2229.4067
22,2288.1833
23,2338.307
0,2339.8833
1,2332.3298
2,2327.5266
3,2322.87
4,2329.4333
5,2393.2334
6,2415.82
7,2417.0667
8,2403.7932
9,2437.93
10,2490.4368
11,2460.5166
12,2484.46
13,2399.54
14,2470.49
15,2451.7166
16,2418.8633
17,2346.0068
18,2262.9932
19,2287.01
20,2348.1333
21,2297.57
22,2276.01
23,2270.5466
0,2154.7534
1,2146.5034
2,2144.23
3,2140.1965
4,2150.5732
5,2144.56
6,2149.4734
7,2148.41
8,2148.7766
9,2146.9067
10,1932.6267
11,1859.6233
12,1857.2034
13,1857.8267
14,1859.2201
15,1851.3367
16,1856.6534
17,1856.7633
18,1856.7267
19,1855.92
20,1857.2767
21,1863.0701
22,1676.6932
23,1836.67
0,1820.2434
1,1891.45
2,1967.9
3,1994.3733
4,1999.91
5,1997.0133
6,1994.2267
7,1986.5267
8,1985.5367
9,1979.9266
10,1972.8867
11,1969.0734
12,1967.9368
13,1965.92
14,1967.8633
15,1963.06
16,1962.1799
17,1959.1367
18,1962.1067
19,1967.7167
20,1983.0433
21,1982.9701
22,1986.9299
23,2027.3
0,1996.4266
1,1993.3466
2,1950.0066
3,1945.02
4,1936.6233
5,1787.06
6,1821.9299
7,1796.7767
8,1743.6833
9,1743.4266
10,1737.3033
11,1742.3267
12,1790.6534
13,1801.2867
14,1764.2167
15,1749.33
16,1741.3
17,1743.6833
18,1758.9368
19,1760.1466
20,1644.2434
21,1618.1
22,1620.52
23,1617.7699
0,1908.0966
1,2123.8801
2,1956.9
3,1793.2933
4,1812.4701
5,1894.64
6,1879.3132
7,1831.0968
8,1818.85
9,1803.23
10,1717.3201
11,1714.02
12,1659.6433
13,1616.3033
14,1654.3634
15,1840.0066
16,1883.2367
17,1911.7633
18,1890.3132
19,1873.52
20,1869.0466
21,1862.85
22,1854.7833
23,1847.9266
0,1841.1433
1,1840.52
2,1847.45
3,1847.8167
4,1849.1367
5,1856.1034
6,1853.6466
7,1860.1733
8,1851.0066
9,1864.4633
10,1913.89
11,1955.1034
12,1927.8234
13,1755.2333
14,1693.01
15,1822.3334
16,1868.9
17,1868.9
18,1868.9
19,1868.9
20,1868.9
21,1868.9
22,1868.9
23,1868.9
0,1868.9
1,1868.9
2,1868.9
3,1868.9
4,1868.9
5,1868.9
6,1868.9
7,1868.9
8,1854.8933
9,1763.6666
10,1721.2799
11,1723.2966
12,1738.44
13,1720.0333
14,1734.8833
15,1792.6333
16,1787.2434
17,1725.3132
18,1724.1034
19,1705.44
20,1729.9333
21,1652.3466
22,1619.4934
23,1618.6133
0,1616.7799
1,1618.1367
2,1618.5399
3,1618.7966
4,1618.0632
5,1617.2201
6,1617.8434
7,1617.66
8,1617.4767
9,1591.5167
10,1621.3267
11,1646.48
12,1682.2667
13,1675.19
14,1673.3201
15,1662.5034
16,1672.4767
17,1659.9366
18,1690.81
19,1658.0667
20,1657.8466
21,1696.3466
22,1658.3966
23,1633.5
0,1633.7566
1,1633.61
2,1633.7566
3,1633.6466
4,1632.73
5,1633.2434
6,1634.0865
7,1634.3066
8,1648.6433
9,1691.36
10,1658.8367
11,1632.95
12,1631.8867
13,1607.6868
14,1574.9432
15,1842.39
16,1767.81
17,1575.9333
18,1641.4933
19,2140.5266
20,2071.0435
21,2119.7732
22,2176.1667
23,2340.1401
0,2344.5034
1,2344.5034
2,2360.4534
3,2110.7534
4,1579.6
5,1579.6
6,1579.5267
7,1579.6
8,1579.4532
9,1602.4434
10,1595.5133
11,2273.2234
12,2690.0867
13,2671.1667
14,2667.0967
15,2681.9465
16,2674.5767
17,2723.4167
18,2717.4402
19,2658.9932
20,2401.1902
21,2013.99
22,2054.3967
23,1787.7933
0,1898.3434
1,2228.5632
2,2083.3267
3,2018.0233
4,1992.1367
5,1999.2133
6,2000.9733
7,2002.99
8,1951.9133
9,1924.8534
10,1846.9368
11,1584.8066
12,1584.4034
13,1863.2534
14,2411.5667
15,2335.5933
16,2396.0933
17,2433.4202
18,2702.7
19,2747.1033
20,2669.8833
21,2635.4534
22,2702.2966
23,2575.7966
0,2587.0535
1,2615.3967
2,2169.64
3,1984.6199
4,1954.5533
5,1915.87
