Hour,Load_Profile
0,2669.7368
1,2708.09
2,2863.557
3,2872.6868
4,2807.0166
5,2590.1702
6,2238.8667
7,2232.01
8,2272.3433
9,2537.3333
10,2530.7334
11,2479.1433
12,2563.88
13,2553.87
14,2470.05
15,2488.0166
16,2488.0535
17,2479.07
18,2537.8467
19,2573.8901
20,2596.6235
21,2567.693
22,2642.75
23,2771.0466
0,2745.2334
1,2759.4233
2,2743.6936
3,2755.3167
4,2740.21
5,2752.0535
6,2750.0
7,2761.5867
8,2768.5166
9,2711.5366
10,2602.3064
11,2605.3132
12,2593.3967
13,2597.7966
14,2585.6965
15,2595.9634
16,2561.79
17,2531.2466
18,2484.1667
19,2457.84
20,2477.97
21,2485.12
22,2472.2134
23,2680.6633
0,2632.85
1,2709.41
2,2772.0366
3,2763.09
4,2633.18
5,2448.49
6,2446.95
7,2449.6265
8,2450.8735
9,2676.52
10,2621.1167
11,3063.4634
12,2790.0034
13,3392.5466
14,3269.5667
15,3263.7
16,3145.3765
17,2981.4766
18,2968.2034
19,2993.21
20,3017.85
21,2942.0598
22,3094.557
23,3153.2234
0,3057.6333
1,2985.07
2,2957.0933
3,2956.3232
4,2934.6902
5,2917.5667
6,2930.4
7,2931.0967
8,2975.5366
9,2946.6067
10,2837.23
11,3112.3035
12,2877.71
13,3042.0867
14,3102.9534
15,3155.24
16,3008.5
17,2855.38
18,2516.6533
19,2520.3567
20,2711.1702
21,2690.82
22,2222.4402
23,2207.3333
0,1867.9467
1,2198.8267
2,2192.8132
3,2196.04
4,2195.1965
5,2194.3167
6,2178.7334
7,2193.2166
8,2199.2666
9,2247.4465
10,2370.7932
11,2288.88
12,2262.7
13,2327.71
14,2402.73
15,2192.3
16,2605.57
17,2209.24
18,2199.12
19,2437.71
20,2162.4534
21,2268.8599
22,2173.3433
23,2418.3867
0,2269.4465
1,2052.2334
2,2038.74
3,2039.4733
4,2051.94
5,2036.0632
6,2033.9368
7,2037.5667
8,2101.3667
9,2112.0366
10,2242.8267
11,2337.3167
12,2338.9666
13,2249.1702
14,2069.9434
15,2347.8765
16,2247.6667
17,2378.8967
18,2346.0432
19,2560.8367
20,2097.6267
21,2159.52
22,2288.9167
23,2470.8933
0,2307.7266
1,2497.1833
2,2435.0334
3,2235.7134
4,2213.5667
5,2213.1265
6,2212.6133
7,2213.8235
8,2293.4634
9,2307.1033
10,2571.1033
11,2459.0867
12,2200.4402
13,2578.84
14,2586.5767
15,2592.2234
16,2211.2568
17,2216.06
18,2213.1265
19,2211.0
20,2209.4233
21,2281.18
22,2348.2068
23,2118.3066
0,2357.4834
1,2141.9565
2,1993.09
3,1993.6766
4,1983.9233
5,1974.1699
6,1973.9866
7,1972.0066
8,2093.3367
9,2106.3533
10,2956.3235
11,3015.65
12,3017.96
13,3215.2266
14,3285.4067
15,3342.8267
16,3340.7
17,3229.0867
18,3394.8567
19,2991.9634
20,3437.5735
21,3714.6265
22,3713.1965
23,3809.557
0,3804.4966
1,3805.3035
2,3821.9133
3,3815.6433
4,3790.05
5,3825.91
6,3421.22
7,3061.41
8,3097.8567
9,3743.1167
10,3707.7334
11,3680.0132
12,3080.22
13,2930.693
14,2878.2966
15,2866.307
16,3030.1702
17,3056.4966
18,2983.8235
19,2961.6401
20,2906.1633
21,2882.8433
22,2845.0398
23,2856.15
0,2841.3
1,3071.97
2,3132.3967
3,3121.8
4,3128.3633
5,3118.8667
6,3129.5
7,3124.2568
8,3110.2134
9,3110.5068
10,3061.85
11,2832.3533
12,2824.3967
13,2835.1765
14,2823.7368
15,2766.6467
16,2793.45
17,2773.1367
18,2787.9133
19,2781.057
20,2788.2068
21,2781.79
22,2731.8867
23,2177.56
0,2235.8599
1,2421.1
2,2619.76
3,2369.4
4,2254.9265
5,2240.4067
6,2215.5833
7,2224.4932
8,2226.84
9,2225.8867
10,2116.6934
11,1992.0632
12,2036.65
13,1999.69
14,2006.9866
15,2132.6067
16,2347.29
17,2325.9133
18,2343.4402
19,2560.6533
20,2502.6467
21,2260.2068
22,1983.6301
23,2572.0933
0,3211.8167
1,3227.3633
2,3230.6265
3,3215.4834
4,3231.47
5,3235.0632
6,3387.1567
7,3482.2334
8,3448.7932
9,3461.7368
10,3297.4333
11,3474.8267
12,3465.9534
13,3469.2534
14,3440.1033
15,3461.48
16,3462.1033
17,3459.28
18,3275.2134
19,3204.74
20,2334.2
21,1899.0399
22,1995.62
23,2834.1868
0,3596.8167
1,3533.6033
2,3446.9966
3,3431.3767
4,3417.443
5,3441.13
6,3422.9067
7,3447.2534
8,3401.8967
9,3448.1333
10,3511.4568
11,3447.3633
12,3432.5132
13,3458.5833
14,3500.53
15,3540.68
16,3497.78
17,3392.4368
18,3349.0598
19,3362.6633
20,3342.57
21,2473.7534
22,2127.0334
23,2318.5068
0,2290.53
1,2350.6633
2,2366.4666
3,2370.7932
4,2349.6367
5,2372.9568
6,2111.3767
7,2086.6633
8,2138.07
9,2065.3232
10,2053.4434
11,2291.3367
12,2307.2866
13,2435.84
14,2828.943
15,2557.0598
16,2570.5166
