Hour,Load_Profile
0,3471.93
1,3460.3433
2,3475.9265
3,3472.2966
4,3476.9167
5,3472.1133
6,3464.9265
7,3600.2632
8,3766.5466
9,3756.0234
10,3762.1099
11,2460.59
12,1587.8134
13,1587.2267
14,1587.9601
15,1691.3234
16,1587.0433
17,1822.7
18,3526.4534
19,3598.6133
20,3989.3333
21,3974.4834
22,3991.7534
23,3991.68
0,3972.1367
1,3977.6
2,3866.5
3,3834.4167
4,3826.3867
5,3814.4333
6,3776.7766
7,3805.89
8,3803.8367
9,3807.98
10,3835.7734
11,3820.6667
12,3828.807
13,3944.5266
14,4008.0334
15,4011.26
16,4007.0068
17,3994.65
18,4009.8298
19,3992.23
20,3862.6868
21,3819.0166
22,3817.1833
23,3808.5667
0,3796.943
1,3792.9834
2,3798.41
3,3798.41
4,3822.9766
5,3794.5234
6,3785.0632
7,3900.4534
8,3980.6067
9,3972.8333
10,3999.6
11,3994.5034
12,3991.9
13,4005.3933
14,3525.2432
15,3980.3132
16,3998.3167
17,3981.6702
18,3989.9202
19,3774.87
20,3993.3667
21,3980.79
22,3998.3533
23,3982.2935
0,3992.8901
1,3994.2834
2,3860.2666
3,3839.55
4,3834.6733
5,3835.9932
6,3815.02
7,3802.6265
8,3812.8567
9,3816.2666
10,3835.7734
11,3829.98
12,3822.1702
13,3952.557
14,3980.46
15,3982.55
16,3979.1033
17,4028.3467
18,4005.5767
19,3959.3035
20,3838.5967
21,3815.57
22,3811.4265
23,3836.8
0,3803.91
1,3800.6833
2,3797.2
3,3299.8167
4,2690.4167
5,2628.9634
6,2809.4
7,2808.0432
8,2804.5234
9,2801.1133
10,2805.4766
11,2809.1067
12,2803.6433
13,2731.0068
14,2807.6401
15,2808.3
16,2802.25
17,2807.3467
18,2807.1633
19,2810.4634
20,2810.3167
21,2793.12
22,2741.3833
23,2782.8901
0,2783.5132
1,2783.807
2,2787.8035
3,2782.4133
4,2793.01
5,2788.4265
6,2714.8
7,2788.7568
8,2796.0166
9,2789.1235
10,2793.78
11,2795.1733
12,2795.3567
13,2791.2134
14,2754.29
15,2791.7632
16,2803.4233
17,2797.557
18,2797.3
19,2795.98
20,2800.05
21,2793.8167
22,2797.1902
23,1722.38
0,1605.4133
1,2016.6666
2,1734.92
3,1580.2966
4,1589.6466
5,2549.6902
6,2803.4966
7,2806.9067
8,2802.3599
9,2805.99
10,2805.1833
11,2802.8735
12,2805.1467
13,2731.3735
14,2796.5667
15,2795.3567
16,2798.2534
17,2796.4568
18,2798.3267
19,2796.5667
20,2801.15
21,2755.4634
22,2769.1765
23,2801.9568
0,2797.3367
1,2798.3267
2,2798.2166
3,2808.9233
4,2802.03
5,2793.8533
6,2763.09
7,2796.2734
8,2801.5166
9,2799.4634
10,2801.1868
11,2793.9265
12,2804.9265
13,2798.8035
14,2579.6467
15,2548.443
16,2160.51
17,1576.5934
18,2711.5366
19,3113.4766
20,3126.4932
21,3175.8833
22,3186.4067
23,3137.2
