Hour,Load_Profile
0,3126.2368
1,3377.807
2,3591.3533
3,3539.1033
4,3589.557
5,3588.6765
6,3504.9666
7,3386.8633
8,3507.5334
9,3357.4568
10,3307.4067
11,3681.443
12,3722.2534
13,3690.7568
14,3680.7466
15,3661.5334
16,3399.6965
17,3418.47
18,3724.71
19,3707.3298
20,3521.1733
21,3469.8035
22,3471.4167
23,3484.2866
0,3192.2734
1,3149.41
2,3152.82
3,3131.5535
4,3124.2932
5,3123.01
6,3125.9067
7,3227.1433
8,3382.0967
9,3477.0632
10,3221.13
11,3269.2734
12,3463.02
13,3278.1099
14,2842.95
15,2546.2068
16,2593.25
17,2770.0933
18,2825.5334
19,2249.5366
20,2253.9734
21,2376.6965
22,2593.5798
23,2803.5334
0,2806.1367
1,2797.8867
2,2790.0034
3,2795.32
4,2796.7866
5,2783.77
6,2567.693
7,2538.47
8,2394.0034
9,2447.8667
10,3116.6667
11,3466.3933
12,3787.1902
13,3767.3901
14,3764.8599
15,3775.3833
16,3620.9067
17,3424.0068
18,3396.0667
19,3409.3765
20,3419.0933
21,3243.9734
22,3182.9966
23,3194.6567
0,3187.6167
1,3185.82
2,3193.1167
3,3186.443
4,3168.4402
5,3202.2834
6,2953.0234
7,2864.95
8,2836.1667
9,2867.7734
10,3368.6033
11,3486.4133
12,3359.8398
13,3059.0266
14,2772.88
15,2703.5798
16,2325.4368
17,2334.8235
18,2483.7266
19,2485.7432
20,2493.5535
21,2481.6733
22,2747.7266
23,2803.4233
0,2842.3267
1,2845.26
2,2849.4033
3,2838.7334
4,2847.7166
5,2831.95
6,2863.6667
7,2860.9167
8,2843.2068
9,2837.5967
10,2793.01
11,2879.7632
12,2878.5166
13,2872.32
14,2882.77
15,2946.1667
16,3122.24
17,3258.7866
18,3272.0598
19,2906.9333
20,2577.1902
21,2631.09
22,3012.24
23,3031.0867
0,2685.7234
1,2539.9368
2,2543.4202
3,2490.4734
4,2519.77
5,2524.8298
6,2511.5933
7,2495.7166
8,2487.98
9,2518.34
10,2832.5
11,3209.7632
12,3130.6367
13,3076.7
14,3334.7966
15,3513.8035
16,3337.84
17,3216.0334
18,3209.4333
19,3225.8235
20,3209.0667
21,3201.3667
22,3551.8633
23,3184.5366
0,3178.7068
1,3179.66
2,3189.7068
3,2939.8967
4,2826.6702
5,2845.15
6,2816.88
7,2644.5466
8,2539.8633
9,2603.9568
10,2695.807
11,2696.5767
12,2573.7432
13,2634.5735
14,2631.97
15,2566.5933
16,2595.3765
17,2264.13
18,2391.2534
19,2407.057
20,2419.9265
21,2963.8765
22,2905.0632
23,2854.2432
0,2624.4167
1,2529.6702
2,2565.53
3,2572.6433
4,2566.3367
5,2592.7
6,2596.9167
7,2593.3967
8,2574.1467
9,2592.0034
10,2643.74
11,2882.2932
12,2919.5833
13,2778.2334
14,2866.6
15,2851.3098
16,2933.1868
17,2856.1133
18,3193.9233
19,3285.9568
20,3053.38
21,2881.01
22,2880.9368
23,2728.6965
0,2653.6401
1,2807.6765
2,2788.3901
3,2644.51
4,2624.27
5,2645.5
6,2608.6868
7,2652.7234
8,2992.66
9,2923.91
10,2780.2134
11,2320.45
12,2453.1467
13,2452.5967
14,2268.7134
15,2319.8633
16,2404.4897
17,2021.58
18,2102.65
19,2188.0466
20,2210.7068
21,2394.2234
22,2016.1167
23,2181.8132
0,2209.1667
1,2385.5334
2,2468.29
3,2471.7734
4,2454.54
5,2420.0366
6,2432.1
7,2423.1167
8,2435.07
9,2574.9167
10,2641.32
11,2596.6235
12,2584.5967
13,2582.7632
14,2607.7334
15,2399.7234
16,2365.77
17,2278.4666
18,1855.1866
19,1852.2167
20,1851.9967
21,1852.3634
22,1754.83
23,1999.9833
0,2023.1934
1,2023.12
2,2020.92
3,2022.35
4,2017.9867
5,1981.1733
6,1981.87
7,1826.8801
8,2122.56
9,1652.8234
10,1649.0834
11,2287.0833
12,2353.193
13,2356.0535
14,2345.3833
15,2469.7932
16,2705.8901
17,2678.9033
18,2704.9734
19,2645.6833
20,2592.3333
21,2583.9368
22,2583.8267
23,2606.8901
0,2493.15
1,2600.8765
2,2602.71
3,2606.5598
4,2602.8567
5,2607.807
6,1991.0734
7,1921.6267
8,1920.7101
9,2000.7534
10,2008.8201
11,2355.3567
12,2705.12
13,2730.2734
14,2733.72
15,2735.37
16,2730.9333
17,2692.3235
18,2733.28
19,2728.4402
20,2672.6333
21,2730.4932
22,2731.557
23,2706.55
0,2693.2766
1,2747.1033
2,2736.7266
3,2718.98
4,2740.0632
5,2709.557
6,2729.0266
7,2712.5632
8,2723.7834
9,2708.9333
10,2705.23
11,2646.27
12,2670.6167
13,2641.0632
14,2702.5898
15,2670.03
16,2703.5068
17,2722.9402
18,2767.6
19,3034.2766
20,3057.3765
21,2643.1167
22,2634.2068
23,2748.3132
0,2658.0767
1,2951.52
2,3178.5967
3,3185.6733
4,3044.3599
5,2501.9133
6,2468.6567
7,2467.3367
8,1889.91
9,1990.56
10,2137.5566
11,2114.4202
12,2159.85
13,2073.7566
14,2064.8467
15,1947.0
16,2020.7733
17,2594.057
18,2678.6833
19,2705.6333
20,2911.4067
21,3186.26
22,3388.3667
23,3450.6265
0,3621.6765
1,4078.3599
2,3851.54
3,3776.3367
4,3069.6965
5,3449.27
6,3706.78
7,3554.6868
8,3062.8035
9,3277.8533
10,3288.6702
11,3473.3599
12,3439.8467
