Hour,Load_Profile
0,1750.9801
1,1691.91
2,1619.8234
3,1617.7699
4,1617.4034
5,1617.1466
6,1807.3367
7,1955.58
8,1925.0367
9,1930.4633
10,2125.9333
11,1834.25
12,1961.5566
13,1968.4867
14,2125.5667
15,1982.7133
16,1970.7233
17,1969.1466
18,1995.1067
19,1956.1666
20,1926.8334
21,1908.0233
22,1911.91
23,1912.4233
0,1906.5566
1,1917.19
2,1908.94
3,1911.1766
4,1909.6
5,1907.9133
6,1908.1333
7,1916.6766
8,1910.0034
9,1927.1633
10,2026.64
11,2042.2233
12,2041.7833
13,2044.8267
14,2046.0734
15,2151.05
16,2066.0933
17,2114.4934
18,2087.2134
19,2051.0232
20,2060.63
21,2099.24
22,2068.4033
23,2075.26
0,2075.1868
1,2072.3267
2,2056.4133
3,2062.28
4,2060.2268
5,2064.5535
6,2068.0
7,2057.9534
8,2070.2
9,2056.89
10,2075.8467
11,2081.4202
12,2162.3066
13,2007.61
14,1621.0333
15,2196.7734
16,2247.41
17,2257.7134
18,2236.8867
19,2217.6733
20,2217.1233
21,2203.8867
22,2212.3933
23,2215.84
0,2217.4167
1,2217.1602
2,1695.9066
3,1614.7267
4,1613.5532
5,1613.6633
6,1613.5167
7,1613.2966
8,1616.9266
9,2234.76
10,2225.3735
11,2230.5068
12,2196.4067
13,2205.9766
14,2201.98
15,2225.4834
16,2230.0667
17,2240.0767
18,2234.1367
19,2196.6633
20,2204.84
21,2208.47
22,2217.8933
23,2213.8235
0,2229.5535
1,2220.02
2,2222.1833
3,2210.01
4,2227.3901
5,2205.6833
6,2195.27
7,2241.5432
8,2217.307
9,2204.51
10,2231.2034
11,2218.9202
12,2221.12
13,2209.9734
14,2209.2766
15,2226.2166
16,2216.72
17,2209.9368
18,2221.0466
19,2220.7166
20,2220.057
21,2215.2166
22,2209.7534
23,2226.1433
0,2213.5667
1,2212.6868
2,2200.3298
3,2204.07
4,2226.4
5,2207.7368
6,2228.7466
7,2213.09
8,2202.6401
9,2215.5466
10,2208.1033
11,2203.41
12,2204.3267
13,3191.2834
14,3446.0068
15,2142.1033
16,1651.76
17,1882.4667
18,1873.85
19,1893.5399
20,1892.0734
21,1779.1034
22,2024.11
23,2023.8167
0,2024.1833
1,2024.2566
2,2024.2933
3,2024.0
4,2024.2566
5,2024.1466
6,2025.32
7,2004.2733
8,2005.8132
9,2011.8633
10,1998.0399
11,1994.1534
12,1997.3434
13,1990.8534
14,1993.31
15,1999.9467
16,1999.5066
17,1992.8334
18,1997.9667
19,1995.2167
20,2000.6799
21,1996.6833
22,1995.84
23,1999.6167
0,1995.95
1,1995.1067
2,1997.7833
3,2005.1534
4,1985.61
5,1987.9934
6,1990.89
7,1993.1633
8,1980.33
9,1989.6799
10,1989.3132
11,1987.8466
12,1989.0934
13,1995.73
14,1992.1733
15,1979.1934
16,1989.1666
17,1986.8201
18,1989.7167
19,1983.5566
20,1982.4934
21,1983.0433
22,1994.3
23,1984.2534
0,1993.2367
1,1988.8
2,1990.4133
3,1750.4667
4,1617.2566
5,1617.0734
6,1616.89
7,1616.4867
8,1616.3767
9,1615.8633
10,1614.4701
11,1613.8099
12,1613.5532
13,1612.82
14,1616.5966
15,1617.0
16,1617.33
17,1617.1833
18,1632.5466
19,2045.4866
20,1752.41
21,1738.77
22,1736.3867
23,1734.81
0,1740.4199
1,1738.11
2,1739.3933
3,1733.2699
4,1732.6833
5,1732.17
6,1847.34
7,1708.7034
8,1680.9467
9,1728.4667
10,1732.3167
11,1773.8967
12,1777.7101
13,1980.55
14,1858.2667
15,1751.6034
16,1639.2933
17,1622.6833
18,1622.5367
19,1621.0701
20,1620.3
21,1620.7767
22,1620.19
23,1618.0632
0,1618.2833
1,1617.8066
2,1617.2201
3,1617.0
4,1616.5233
5,1616.9266
6,1617.0
7,1617.0
8,1620.4467
9,1619.3833
10,1619.2
11,1627.9633
12,1641.8966
13,1642.2633
14,1645.38
15,1643.1433
16,1645.0867
17,1645.6733
18,1646.2233
19,1643.84
20,1644.1333
21,1628.8066
22,1618.0267
23,1617.8066
0,1617.4034
1,1617.0
2,1617.11
3,1616.9266
4,1616.9633
5,1616.7434
6,1616.3767
7,1615.9733
8,1616.6333
9,1616.6333
10,1617.0
11,1617.1466
12,1617.66
13,1617.4767
14,1617.0367
15,1616.6333
16,1616.01
17,1615.9
18,1615.8267
19,1616.01
20,1616.67
21,1616.8534
22,1616.9266
23,1617.0734
0,1617.33
1,1617.6233
2,1617.4767
3,1617.3667
4,1617.2201
5,1617.11
6,1616.9633
7,1616.67
8,1616.34
9,1616.4867
10,1616.45
11,1633.6833
12,1655.3167
13,1843.5267
14,2017.9133
15,1995.6566
16,1987.15
17,1993.6034
18,1984.2899
19,1989.6433
20,1989.24
21,1992.7966
22,1985.83
23,1990.6333
0,1997.38
1,1989.3867
2,1990.01
3,1979.4867
4,1990.3033
5,1983.3733
6,1980.3667
7,1978.5701
8,1983.1534
9,1988.7267
10,1986.8567
11,1986.9667
12,1986.1967
13,1989.9733
14,1988.6534
15,1990.67
16,1988.8367
17,1987.0034
18,1986.49
19,1991.2933
20,1985.9034
21,1990.2667
22,2322.21
23,2441.7068
0,2447.0967
1,2433.2368
2,2448.9666
3,2448.16
4,2439.3235
5,2438.8467
6,2444.7866
7,2450.5432
8,2439.5068
9,2446.9133
10,2442.7334
11,2452.3765
12,2454.87
13,2453.5867
14,2465.43
15,2455.0535
16,2463.3765
17,2431.55
18,2483.03
19,2476.943
20,2463.12
21,2434.2632
22,2462.9
23,2407.6433
0,2420.0366
1,2410.6133
2,2381.4634
3,2352.24
4,1840.1532
5,1624.6266
6,1624.7
7,1624.7366
8,1657.0767
9,1666.1333
10,1661.8801
11,1671.1566
12,1693.8167
13,1702.0299
14,1664.4833
15,1648.3867
16,2236.96
17,2498.3567
18,2526.8833
19,2466.53
20,2411.97
21,2259.73
22,2241.2866
23,1969.7333
0,1620.5934
1,1620.9601
2,1620.41
3,1620.3367
4,1620.52
5,1620.3
6,1620.3
7,1620.0433
8,1619.9701
9,1619.5299
10,1619.86
11,1619.9701
12,1620.2267
13,1620.2267
14,1854.7833
15,2365.55
16,2384.47
17,2401.8867
18,2392.7932
19,2394.2234
20,2384.91
21,2395.25
22,2387.88
23,2386.1936
0,2404.2334
1,2385.9
2,2394.0034
3,2400.75
4,2399.6868
5,2387.5132
6,2398.4033
7,2395.9465
8,2399.54
9,2399.2834
10,2397.3765
11,2395.8367
12,2394.37
13,2395.8367
14,2393.3433
15,2387.0735
16,2382.8567
17,2393.7834
18,2402.0334
19,2391.2534
20,2395.3599
21,2391.84
22,2389.97
23,2389.8967
0,2401.0798
1,2391.6567
2,2399.7966
3,2399.3567
4,2401.3
5,2336.3267
6,1618.8699
7,1618.9432
8,1618.4667
9,1618.3933
10,2010.7633
11,2068.4033
12,2170.74
13,2163.9202
14,2245.5034
15,2230.6902
16,2216.9033
17,2224.0166
18,2231.9
19,2239.5632
20,2224.8235
21,2223.8333
22,2228.16
23,2218.1868
0,2217.7466
1,2194.9402
2,2135.8333
3,2131.8
4,2134.6965
5,2131.5798
6,2125.2732
7,2142.9834
8,2120.5435
9,2114.7866
10,2130.2966
11,2122.45
12,2196.0767
13,2239.1235
14,2229.1133
15,2201.2834
16,2207.9202
17,2124.4666
18,2123.1833
19,2133.78
20,2185.6633
21,2197.7266
22,2220.7534
23,2202.4932
0,2213.0166
1,2217.8567
2,2219.8735
3,2223.43
4,2207.8467
5,2211.66
6,2220.4233
7,2209.68
8,2224.3833
9,2224.7866
10,2225.1533
11,2210.1567
12,2234.98
13,2226.6567
14,2230.3967
15,2258.5933
16,2305.6
17,2305.6
18,2305.6
19,2305.6
20,2305.6
21,2305.6
22,2305.6
23,2305.6
0,2305.6
1,2305.6
2,2305.6
3,2305.6
4,2305.6
5,2305.6
6,2305.6
7,2305.6
8,2292.07
9,2181.41
10,2148.7766
11,2161.5366
12,2180.8967
13,2165.8633
14,1777.4166
15,1201.3466
16,1622.4633
17,1718.64
18,2020.7367
19,2004.1633
20,2318.8367
21,2089.1934
22,2111.6702
23,2113.5767
0,2031.2233
1,2636.8098
2,2889.3333
3,2796.3098
4,2303.07
5,2314.5833
6,2149.5833
7,2136.97
8,2152.48
9,1925.2201
10,2958.0833
11,2951.7766
12,2448.6367
13,2015.7133
14,2024.8066
15,1973.1799
16,1988.9467
17,2063.27
18,2058.3567
19,1990.67
20,2357.2266
21,2772.9534
22,2829.8235
23,2338.82
0,2213.3467
1,2268.7134
2,2237.5466
3,2118.1965
4,2115.0798
5,2120.8367
6,2117.94
7,2124.3933
8,2119.81
9,2122.1567
10,2310.5867
11,2322.4666
12,2393.1235
13,2704.6433
14,2412.3367
15,2469.4265
16,2163.15
17,2278.43
18,2645.8667
19,2682.02
20,2646.307
21,2640.22
22,2725.6902
23,2843.6467
0,2871.22
1,2869.8267
2,2587.97
3,2216.3901
4,2210.0466
5,2212.0632
6,2204.7666
7,2201.43
8,2229.7
9,2279.2368
10,2298.3765
11,2282.2432
12,2242.057
13,2257.2
14,2231.13
15,2246.8967
16,2233.1099
