Hour,Load_Profile
0,2810.9033
1,2609.8599
2,2554.4932
3,2010.5433
4,1618.4299
5,1606.33
6,1606.0734
7,1606.5133
8,1606.8066
9,1607.0267
10,1607.8699
11,1641.3466
12,1634.9299
13,1638.7067
14,1645.05
15,1658.6534
16,1646.1868
17,1607.2466
18,1607.8334
19,1608.4934
20,1608.6034
21,1609.0433
22,1611.4634
23,1616.6333
0,1634.0133
1,1605.1566
2,1604.9733
3,1604.7899
4,1604.0568
5,1603.25
6,1738.0734
7,1606.3667
8,1605.9266
9,1606.4767
10,1608.1267
11,1613.9934
12,1607.32
13,1606.7333
14,1606.44
15,1606.11
16,1606.2201
17,1605.8534
18,1605.9266
19,1619.8234
20,1676.9133
21,1646.9934
22,2984.557
23,3521.2834
0,3481.8667
1,3512.2632
2,3461.4067
3,3489.9333
4,3406.9202
5,3509.22
6,3476.807
7,3489.2368
8,2908.1433
9,3596.34
10,3525.7568
11,3582.59
12,3591.6833
13,3615.1868
14,3610.97
15,3634.8035
16,1887.27
17,1606.9166
18,1614.7633
19,1605.89
20,1605.4867
21,1622.5
22,1633.5
23,1640.9434
0,1603.2133
1,1602.6633
2,1602.3699
3,1610.3267
4,1602.1866
5,1601.7833
6,1601.6366
7,1601.1233
8,1600.9034
9,1601.82
10,1607.8334
11,1665.5466
12,1637.0566
13,1662.65
14,1663.8234
15,2271.9766
16,2853.9868
17,2838.66
18,2811.82
19,2195.0132
20,1627.67
21,2340.4333
22,2472.6167
23,1607.3567
0,1627.8167
1,1603.91
2,1602.7733
3,1739.1
4,2790.26
5,2698.52
6,2876.6099
7,2867.26
8,2870.2666
9,2868.1401
10,2871.0366
11,2865.5735
12,2869.7166
13,2787.2166
14,2870.2666
15,2871.77
16,2875.8035
17,2875.18
18,2867.1133
19,2866.93
20,2861.7966
21,2869.24
22,2826.3035
23,2870.5967
0,2873.4932
1,2878.0034
2,2879.8367
3,2881.7434
4,2875.29
5,2875.07
6,2796.97
7,2882.7334
8,2882.1467
9,2884.2734
10,2885.3735
11,2885.85
12,2882.8433
13,2881.7068
14,2842.51
15,2884.8967
16,2885.63
17,2884.2
18,2884.8599
19,2886.5833
20,2890.5068
21,2889.0034
22,2883.3933
23,1768.7633
0,1635.5167
1,1626.7167
2,1611.1333
3,1785.6666
4,2013.1466
5,2613.71
6,2882.3298
7,2878.5535
8,2876.7932
9,2873.6401
10,2877.1235
11,2875.07
12,2878.2966
13,2821.3901
14,2883.9067
15,2872.4666
16,2872.54
17,2865.4265
18,2867.26
19,2870.8901
20,2873.4202
21,2826.9265
22,2841.5933
23,2875.2534
0,2875.07
1,2875.73
2,2869.8633
3,2872.4666
4,2878.2234
5,2876.2432
6,2840.1633
7,2873.4568
8,2870.8167
9,2878.0034
10,2870.6333
11,2871.3667
12,2877.27
13,2872.4666
14,2647.7368
15,2585.66
16,2198.5334
17,1618.1367
18,2726.3867
19,3122.2766
20,3131.5535
21,3201.1467
22,3201.3667
23,3150.51
0,2423.3367
1,2420.0366
2,1768.91
3,1620.08
4,1621.4733
5,1620.3
6,1619.75
7,1619.3466
8,1619.8234
9,1609.2634
10,1603.69
11,1602.7366
12,1602.5532
13,1610.0333
14,1602.48
15,1617.9166
16,1663.4567
17,1691.8733
18,2596.4033
19,2413.5833
20,1634.4534
21,2136.0166
22,1619.1633
23,1939.3367
0,2333.1
1,1966.9833
2,1968.3033
3,1624.2233
4,1616.7799
5,1618.2101
6,1616.2301
7,1615.7167
8,1604.4601
9,1601.5632
10,2003.5034
11,1841.3267
12,1669.58
13,1636.25
14,1624.3334
15,1621.3634
16,1616.8534
17,1713.14
18,2679.5266
19,2140.6
20,1630.86
21,1605.8167
22,2400.7866
23,2695.4766
0,2755.6467
1,2474.9265
2,2830.2632
3,2785.3467
4,1605.34
5,1604.9733
6,1604.7534
7,1603.8
8,1604.1666
9,1604.3867
10,1604.35
11,1603.8
12,1603.8734
13,1603.8734
14,1610.73
15,1616.8534
16,1940.8767
17,1617.5133
18,1686.5934
19,1628.0367
20,1610.51
21,1605.12
22,1604.9
23,1604.8267
0,1604.9
1,1604.8634
2,1604.4601
3,1604.1666
4,1604.1666
5,1603.9468
6,1603.9833
7,1603.91
8,1603.6901
9,1603.6534
10,1603.7267
11,1603.7267
12,1603.91
13,1603.5066
14,1603.4333
15,1603.0667
16,1602.5532
17,1602.5167
18,1601.6733
19,1617.7333
20,1622.2434
21,1612.7101
22,1624.8833
23,1620.2267
0,1625.14
1,1617.55
2,1619.0167
3,2931.3901
4,3535.3633
5,3537.49
6,2758.5068
7,1864.1333
8,1858.1934
9,1853.9034
10,1854.1233
11,1687.0701
12,2352.1667
13,3514.4265
14,3531.4766
15,3535.4
16,3481.8667
17,3497.8533
18,1965.4434
19,1662.65
20,1670.7899
21,2679.3433
22,3685.6965
23,3645.07
0,3642.76
1,2187.46
2,1623.0867
3,1595.5133
4,1595.5867
5,1594.1934
6,1593.7899
7,1593.7167
8,1593.02
9,1594.8534
10,1952.0233
11,1621.4733
12,1599.95
13,1597.7866
14,2337.7932
15,2235.0166
16,2602.1965
17,1610.7667
18,1598.2634
19,2060.0798
20,1649.6333
21,1654.4733
22,1715.56
23,1744.2333
0,1710.3167
1,1642.74
2,2998.2334
3,3674.1099
4,3682.5798
5,3675.2466
