Hour,Load_Profile
0,2456.7766
1,2458.4265
2,2415.4167
3,2454.5767
4,2455.4932
5,2453.4033
6,2452.9634
7,2453.55
8,2455.3467
9,2460.7734
10,2410.5767
11,2457.1433
12,2454.5034
13,2453.6235
14,2456.9233
15,2460.2234
16,2398.22
17,1625.2133
18,1598.7767
19,1598.4833
20,1598.2634
21,1599.1067
22,1598.5568
23,1599.84
0,1598.9967
1,1598.4467
2,1597.1633
3,1596.98
4,1595.88
5,1595.2933
6,1595.1833
7,1595.7699
8,1595.8066
9,1596.7966
10,1598.2633
11,1600.4633
12,1600.3534
13,1609.19
14,1679.6267
15,1678.3066
16,1599.8767
17,1721.8667
18,1600.61
19,1603.9468
20,1599.51
21,1599.2534
22,1598.6666
23,1598.4468
0,1597.5667
1,1597.7867
2,1596.65
3,1595.9532
4,1595.44
5,1594.1934
6,1594.4867
7,1593.9368
8,1594.0834
9,1594.4133
10,1595.88
11,1596.5399
12,1650.5133
13,1606.0
14,1598.0801
15,1597.2366
16,1597.6033
17,1607.6134
18,2186.8
19,1600.5
20,1600.0966
21,1599.8033
22,1599.84
23,1600.06
0,1598.7034
1,1597.64
2,1597.4199
3,1596.1366
4,1595.1466
5,1594.7067
6,1594.56
7,1594.5233
8,1594.1566
9,1595.0
10,1597.09
11,1728.3201
12,1612.8933
13,1600.9034
14,1598.2634
15,1598.4833
16,1598.0801
17,1598.2267
18,1596.3933
19,1597.5667
20,1596.1366
21,1595.8434
22,1596.1
23,1596.5033
0,1597.3833
1,1596.9066
2,1596.8699
3,1597.0532
4,1596.9066
5,1596.98
6,1596.9066
7,1596.9434
8,1597.0532
9,1596.4299
10,1597.2733
11,1597.2733
12,1596.7233
13,1596.2833
14,1602.81
15,1649.5966
16,1809.0966
17,1765.0233
18,1965.2966
19,1709.5466
20,1626.9368
21,1605.3767
22,1605.34
23,1604.6067
0,1603.9833
1,1602.0767
2,1601.0133
3,1601.0133
4,1600.3534
5,1600.6833
6,1600.5
7,1600.4633
8,1600.9034
9,1600.9767
10,1601.2333
11,1601.6366
12,1601.82
13,1602.6267
14,1602.4066
15,1602.0767
16,1602.7366
17,1602.81
18,1602.9199
19,1602.0034
20,1825.7799
21,2609.6033
22,1667.0133
23,2383.8833
0,2980.9634
1,2892.12
2,1602.81
3,1601.6
4,1601.4532
5,1600.8667
6,1600.7201
7,1968.5233
8,3301.32
9,3476.1833
10,3083.9233
11,3201.0735
12,2693.0933
13,1665.6566
14,1646.7
15,1639.55
16,1605.5233
17,2154.6067
18,3362.2966
19,2385.6067
20,1619.0167
21,1608.8966
22,1603.25
23,1603.69
0,1604.4967
1,1603.7267
2,1604.1301
3,1603.5801
4,1603.6167
5,1603.14
6,1602.81
7,1602.7
8,1602.1133
9,1602.8833
10,1716.0367
11,2555.1533
12,1719.9233
13,1664.2267
14,1622.0966
15,1635.2966
16,1648.6433
17,1675.0066
18,1713.91
19,1600.2799
20,1599.8767
21,1600.06
22,1599.4733
23,1598.2267
0,1728.98
1,2359.2432
2,2412.0798
3,2416.4067
4,2419.3398
5,2367.8599
6,2412.0432
7,2414.9402
8,2415.49
9,2263.6533
10,1596.9434
11,1596.9432
12,1596.1366
13,1595.0367
14,1594.7067
15,1692.2767
16,2430.4868
17,2155.1934
18,1596.6866
19,1596.3933
20,1596.8334
21,1596.7966
22,1596.3567
23,1595.99
0,1595.88
1,1595.8066
2,1596.2466
3,1595.6233
4,1595.5133
5,1595.0
6,1594.7434
7,1594.4133
8,1594.4133
9,1594.8167
10,1595.33
11,1594.9633
12,1595.5867
13,1594.6333
14,1595.11
15,1596.1
16,1596.2101
17,1595.5133
18,1596.9434
19,1597.09
20,1596.3567
21,1596.9434
22,1596.8334
23,1596.98
0,1598.1534
1,1597.2733
2,1596.5767
3,1596.5399
4,1596.5767
5,1597.09
6,1597.1633
7,1596.98
8,1597.0167
9,1597.7133
10,1598.52
11,1596.9434
12,1596.4667
13,1596.6133
14,1598.4468
15,1597.5299
16,1776.7566
17,1600.9034
18,1600.7201
19,1600.94
20,1600.7933
21,1599.95
22,1599.9867
23,1599.4733
0,1598.9601
1,1599.0701
2,1598.6666
3,1598.9967
4,1597.6033
5,1598.3733
6,1597.64
7,1597.6034
8,1597.6766
9,1597.31
10,1598.3
11,1598.08
12,1598.2634
13,1600.0233
14,1599.4733
15,1598.4467
16,1596.8699
17,1608.1633
18,1619.09
19,1641.7867
20,1608.0533
21,1620.3367
22,1614.6534
23,1615.4967
0,1611.5
1,1598.9233
2,1598.85
3,1599.1433
4,1598.5934
5,1599.2167
6,1598.19
7,1598.9601
8,1597.9333
9,1598.1167
10,1597.4934
11,1598.1167
12,1598.2634
13,1597.9701
14,1598.0801
15,1597.64
16,1597.86
17,1597.4934
18,1596.3567
19,1596.4299
20,1596.5767
21,1596.98
22,1783.2466
23,2697.4932
0,2514.82
1,1992.7966
2,1597.7867
3,1597.4567
4,1597.2366
5,1596.7966
6,1596.3567
7,1596.5767
8,1596.2466
9,2026.4934
10,2306.8467
11,2302.4465
12,2317.6633
13,2313.96
14,2305.4167
15,2311.4666
16,2310.1099
17,2308.6433
18,2310.2568
19,2181.08
20,1664.74
21,1598.5566
22,1599.1433
23,1598.74
0,1599.5468
1,1599.1433
2,1598.52
3,1599.0701
4,1598.2633
5,1598.0066
6,1598.19
7,1597.5299
8,1596.98
9,1597.7867
10,1598.3
11,1598.5566
12,1598.0433
13,1598.1534
14,1599.1067
15,1598.41
16,1570.8367
17,1569.5167
18,1588.5834
19,1469.7101
20,1410.31
21,1408.8434
22,1408.8434
23,1408.88
0,1408.88
1,1409.1
2,1408.8066
3,1408.88
4,1408.8434
5,1408.5867
6,1408.7333
7,1408.11
8,1408.0734
9,1456.6566
10,1412.8033
11,1414.9667
12,1411.9601
13,1411.9967
14,1484.2301
15,1570.8367
16,1716.8801
17,1570.9468
18,1570.7267
19,1570.6534
20,1570.14
21,1570.1766
22,1570.25
23,1569.7733
0,2270.1433
1,3752.6868
2,3753.53
3,3757.16
4,3764.1633
5,3770.5068
6,3762.2932
7,3765.2632
8,3761.6333
9,3762.7334
10,3762.99
11,3761.0466
12,3769.7368
13,3770.1033
14,3768.27
15,3766.2166
16,3769.0767
17,3768.8567
18,3763.7234
19,3761.01
20,3759.9834
21,3755.1067
22,3736.2234
23,3768.5632
0,3769.1133
1,3762.1467
2,3769.9932
3,3771.2034
4,3771.6067
5,3776.1902
6,3762.1833
7,3746.82
8,3749.3132
9,3754.0798
10,3742.5667
11,3746.0132
12,3741.9067
13,3629.193
14,1572.56
15,1571.9733
16,1571.6433
17,1570.8734
18,1571.68
19,1570.9468
20,1570.8
21,1570.7634
22,1570.3967
23,1569.9199
0,1569.8466
1,2618.88
2,3734.8298
3,3726.3967
4,3733.1067
5,3725.0034
6,3724.7466
7,3729.55
8,3753.0535
9,3751.4033
10,3751.2932
11,3757.0132
12,3762.2932
13,3759.91
14,3757.307
15,3752.9067
16,3748.8735
17,3750.4133
18,3748.9834
19,3720.0535
20,3736.9934
21,3738.7166
22,3740.9534
23,3730.943
0,3727.3867
1,3740.4402
2,3744.3267
3,3745.3167
4,3740.1099
5,3739.6702
6,3736.81
7,3739.4868
8,3748.5798
9,3742.9333
10,3745.9402
11,3744.0334
12,3743.1167
13,3750.0466
14,3752.21
15,3757.16
16,3754.7766
17,3756.5
18,3748.3235
19,3753.1633
20,3727.8633
21,3748.1033
22,3752.4666
23,3756.8667
0,3748.1033
1,3737.5068
2,3743.2266
3,3738.35
4,3734.4634
5,3739.1567
6,3739.01
7,3740.4033
8,3746.49
9,3750.7432
10,3747.26
11,3743.4465
12,3748.1765
13,3453.5232
14,2142.91
15,3692.8833
16,3691.6
17,3691.6
18,3691.6
19,3691.6
20,3691.6
21,3691.6
22,3691.6
23,3691.6
0,3691.6
1,3691.6
2,3691.6
3,3691.6
4,3691.6
5,3691.6
6,3691.6
7,3691.6
8,3688.6667
9,3652.0
10,3665.3098
11,3666.63
12,3662.2666
13,3674.5132
14,3673.23
15,3679.7932
16,3675.5034
17,3670.7
18,3664.76
19,3673.12
20,3669.5266
21,3665.53
22,3662.8901
23,3668.8298
0,3663.1467
1,3664.1
2,3665.1633
3,3670.7368
4,3660.9834
5,3658.1235
6,2234.4666
7,1568.1233
8,1567.4266
9,2895.7866
10,3652.3667
11,3649.3235
12,3650.35
13,3640.9265
14,3636.0132
15,3640.9265
16,3649.6902
17,3658.1235
18,3656.5833
19,3657.4634
20,3653.8333
21,3650.9
22,3652.0735
23,3652.5867
0,3648.7734
1,3650.02
2,3656.8035
3,3650.6433
4,3647.49
5,3654.4568
6,3642.9067
7,3644.63
8,3641.77
9,3654.1633
10,3655.2632
11,3654.2
12,3653.2466
13,3642.54
14,3642.8333
15,3640.5967
16,3636.307
17,3645.95
18,3641.55
19,3575.55
20,1572.3033
21,1571.2767
22,1571.2034
23,3108.3433
0,3705.0933
1,3713.1965
2,3698.6033
3,3686.65
4,3689.3267
5,3680.6733
6,3680.1235
7,3681.7368
8,3689.73
9,3685.22
10,3695.5234
11,3693.7632
12,3701.39
13,3715.9834
14,3731.6401
15,3739.8533
16,3764.97
17,3783.0833
18,3822.5366
19,3853.9233
20,3876.5466
21,3905.55
22,3929.7134
23,3943.5
0,3931.4
1,3932.8667
2,3936.057
3,3940.6765
4,3952.0432
5,3951.9333
6,3952.0798
7,3949.4766
8,3942.95
9,3937.6333
10,3953.7666
11,3946.0667
12,3954.3167
13,3959.2666
14,3954.8298
15,3953.84
16,3950.98
17,3943.72
18,3928.21
19,3930.2632
20,3943.9033
21,3958.02
22,3943.3167
23,3944.5632
0,3940.3098
1,3930.2266
2,3919.2266
3,3924.5798
4,3916.3298
5,3930.0068
6,3932.7932
7,3938.22
8,3935.7266
9,3930.2632
10,3935.1765
11,3934.7368
12,3927.9167
13,3933.8567
14,2989.9834
15,2996.7666
16,3666.7766
17,3660.2866
18,3662.7432
19,3667.6567
20,3665.09
21,3668.3167
22,3666.4834
23,3665.7134
0,3665.8599
1,3671.4333
2,3664.4666
3,3684.34
4,3675.76
5,3676.1265
6,3669.2334
7,3669.7466
8,3671.91
9,3661.6433
10,3657.28
11,3659.3333
12,3663.22
13,3659.2234
14,3666.8132
15,3667.07
16,3666.557
17,3670.6633
18,3668.3167
19,3670.2234
20,3683.24
21,3682.3967
22,3684.193
23,3683.2034
0,3685.7334
1,3688.8867
2,3671.2134
3,3672.9
4,3668.1333
5,3672.79
6,3668.6099
7,3677.2632
8,3680.27
9,3678.8765
10,3684.0466
11,3678.1067
12,3677.7034
13,3668.9033
14,3657.2068
15,3669.0867
16,3660.1401
17,3661.3132
18,3654.4568
19,3665.4568
20,3667.7666
21,3661.68
22,3667.2534
23,3669.49
0,3182.41
1,2471.2966
2,3714.9568
3,3903.13
4,3892.8633
5,3904.01
6,3883.1467
7,2272.3433
8,2880.6433
9,3598.9067
10,3808.2
11,3844.3901
12,3841.7134
13,3842.7766
14,1678.0867
15,1590.8201
16,1581.4701
17,1576.4468
18,1576.7034
19,1576.5934
20,1577.1433
21,1576.52
22,1575.2
23,1575.09
0,1574.76
1,1573.8434
2,1572.9266
3,1572.12
4,1572.1934
5,1571.7899
6,1571.4233
7,1570.9468
8,1571.1666
9,1571.4601
10,1571.02
11,1571.8267
12,1572.45
13,1573.4767
14,1573.8066
15,1575.2
16,1574.7599
17,1574.1733
18,1573.8434
19,1574.2466
20,1574.1733
21,1573.33
22,1573.0
23,1573.0
0,1572.6333
1,1572.9633
2,1572.8534
3,1572.8167
4,1572.01
5,1571.3867
6,1571.1666
7,1570.9468
8,1570.8
9,1570.7634
10,1571.2401
11,1571.9733
12,1572.5966
13,1572.67
14,1572.7067
15,1573.2933
16,1573.7699
17,1573.1833
18,1573.5867
19,1574.1
20,1574.2833
21,1574.2466
22,1573.99
23,1573.4034
0,1572.9266
1,1572.12
2,1572.4133
3,1572.1934
4,1571.68
5,1571.4233
6,1571.5701
7,1571.4967
8,1571.1666
9,1570.8734
10,1570.3966
11,1570.5433
12,1569.9199
13,1569.5167
14,1569.7
15,1569.6266
16,1569.59
17,1569.48
18,1569.7733
19,1569.5167
20,1569.4432
21,1569.7
22,1569.7733
23,1569.48
0,1569.5532
1,1569.5532
2,1570.36
3,1569.7366
4,1569.1133
5,1568.5632
6,1568.82
7,1568.6
8,1568.7466
9,1568.6
10,1568.82
11,1568.9299
12,1568.7466
13,1568.7466
14,1569.1133
15,1570.2867
16,1570.8
17,1571.9733
18,1571.35
19,1570.8
20,1570.7634
21,1570.4701
22,1570.0667
23,1570.2867
0,1569.9934
1,1569.8466
2,1570.2867
3,1569.9199
4,1569.4066
5,1569.6266
6,1569.4432
7,1569.7
8,1569.3699
9,1569.5167
10,1570.5801
11,1572.34
12,1573.1466
13,1572.5966
14,1572.5966
15,1531.09
16,1594.8167
17,1586.1633
18,1585.1733
19,1585.8334
20,1585.6133
21,1585.1366
22,1585.3933
23,1641.42
0,1742.3634
1,1742.2899
2,1741.74
3,1741.19
4,1740.7133
5,1740.4934
6,1740.3466
7,1740.5667
8,1740.7133
9,1742.2534
10,1743.4633
11,1744.8933
12,1745.9567
13,1745.0033
14,1744.5632
15,1744.7101
16,1744.1233
17,1742.9867
18,1742.3634
19,1742.6566
20,1742.6934
21,1742.1433
22,1742.3267
23,1742.2167
0,1741.9967
1,1741.4833
2,1741.41
3,1741.19
4,1741.1167
5,1740.8234
6,1740.5667
7,1740.3833
8,1740.3466
9,1740.4567
10,1743.6466
11,1744.9299
12,1654.5834
13,1568.3434
14,1569.81
15,1587.4833
16,1586.4934
17,1587.2634
18,1570.9833
19,1424.4266
20,1408.4767
21,1413.5367
22,1574.5767
23,1570.25
0,1570.3966
1,1570.5066
2,1569.9567
3,1569.48
4,1569.0033
5,1568.05
6,1567.5367
7,1544.51
8,1570.4701
9,1569.5167
10,1568.3434
11,1575.2
12,1576.1167
13,1569.7366
14,1569.8833
15,1569.7366
16,1570.0667
17,1570.9833
18,1570.6534
19,1570.7267
20,1570.8
21,1867.3235
22,2762.6133
23,2753.1167
0,2751.3933
1,2762.54
2,2786.8867
3,2756.4167
4,2756.8567
5,2765.7666
6,2713.1868
7,2760.23
8,2760.5967
9,2765.9133
10,2712.16
11,2776.0334
12,2762.7966
13,2762.21
14,2735.0767
15,2757.59
16,2755.28
17,2760.6333
18,2754.5833
19,2762.5767
20,1707.2733
21,1575.4199
22,1574.6866
23,1574.9066
0,1575.2
1,1574.8334
2,1574.32
3,1573.0734
4,2595.5234
5,2768.8098
6,2763.4932
7,2758.3599
8,2716.8167
9,2769.1401
10,2771.3035
11,2776.1433
12,2706.4033
13,2769.5798
14,2772.77
15,2759.13
16,2748.9368
17,2774.5667
18,2776.1067
19,2776.84
20,2640.6235
21,1751.3833
22,1575.0533
23,1930.9032
0,2772.1833
1,2773.1367
2,2768.26
3,2761.55
