Hour,Load_Profile
0,3145.0466
1,3302.3467
2,3506.25
3,3497.5967
4,3504.8567
5,3507.13
6,3200.7068
7,3116.63
8,3128.4368
9,2885.8132
10,2648.4333
11,2300.98
12,2206.05
13,2265.3765
14,2432.4666
15,2476.2834
16,2423.8132
17,2394.2603
18,2216.2432
19,2258.63
20,2431.55
21,2336.2534
22,2983.2
23,3208.7
0,2836.6433
1,3006.9233
2,3090.0466
3,3579.693
4,3532.65
5,3496.7166
6,3480.0334
7,3485.13
8,3479.9233
9,2661.01
10,2122.1567
11,3349.2432
12,3621.75
13,3710.0068
14,3629.34
15,3330.1765
16,3607.1567
17,3614.7466
18,3591.5366
19,3530.5967
20,3593.9568
21,3605.8
22,3622.74
23,3597.9167
0,3589.8867
1,3592.16
2,3704.7266
3,3642.65
4,3655.5933
5,3840.0632
6,3557.51
7,3324.4932
8,2885.9966
9,3002.2666
10,3271.29
11,3657.9766
12,3326.4734
13,3232.2034
14,3249.07
15,3549.8467
16,3583.3235
17,3427.16
18,3495.5068
19,3608.2932
20,2915.807
21,2880.1667
22,2815.3035
23,2749.78
0,2838.0366
1,2743.693
2,3037.8333
3,4137.2466
4,4172.9233
5,4137.5034
6,4156.533
7,3858.9465
8,3714.7368
9,3672.46
10,3892.2034
11,3922.0132
12,3084.62
13,3085.6467
14,3041.8667
15,3102.6965
16,3798.9966
17,3824.7732
18,3937.3765
19,3910.0598
20,3702.49
21,3317.4167
22,3352.3967
23,3329.9202
0,3396.2866
1,3379.1633
2,3325.0068
3,3348.3267
4,3318.3333
5,3345.32
6,3266.8901
7,3281.74
8,3260.1067
9,3266.78
10,3277.7068
11,3282.2166
12,3201.2568
13,3151.0598
14,3134.8167
15,3108.49
16,3153.6633
17,3110.8735
18,3138.0432
19,3123.34
20,2660.2034
21,2543.4932
22,3183.693
23,3522.0166
0,3555.6033
1,3572.1401
2,3561.8367
3,3571.1868
4,3518.8633
5,3525.3901
6,3459.28
7,3417.0767
8,3420.7068
9,3412.2368
10,3407.03
11,3632.2
12,3672.3132
13,3625.2334
14,3489.97
15,3374.0667
16,3418.1033
17,3420.9265
18,3493.93
19,3485.5334
20,3503.2068
21,3418.2134
22,3609.2466
23,3624.8667
0,3587.9067
1,3152.82
2,2516.2866
3,2511.63
4,2517.8267
5,2345.53
6,2367.3833
7,2380.2534
8,2388.43
9,2377.43
10,2517.68
11,2867.6633
12,3046.5234
13,3487.3667
14,3805.5234
15,3497.12
16,3538.26
17,3437.0967
18,3370.62
19,3494.4067
20,3254.13
21,3126.2368
22,3247.09
23,3435.557
0,3466.6868
1,3444.0632
2,3462.47
3,3437.9033
4,3461.8467
5,3480.1067
6,3478.0166
7,3399.4402
8,3476.7334
9,3414.0334
10,3466.2834
11,3504.1965
12,3454.2568
13,3451.4333
14,3275.6533
15,3159.3833
16,3245.807
17,3344.1099
18,3270.2632
19,3315.2534
20,3447.3633
21,3593.6265
22,3694.68
23,3638.8735
0,3640.8533
1,3677.74
2,3635.9402
3,3680.16
4,3636.82
5,3707.5132
6,3635.8298
7,3652.3667
8,3394.7834
9,3443.6235
10,3352.91
11,3363.3599
12,3530.4133
13,3509.0366
14,3266.2666
15,3181.2368
16,3278.77
17,3339.6733
18,3353.9368
19,3310.7068
20,3322.3298
21,3332.34
22,3322.6235
23,3014.1099
0,2973.4834
1,2985.1067
2,3020.5632
3,2827.3667
4,2635.5632
5,2596.6235
6,2672.01
7,2589.2534
8,2963.9868
9,3247.0166
10,3243.24
11,3269.4932
12,3195.5
13,3246.5767
14,3243.9368
15,3165.4333
16,3242.03
17,3046.7068
18,2570.443
19,2600.8035
20,2607.3298
21,2602.38
22,2623.6467
23,2617.0833
0,2595.6702
1,2611.2534
2,2596.88
3,2589.9133
4,2592.9932
5,2602.8567
6,2597.1367
7,2607.2566
8,2581.8098
9,2586.1367
10,2581.15
11,2595.3765
12,2749.23
13,2797.63
14,2990.35
15,3060.5667
16,3067.46
17,3063.72
18,3077.1401
19,3021.443
20,2969.8533
21,2671.2034
22,2881.89
23,3102.66
0,3443.0
1,3434.6401
2,3443.22
3,3455.43
4,3429.5798
5,3431.5234
6,3511.4932
7,3504.8567
8,3540.1667
9,3558.72
10,3522.1633
11,3541.1936
12,3444.98
13,3441.4966
14,3441.35
15,3341.9834
16,3094.1167
17,3051.3267
18,2951.5933
19,3105.6667
20,3112.3765
21,3198.8367
22,3475.8167
23,3477.4666
0,3209.8367
1,3220.2866
2,3231.9465
3,3200.193
4,3202.32
5,3202.943
6,3241.8467
7,3203.7866
8,3420.34
9,3618.6702
10,3612.9868
11,3249.2166
12,3268.54
13,3383.5266
14,3411.2466
15,3290.7234
16,3423.8235
17,3329.5535
18,3229.4167
19,2793.5234
20,2498.2834
21,3074.7932
22,3091.3298
23,2706.807
0,2887.9402
1,3040.1433
2,3023.2766
3,3028.2632
4,2985.5833
5,2992.4402
6,3050.8867
7,3025.66
8,3044.8735
9,2829.2
10,2574.4766
11,2505.6902
12,2915.99
13,2897.4368
14,3108.6733
15,3270.1533
16,3172.29
17,2989.91
18,3043.443
19,2992.0735
20,2976.7834
21,2957.3132
22,3507.0933
23,3552.3035
0,3582.59
1,3550.5798
2,3523.1167
3,3557.5833
4,3344.0735
5,2758.25
6,2297.0933
7,2283.5632
8,2836.68
9,3478.6765
10,3485.7534
11,3514.3901
12,3486.23
13,3180.5767
14,2855.8567
15,3505.3333
16,3285.2603
17,3121.5798
18,3050.7034
19,3058.1467
20,3052.7568
21,3045.9
22,3059.98
23,3147.4666
0,3054.9568
1,3048.3567
2,3003.4033
3,2953.4265
4,2978.9465
5,2865.6467
6,2827.3298
7,2815.12
8,2941.6567
9,2932.05
10,3263.04
11,3239.8298
12,3233.9265
13,3344.5132
14,3340.8833
15,2877.8933
16,2635.4167
17,2832.9402
18,3146.88
19,3150.95
20,3134.9634
21,3143.7266
22,3474.2034
23,3521.6868
0,3502.73
1,3558.0967
2,3585.9265
3,3412.09
4,3292.8867
5,3063.72
6,3061.0798
7,2991.3765
8,2974.2534
9,2669.8833
10,2396.7166
11,2366.6868
12,2378.1633
13,2377.2466
14,2377.98
15,2732.2166
16,2377.9067
17,2464.6235
18,2809.693
19,2940.63
20,2918.0798
21,2763.53
22,2641.5034
23,2777.0234
0,2771.1567
1,2592.2966
2,2654.0068
3,2647.443
4,2593.6167
5,2587.6033
6,2477.7866
7,2438.9568
8,2455.97
9,2454.5767
10,3295.5632
11,2137.0435
12,2799.0967
13,2969.4868
14,2972.6401
15,2954.1965
16,2913.7534
17,3007.4734
18,2958.8901
19,2966.8098
20,2992.4768
21,3131.7734
22,3210.6433
23,3223.2932
0,3206.4265
1,3337.4
2,3493.6
3,3498.4402
4,3516.2966
5,3497.8901
6,3506.2866
7,3501.0068
8,3489.6765
9,3496.57
10,3499.7966
11,3492.6833
12,3481.7568
13,2986.1702
14,2723.38
15,2869.2766
16,2971.943
17,2497.9534
18,2512.4
19,3245.3667
20,3594.91
21,3611.41
22,3595.2034
23,3592.05
0,3591.2432
1,3429.1033
2,3542.4033
3,3543.76
4,3527.59
5,3344.99
6,2917.3467
7,2976.1235
8,3068.01
9,2927.76
10,2899.4167
11,3161.3633
12,3483.5535
13,3367.5034
14,3349.0967
15,3220.5432
16,3203.0166
17,3204.8132
18,3209.2134
19,3213.943
20,3201.2932
21,2946.02
22,2736.1765
23,2761.0735
0,2786.557
1,2757.26
2,2738.4133
3,2796.6033
4,2972.3833
5,2981.2568
6,2969.78
7,2988.8467
8,2732.3267
9,2686.5667
10,2707.5767
11,2617.0466
12,2619.87
13,2750.4402
14,2665.1902
15,2539.7534
16,2483.8
17,2483.8
18,2483.8
19,2483.8
20,2483.8
21,2483.8
22,2483.8
23,2483.8
0,2483.8
1,2483.8
2,2483.8
3,2483.8
4,2483.8
5,2483.8
6,2483.8
7,2483.8
8,2479.62
9,2448.5632
10,2753.9966
11,2819.1533
12,2777.0234
13,2799.8298
14,2805.807
15,2662.0735
16,2606.1567
17,2683.34
18,2716.8167
19,2626.3235
20,2593.91
21,2577.0432
22,2600.7666
23,2691.9934
0,2353.78
1,2166.12
2,2178.55
3,2167.2566
4,2169.9333
5,2151.6733
6,2094.1433
7,2088.6802
8,2093.3
9,2143.4233
10,2119.04
11,2462.6433
12,3580.7932
13,3578.8132
14,3419.0933
15,3274.59
16,2873.2368
17,2013.2566
18,1805.87
19,1806.7133
20,1805.76
21,1816.76
22,1812.4333
23,1815.1466
0,1811.5167
1,1814.5233
2,1814.5233
3,1810.5267
4,1818.1167
5,1817.9701
6,1817.0533
7,1808.95
8,1818.7034
9,1816.6868
10,1815.6233
11,1812.8733
12,1814.2667
13,1811.6633
14,1814.8534
15,1815.0734
16,1812.14
17,1812.1766
18,1818.6666
19,1817.6034
20,1818.85
21,1815.2201
22,1813.0566
23,1811.5533
0,1809.2067
1,1813.9733
2,1814.67
3,1814.45
4,1810.9299
5,1808.84
6,1808.84
