Hour,Load_Profile
1,306.7272378472223
2,309.4915868055555
3,313.2050704861112
4,306.8522777777778
5,301.8982993055556
6,305.9517128472222
7,307.0546069444445
8,306.8683086805555
9,307.2116454861111
10,307.1008444444445
11,1240.0
12,299.3381329861111
13,296.6697100694445
14,290.2446055555556
15,294.6483902777778
16,1240.0
17,298.2812482638888
18,1240.0
19,302.8480940972223
20,1240.0
21,1240.0
22,1240.0
23,1240.0
24,1040.180623958333
25,315.3155100694444
26,311.495901388889
27,313.4280010416666
28,308.4458746527778
29,309.8682041666667
30,308.0661590277778
31,303.4237142361111
32,310.3455333333334
33,303.5624184027778
34,302.1965510416667
35,1240.0
36,307.9652440972222
37,302.6754065972223
38,303.8438649305556
39,296.6049652777778
40,1240.0
41,291.0125927083334
42,1240.0
43,287.0932631944445
44,1240.0
45,1240.0
46,1240.0
47,1240.0
48,810.5538583333318
49,289.2570934027778
50,293.1003128472221
51,295.2843625
52,295.5194795138889
53,295.7854059027778
54,298.6289503472223
55,298.0222572916667
56,295.8521416666666
57,290.8469784722223
58,293.629664236111
59,1240.0
60,293.4694333333334
61,292.1821177083332
62,288.9402677083332
63,281.8839336805555
64,1240.0
65,297.7236097222222
66,1240.0
67,297.6196545138889
68,1240.0
69,1240.0
70,1240.0
71,1240.0
72,777.3453399305599
73,298.1379371527778
74,294.4148402777777
75,292.1650190972223
76,293.0406576388888
77,294.9248861111111
78,291.9346083333333
79,287.5908472222222
80,282.2960395833333
81,278.2254982638889
82,279.69315
83,1240.0
84,294.0328024305555
85,288.5230899305556
86,289.9058246527779
87,289.9509878472222
88,1240.0
89,289.48761875
90,1240.0
91,301.2902663194444
92,1240.0
93,1240.0
94,1240.0
95,1240.0
96,672.318236805555
97,289.0909517361113
98,290.089826736111
99,287.405484375
100,286.4411711805557
101,291.8153447916667
102,289.6043649305556
103,291.1057493055555
104,295.3642711805556
105,1240.0
106,1240.0
107,1240.0
108,1240.0
109,303.2688190972223
110,880.9264756944442
111,1240.0
112,1240.0
113,1240.0
114,295.2074545138889
115,295.7767694444445
116,297.3054065972223
117,299.4979899305557
118,297.704979861111
119,298.7451020833334
120,304.0906364583332
121,310.066317013889
122,308.9834729166666
123,310.8915010416666
124,304.0112479166666
125,303.0497350694444
126,299.0539208333333
127,297.3162982638889
128,298.3168284722223
129,1240.0
130,1240.0
131,1240.0
132,1240.0
133,303.8726725694444
134,1155.917554166666
135,1240.0
136,1240.0
137,1240.0
138,312.4255076388888
139,311.2931336805556
140,312.6602072916667
141,317.2958350694445
142,316.8382302083333
143,316.9860072916666
144,304.1744090277778
145,301.2567701388887
146,304.5721399305556
147,299.6601736111111
148,303.1023482638889
149,307.0665142361111
150,309.7632649305555
151,309.2361423611112
152,315.64946875
153,1240.0
154,1240.0
155,1240.0
156,1240.0
157,309.4032302083332
158,1204.673773958333
159,1240.0
160,1240.0
161,1240.0
162,303.9967572916667
163,303.5358444444445
164,299.8892625
165,294.3938052083333
166,299.0706840277777
167,297.2900211805555
168,298.3085093749999
169,296.5462517361112
170,302.9082652777777
171,307.0584406249999
172,307.0659128472223
173,306.2884986111112
174,304.6649378472222
175,294.5417225694446
176,293.7696552083333
177,1240.0
178,1240.0
179,1240.0
180,1240.0
181,305.4210770833333
182,1084.562071180559
183,1240.0
184,1240.0
185,1240.0
186,293.3216656249999
187,307.5271618055555
188,308.37695625
189,309.8886586805555
190,315.0219513888888
191,314.0482194444445
192,311.5577788194444
193,304.5090305555556
194,312.3080479166666
195,304.2054388888889
196,303.330371875
197,302.2706979166667
198,299.5197680555555
199,295.3832756944444
200,293.939490625
201,1240.0
202,1240.0
203,1240.0
204,1240.0
205,290.4390506944445
206,714.9144534722203
207,1240.0
208,1240.0
209,1240.0
210,298.1580996527777
211,291.2718638888888
212,290.3036017361111
213,285.5151270833333
214,288.3262048611111
215,291.7951142361111
216,294.8491065972221
217,292.3988430555556
218,291.72505625
219,293.09009375
220,290.1028694444445
221,289.3498954861111
222,286.9611829861111
223,287.5721319444444
224,285.2731711805555
225,1240.0
226,1240.0
227,1240.0
228,1240.0
229,300.6471548611111
230,654.4448937499999
231,1240.0
232,1240.0
233,1240.0
234,285.294723263889
235,287.9475461805555
236,279.4320604166666
237,275.7182517361111
238,281.3271996527777
239,283.1719565972222
240,290.6377861111111
241,293.7361593750001
242,295.5790013888889
243,294.3403270833334
244,290.8567013888889
245,285.2672927083334
246,284.5462704861111
247,280.0564850694445
248,275.576235763889
249,1098.326969444442
250,1240.0
251,1240.0
252,1240.0
253,268.6879534722222
254,267.8596093749999
255,1240.0
256,1240.0
257,1240.0
258,275.7117361111112
259,274.2301402777778
260,278.1042940972222
261,278.9431375
262,275.9844329861111
263,271.4137986111111
264,272.1136131944444
265,268.4268635416666
266,267.3139694444445
267,266.7893979166666
268,265.7668996527777
269,266.0784017361111
270,264.7823052083333
271,257.8972107638889
272,657.3709760416648
273,1240.0
274,1240.0
275,261.9340944444444
276,262.2318524305556
277,264.3810197916667
278,264.5919465277778
279,1240.0
280,1240.0
281,1240.0
282,1240.0
283,252.6169211805556
284,258.5156364583332
285,257.654190625
286,259.8165993055555
287,260.2275371527778
288,269.5126965277777
289,268.1910791666668
290,268.5788444444445
291,265.8591093749999
292,266.6187600694445
293,266.8631684027777
294,266.541795138889
295,263.54553125
296,257.9953340277778
297,903.8454142361104
298,1240.0
299,1240.0
300,1240.0
301,255.9880434027778
302,277.224375
303,1240.0
304,1240.0
305,1240.0
306,281.6064156250001
307,275.3316680555555
308,273.1992361111111
309,277.4846159722222
310,279.7576607638889
311,286.2333670138888
312,291.73536875
313,289.5429170138888
314,275.0853927083332
315,267.3345607638889
316,263.6779177083333
317,259.0842364583334
318,258.9926656250001
319,257.5302888888888
320,256.057732638889
321,833.53390034722
322,1240.0
323,1240.0
324,1240.0
325,269.6900454861111
326,268.589120486111
327,1240.0
328,1240.0
329,1240.0
330,273.8854052083333
331,276.1925704861112
332,278.1604413194444
333,264.5076732638889
334,269.4371388888889
335,281.430290625
336,279.8034250000001
337,284.0140149305554
338,287.5315600694445
339,290.2536472222222
340,295.8263100694444
341,278.70039375
342,278.7298951388889
343,268.7603444444445
344,262.3516645833333
345,979.9981361111148
346,1240.0
347,1240.0
348,1240.0
349,261.6201993055556
350,269.5838326388889
351,1240.0
352,1240.0
353,1240.0
354,267.1891562499999
355,266.1189135416667
356,265.4429614583333
357,259.0979416666667
358,264.9753951388889
359,274.2991336805556
360,279.5414118055556
361,275.6069097222221
362,275.6977798611111
363,270.4642131944445
364,268.0744743055555
365,264.3685607638889
366,261.4075690972222
367,260.4544541666667
368,1240.0
369,256.9679958333333
370,253.7015736111111
371,259.6915743055555
372,924.120400347219
373,1240.0
374,1240.0
375,276.8045861111111
376,1240.0
377,1240.0
378,1240.0
379,273.5543506944443
380,277.1347916666667
381,279.1553697916667
382,289.6599552083334
383,287.2317704861111
384,275.55340625
385,286.1041451388888
386,300.5729322916666
387,299.7916878472222
388,302.4182850694445
389,299.5190395833334
390,303.4904638888888
391,289.6571618055555
392,282.9599888888889
393,1240.0
394,1240.0
395,1240.0
396,1240.0
397,291.2813635416666
398,711.4255069444387
399,1240.0
400,1240.0
401,1240.0
402,301.4092152777778
403,302.8086232638889
404,305.0772131944445
405,304.5891784722221
406,305.5427305555554
407,300.845290625
408,314.7345368055555
409,309.4487156250001
410,312.5955173611111
411,306.4591659722223
412,302.2073253472222
413,308.3121673611111
414,300.6187458333334
415,289.1691694444444
416,1240.0
417,291.6528802083334
418,301.9804958333334
419,311.2190642361111
420,1240.0
421,1240.0
422,1240.0
423,914.8811243055536
424,1240.0
425,1240.0
426,1240.0
427,306.9539940972222
428,305.2501020833333
429,307.0533559027778
430,304.492257986111
431,308.2177065972222
432,308.3238555555556
433,310.0060993055555
434,315.1185184027779
435,320.5454017361111
436,313.9668881944445
437,312.2770003472222
438,306.5382517361111
439,301.7028003472222
440,300.4520253472222
441,1240.0
442,1240.0
443,1240.0
444,1240.0
445,306.5791347222222
446,995.0815194444444
447,1240.0
448,1240.0
449,1240.0
450,288.9565520833332
451,287.0688215277778
452,295.9486086805555
453,307.1785100694444
454,305.442915625
455,304.7345020833333
456,305.3753704861112
457,301.8841760416666
458,306.9718972222223
459,311.7874184027778
460,305.7203232638889
461,302.0638072916666
462,298.833665625
463,294.3964579861112
464,289.0358361111111
465,1240.0
466,1240.0
467,1240.0
468,1240.0
469,294.692389236111
470,964.0967913194452
471,1240.0
472,1240.0
473,1240.0
474,307.3115260416668
475,303.2003704861111
476,304.6770600694445
477,307.6587388888889
478,307.762084375
479,309.0684222222222
480,312.0129270833334
481,301.2469684027778
482,304.9445364583333
483,305.5694927083333
484,296.1882625
485,290.3652350694445
486,290.4291086805555
487,290.9566684027778
488,1240.0
489,1240.0
490,1240.0
491,290.3502548611111
492,275.279073611111
493,398.7686627118056
494,272.2387256840277
495,1240.0
496,1240.0
497,1240.0
498,1240.0
499,277.3590277777778
500,277.4701388888889
501,277.58125
502,277.692361111111
503,277.8034722222222
504,277.9145833333333
505,275.3590277777778
506,275.4701388888889
507,275.58125
508,275.6923611111111
509,275.8034722222222
510,275.9145833333333
511,276.0256944444444
512,1088.061188541664
513,1240.0
514,1240.0
515,267.969326736111
516,267.3182062499999
517,273.2203572916666
518,272.2363065972222
519,1240.0
520,1240.0
521,1240.0
522,1240.0
523,271.2509756944444
524,275.2877083333333
525,289.8555440972223
526,290.8447420138889
527,299.8873736111111
