ResourceBalances,Period,Time,GWP_supply
Electricity,1,80,0.024829999999999998
Electricity,1,81,0.02504
Electricity,1,82,0.02584
Electricity,1,83,0.02598
Electricity,1,84,0.02650554075
Electricity,1,85,0.0256381142175
Electricity,1,86,0.02624
Electricity,1,87,0.02568
Electricity,1,88,0.02506
Electricity,1,89,0.02619
Electricity,1,90,0.02656
Electricity,1,91,0.026670000000000003
Electricity,1,92,0.026629999999999997
Electricity,1,93,0.030613832335
Electricity,1,94,0.057717242597499996
Electricity,1,95,0.0758731036925
Electricity,1,96,0.103892051335
Electricity,1,97,0.07308057422499999
Electricity,1,98,0.0681424263725
Electricity,1,99,0.068393463855
Electricity,1,100,0.0635360814725
Electricity,1,101,0.0600665844325
Electricity,1,102,0.036529170415000006
Electricity,1,103,0.0260293680075
Electricity,1,104,0.02647
Electricity,1,105,0.0265
Electricity,1,106,0.028817543964999998
Electricity,1,107,0.0276142705625
Electricity,1,108,0.0284305824875
Electricity,1,109,0.03048735486
Electricity,1,110,0.028814302295
Electricity,1,111,0.0320791351425
Electricity,1,112,0.0347585103575
Electricity,1,113,0.035129705317499996
Electricity,1,114,0.036633077534999996
Electricity,1,115,0.046747475925000004
Electricity,1,116,0.05937503432
Electricity,1,117,0.043237280069999995
Electricity,1,118,0.03605863214
Electricity,1,119,0.044013144417500004
Electricity,1,120,0.05404158412
Electricity,1,121,0.031096797975
Electricity,1,122,0.034444457162500004
Electricity,1,123,0.0292529322525
Electricity,1,124,0.0321045359625
Electricity,1,125,0.035314888325
Electricity,1,126,0.032016123485
Electricity,1,127,0.0447536658675
Electricity,1,128,0.0462141595725
Electricity,1,129,0.0355646793575
Electricity,1,130,0.0360289850975
Electricity,1,131,0.036881780842499996
Electricity,1,132,0.04144131285
Electricity,1,133,0.04354783737
Electricity,1,134,0.042727717134999996
Electricity,1,135,0.0418440659575
Electricity,1,136,0.0410882457225
Electricity,1,137,0.0351495684275
Electricity,1,138,0.04181816644
Electricity,1,139,0.071788152525
Electricity,1,140,0.0817269942275
Electricity,1,141,0.06597566840249999
Electricity,1,142,0.0481117788475
Electricity,1,143,0.0634424386325
Electricity,1,144,0.05337667304
Electricity,1,145,0.052973703365000006
Electricity,1,146,0.0487523673275
Electricity,1,147,0.045498699895
Electricity,1,148,0.038544124789999995
Electricity,1,149,0.041625166219999996
Electricity,1,150,0.0437401599025
Electricity,1,151,0.044515759457500005
Electricity,1,152,0.045550919102500004
Electricity,1,153,0.044396716525000005
Electricity,1,154,0.04423435375
Electricity,1,155,0.0420208512
Electricity,1,156,0.045324635020000004
Electricity,1,157,0.05215429198
Electricity,1,158,0.0529499194875
Electricity,1,159,0.0488675647825
Electricity,1,160,0.047175020572500004
Electricity,1,161,0.04422472149
Electricity,1,162,0.0462345830975
Electricity,1,163,0.0507973176025
Electricity,1,164,0.05357197258
Electricity,1,165,0.052393681317499996
Electricity,1,166,0.045165880152500004
Electricity,1,167,0.045864504555000005
Electricity,1,168,0.046538430990000004
Electricity,2,1,0.03957977839500001
Electricity,2,2,0.04700659509
Electricity,2,3,0.054543176065
Electricity,2,4,0.0656078968625
Electricity,2,5,0.06612852519000001
Electricity,2,6,0.06601347079
Electricity,2,7,0.071811746215
Electricity,2,8,0.06792407221749999
Electricity,2,9,0.0733409833625
Electricity,2,10,0.0662838353375
Electricity,2,11,0.0578716099525
Electricity,2,12,0.047099777735
Electricity,2,13,0.0312509572
Electricity,2,14,0.028290896475
Electricity,2,15,0.026235616197500002
Electricity,2,16,0.029925070105
Electricity,2,17,0.033071282075
Electricity,2,18,0.0323717104175
Electricity,2,19,0.03224697534
Electricity,2,20,0.032204572185
Electricity,2,21,0.0318400199625
Electricity,2,22,0.0295315393875
Electricity,2,23,0.029970274212500002
Electricity,2,24,0.032948952167500004
Electricity,2,25,0.0276343327075
Electricity,2,26,0.033390862034999996
Electricity,2,27,0.0349901251525
Electricity,2,28,0.0338100758
Electricity,2,29,0.0292635050925
Electricity,2,30,0.033878939430000005
Electricity,2,31,0.033137228632499995
Electricity,2,32,0.030550903275
Electricity,2,33,0.024800756665000003
Electricity,2,34,0.0240198326675
Electricity,2,35,0.02767310304
Electricity,2,36,0.0304941254625
Electricity,2,37,0.027659952045000002
Electricity,2,38,0.0261589022225
Electricity,2,39,0.030757654875
Electricity,2,40,0.030276575412500003
Electricity,2,41,0.028374213309999997
Electricity,2,42,0.034263368579999995
Electricity,2,43,0.0427388615175
Electricity,2,44,0.04115865153
Electricity,2,45,0.039106191425
Electricity,2,46,0.03111242245
Electricity,2,47,0.0348413331575
Electricity,2,48,0.0389672274125
Electricity,2,49,0.0617602793525
Electricity,2,50,0.04672720935
Electricity,2,51,0.0412242429475
Electricity,2,52,0.03559415115
Electricity,2,53,0.04474055294
Electricity,2,54,0.045226881587500004
Electricity,2,55,0.0384895761775
Electricity,2,56,0.044538434262499996
Electricity,2,57,0.051852805675
Electricity,2,58,0.050430454745
Electricity,2,59,0.06368976383500001
Electricity,2,60,0.049481584612500004
Electricity,2,61,0.053866809455000005
Electricity,2,62,0.054326613164999996
Electricity,2,63,0.04274067676
Electricity,2,64,0.04286676065
Electricity,2,65,0.046620964542500004
Electricity,2,66,0.0524046587575
Electricity,2,67,0.0573292392125
Electricity,2,68,0.07269829533500001
Electricity,2,69,0.0450091533625
Electricity,2,70,0.0580011423175
Electricity,2,71,0.051440099115000006
Electricity,2,72,0.04114971745
Electricity,2,73,0.041173592937499996
Electricity,2,74,0.0482661617825
Electricity,2,75,0.050437687575
Electricity,2,76,0.04690979698
Electricity,2,77,0.0421620221475
Electricity,2,78,0.0618722317275
Electricity,2,79,0.0657795773675
Electricity,2,80,0.0627923668325
Electricity,2,81,0.0734215410925
Electricity,2,82,0.059588038115000005
Electricity,2,83,0.0592489651625
Electricity,2,84,0.0569113344575
Electricity,2,85,0.0440007441025
Electricity,2,86,0.046291040265
Electricity,2,87,0.0440416998025
Electricity,2,88,0.051335017602500005
Electricity,2,89,0.059263694289999995
Electricity,2,90,0.05113025673
Electricity,2,91,0.060915131912500003
Electricity,2,92,0.05961895245
Electricity,2,93,0.06549903444
Electricity,2,94,0.0504265632575
Electricity,2,95,0.058448327065
Electricity,2,96,0.0876125595325
Electricity,2,97,0.0936217544
Electricity,2,98,0.0933817126375
Electricity,2,99,0.0829053419625
Electricity,2,100,0.072935740565
Electricity,2,101,0.075649349895
Electricity,2,102,0.0730988531375
Electricity,2,103,0.07436850334749999
Electricity,2,104,0.084351699425
Electricity,2,105,0.07939009335750001
Electricity,2,106,0.0602657531725
Electricity,2,107,0.069634103455
Electricity,2,108,0.058830745532500006
Electricity,2,109,0.067505776295
Electricity,2,110,0.06112577317
Electricity,2,111,0.0578326724275
Electricity,2,112,0.0434316261625
Electricity,2,113,0.0422853623675
Electricity,2,114,0.039538319844999996
Electricity,2,115,0.07711401295999999
Electricity,2,116,0.08562603393500001
Electricity,2,117,0.0531397709975
Electricity,2,118,0.056280095615
Electricity,2,119,0.052457227095
Electricity,2,120,0.086082009635
Electricity,2,121,0.1076405478
Electricity,2,122,0.10747895680000001
Electricity,2,123,0.0876784055
Electricity,2,124,0.081660560745
Electricity,2,125,0.08488440722749999
Electricity,2,126,0.0991636287925
Electricity,2,127,0.09104329344
Electricity,2,128,0.09651917664
Electricity,2,129,0.071621741745
Electricity,2,130,0.06696276649
Electricity,2,131,0.056987976592499996
Electricity,2,132,0.06054176165
Electricity,2,133,0.05473473556
Electricity,2,134,0.0543662033275
Electricity,2,135,0.0701273536525
Electricity,2,136,0.09494514467000001
Electricity,2,137,0.0869735334375
Electricity,2,138,0.0631481717725
Electricity,2,139,0.074019672105
Electricity,2,140,0.060516729464999995
Electricity,2,141,0.0716853432375
Electricity,2,142,0.05130717702
Electricity,2,143,0.04837632502999999
Electricity,2,144,0.0546314434625
Electricity,2,145,0.030523946545
Electricity,2,146,0.0530604582275
Electricity,2,147,0.06149907941
Electricity,2,148,0.0565190234825
Electricity,2,149,0.056745538150000004
Electricity,2,150,0.055466266210000004
Electricity,2,151,0.055150163565
Electricity,2,152,0.06533921754000001
Electricity,2,153,0.0589610571975
Electricity,2,154,0.045631669432499994
Electricity,2,155,0.0399295697625
Electricity,2,156,0.0405925118925
Electricity,2,157,0.049262249302500005
Electricity,2,158,0.046482936395
Electricity,2,159,0.0349195513775
Electricity,2,160,0.04317500514
Electricity,2,161,0.0524950593425
Electricity,2,162,0.060698853105
Electricity,2,163,0.06747617696000001
Electricity,2,164,0.062260640095
Electricity,2,165,0.0520280039625
Electricity,2,166,0.0552082869775
Electricity,2,167,0.0557902314575
Electricity,2,168,0.045459826335
Electricity,3,1,0.0642593341125
Electricity,3,2,0.06784295618
Electricity,3,3,0.061552359215000005
Electricity,3,4,0.0653578975425
Electricity,3,5,0.06559061067000001
Electricity,3,6,0.07185084111000001
Electricity,3,7,0.06858635063
Electricity,3,8,0.077330155695
Electricity,3,9,0.0775894015775
Electricity,3,10,0.06988620915749999
Electricity,3,11,0.0685068115175
Electricity,3,12,0.062101831175000004
Electricity,3,13,0.06066432911
Electricity,3,14,0.0605434833025
Electricity,3,15,0.0536474338175
Electricity,3,16,0.050932869070000004
Electricity,3,17,0.053325049230000005
Electricity,3,18,0.0655374769925
Electricity,3,19,0.0677376467575
Electricity,3,20,0.0668328137875
Electricity,3,21,0.064248644765
Electricity,3,22,0.06840248113749998
Electricity,3,23,0.06757051194000001
Electricity,3,24,0.06253588555999999
Electricity,3,25,0.0598119990375
Electricity,3,26,0.0676599350125
Electricity,3,27,0.06920287464250001
Electricity,3,28,0.0708298969275
Electricity,3,29,0.0881892067375
Electricity,3,30,0.0925007355175
Electricity,3,31,0.09578363959000001
Electricity,3,32,0.11326726605000001
Electricity,3,33,0.124893383175
Electricity,3,34,0.1149951911
Electricity,3,35,0.11103929415000001
Electricity,3,36,0.1096249603
Electricity,3,37,0.1043617488
Electricity,3,38,0.1022248691725
Electricity,3,39,0.10483013854499999
Electricity,3,40,0.10937086935000001
Electricity,3,41,0.118103497925
Electricity,3,42,0.131252376075
Electricity,3,43,0.14955368595
Electricity,3,44,0.14712407959999999
Electricity,3,45,0.145029718575
Electricity,3,46,0.11841206545
Electricity,3,47,0.145377645025
Electricity,3,48,0.10249464779999999
Electricity,3,49,0.105304155
Electricity,3,50,0.10596733455
Electricity,3,51,0.117915579375
Electricity,3,52,0.11503912225
Electricity,3,53,0.1188223886
Electricity,3,54,0.1009593739325
Electricity,3,55,0.061922387635
Electricity,3,56,0.049992436359999996
Electricity,3,57,0.0707056500125
Electricity,3,58,0.0823579182675
Electricity,3,59,0.09350337415
Electricity,3,60,0.105277924125
Electricity,3,61,0.09876604591999999
Electricity,3,62,0.107089004475
Electricity,3,63,0.1055072052
Electricity,3,64,0.08617304554500001
Electricity,3,65,0.071965399245
Electricity,3,66,0.05417484256
Electricity,3,67,0.0615045896425
Electricity,3,68,0.07412971142250001
Electricity,3,69,0.1061265414
Electricity,3,70,0.09790259090249999
Electricity,3,71,0.10691077435
Electricity,3,72,0.162778535525
Electricity,3,73,0.159837660475
Electricity,3,74,0.175740460525
Electricity,3,75,0.172293396025
Electricity,3,76,0.1777472976
Electricity,3,77,0.16914949885
Electricity,3,78,0.154250339
Electricity,3,79,0.1414126625
Electricity,3,80,0.1107100863
Electricity,3,81,0.08999134259500001
Electricity,3,82,0.11324560212500001
Electricity,3,83,0.1156232698
Electricity,3,84,0.122864922325
Electricity,3,85,0.130281201175
Electricity,3,86,0.14154791625
Electricity,3,87,0.13518997022499998
Electricity,3,88,0.12971450967499998
Electricity,3,89,0.08639591294
Electricity,3,90,0.0812693847775
Electricity,3,91,0.074417804835
Electricity,3,92,0.090507710885
Electricity,3,93,0.12578587305
Electricity,3,94,0.1207660666
Electricity,3,95,0.118556254975
Electricity,3,96,0.09243703139000001
Electricity,3,97,0.09678137482
Electricity,3,98,0.12294507034999999
Electricity,3,99,0.111681607925
Electricity,3,100,0.10427866229999999
Electricity,3,101,0.09923548189
Electricity,3,102,0.0997529958925
Electricity,3,103,0.08546703494999999
Electricity,3,104,0.08848037084499999
Electricity,3,105,0.090325064735
Electricity,3,106,0.08597948743
Electricity,3,107,0.07923374593
Electricity,3,108,0.10071768993249999
Electricity,3,109,0.10653260027499999
Electricity,3,110,0.11213596605
Electricity,3,111,0.119095011925
Electricity,3,112,0.123937890225
Electricity,3,113,0.0865907812775
Electricity,3,114,0.083124277305
Electricity,3,115,0.0655586763325
Electricity,3,116,0.0940537246325
Electricity,3,117,0.15430556654999997
Electricity,3,118,0.18303728545
Electricity,3,119,0.17628608742500002
Electricity,3,120,0.17022947167500002
Electricity,3,121,0.16188133740000002
Electricity,3,122,0.096794989875
Electricity,3,123,0.126161644175
Electricity,3,124,0.074976230565
Electricity,3,125,0.0945238198975
Electricity,3,126,0.12395635672500001
Electricity,3,127,0.07349329428
Electricity,3,128,0.0784764542925
Electricity,3,129,0.08179107623
Electricity,3,130,0.0607191240825
Electricity,3,131,0.0417056351
Electricity,3,132,0.034469441074999996
Electricity,3,133,0.0465942676875
Electricity,3,134,0.0543072580825
Electricity,3,135,0.050899967355
Electricity,3,136,0.0397307444475
Electricity,3,137,0.054654117035
Electricity,3,138,0.0657684471425
Electricity,3,139,0.0687045808475
Electricity,3,140,0.09608464413750001
Electricity,3,141,0.18924360242500002
Electricity,3,142,0.17477574612500002
Electricity,3,143,0.222277006075
Electricity,3,144,0.210803848625
Electricity,3,145,0.210099520125
Electricity,3,146,0.239126552575
Electricity,3,147,0.21786803345000003
Electricity,3,148,0.19937306942500002
Electricity,3,149,0.2095205722
Electricity,3,150,0.22881473295000002
Electricity,3,151,0.249161689325
Electricity,3,152,0.24440637502499998
Electricity,3,153,0.22941580875
Electricity,3,154,0.220784892625
Electricity,3,155,0.215536783725
Electricity,3,156,0.23375499965
Electricity,3,157,0.18778247945
Electricity,3,158,0.16985628227500002
Electricity,3,159,0.1770781625
Electricity,3,160,0.176248599475
Electricity,3,161,0.169811685625
Electricity,3,162,0.126152148225
Electricity,3,163,0.14245764722499998
Electricity,3,164,0.1623084098
Electricity,3,165,0.175592754125
Electricity,3,166,0.19049381829999998
Electricity,3,167,0.21780970852499998
Electricity,3,168,0.18948974459999998
Electricity,4,1,0.31107751969999997
Electricity,4,2,0.31520400174999996
Electricity,4,3,0.30422310945
Electricity,4,4,0.304538360775
Electricity,4,5,0.306894302725
Electricity,4,6,0.287997535
Electricity,4,7,0.30742701197500005
Electricity,4,8,0.280416726125
Electricity,4,9,0.2603671743
Electricity,4,10,0.211312080325
Electricity,4,11,0.2211911001
Electricity,4,12,0.202047644675
Electricity,4,13,0.173527501575
Electricity,4,14,0.18197448549999998
Electricity,4,15,0.189676910775
Electricity,4,16,0.203385495125
Electricity,4,17,0.19654453365
Electricity,4,18,0.172507629975
Electricity,4,19,0.180717788375
Electricity,4,20,0.21732245415
Electricity,4,21,0.306151143875
Electricity,4,22,0.29667767094999997
Electricity,4,23,0.3139275895
Electricity,4,24,0.32850835435
Electricity,4,25,0.314530139275
Electricity,4,26,0.300754888875
Electricity,4,27,0.300165678225
Electricity,4,28,0.32190055115
Electricity,4,29,0.28436564445
Electricity,4,30,0.191958795375
Electricity,4,31,0.09645078254249999
Electricity,4,32,0.06722272867
Electricity,4,33,0.09665726131249999
Electricity,4,34,0.13057650984999997
Electricity,4,35,0.223262381175
Electricity,4,36,0.194641215825
Electricity,4,37,0.18751899409999997
Electricity,4,38,0.174831255125
Electricity,4,39,0.17862889719999997
Electricity,4,40,0.162942034025
Electricity,4,41,0.07931627252500001
Electricity,4,42,0.061400723665000004
Electricity,4,43,0.0816871777175
Electricity,4,44,0.07937981411749999
Electricity,4,45,0.1641815401
Electricity,4,46,0.23199677137500002
Electricity,4,47,0.28767383589999995
Electricity,4,48,0.2920366916
Electricity,4,49,0.2880848978
Electricity,4,50,0.2871105783
Electricity,4,51,0.28436259610000003
Electricity,4,52,0.27892784562499995
Electricity,4,53,0.24766823124999998
Electricity,4,54,0.17638180825
Electricity,4,55,0.075281968595
Electricity,4,56,0.0610789508975
Electricity,4,57,0.09924453013
Electricity,4,58,0.1541232157
Electricity,4,59,0.208173514075
Electricity,4,60,0.185196900075
Electricity,4,61,0.17140897805
Electricity,4,62,0.1689093493
Electricity,4,63,0.17083881704999998
Electricity,4,64,0.13652229227499998
Electricity,4,65,0.052782365704999994
Electricity,4,66,0.03395169552
Electricity,4,67,0.0551580549275
Electricity,4,68,0.1033839520775
Electricity,4,69,0.1504185416
Electricity,4,70,0.2410580215
Electricity,4,71,0.27692511752500004
Electricity,4,72,0.28358596405
Electricity,4,73,0.30149028995000005
Electricity,4,74,0.311201949525
Electricity,4,75,0.27909836057500004
Electricity,4,76,0.26769040495
Electricity,4,77,0.2422610355
Electricity,4,78,0.1468342471
Electricity,4,79,0.054761798980000005
Electricity,4,80,0.06519157583
Electricity,4,81,0.14271054319999998
Electricity,4,82,0.16381821175
Electricity,4,83,0.220033191975
Electricity,4,84,0.18308569360000002
Electricity,4,85,0.18553301945
Electricity,4,86,0.174094599275
Electricity,4,87,0.150158658025
Electricity,4,88,0.157344935225
Electricity,4,89,0.114134865775
Electricity,4,90,0.047714591380000004
Electricity,4,91,0.0966713175825
Electricity,4,92,0.153807873475
Electricity,4,93,0.206060679325
Electricity,4,94,0.222147770975
Electricity,4,95,0.23564429577499998
Electricity,4,96,0.22904390135
Electricity,4,97,0.24490769910000001
Electricity,4,98,0.23455043434999998
Electricity,4,99,0.24906881784999998
Electricity,4,100,0.2543855824
Electricity,4,101,0.2387282927
Electricity,4,102,0.19599410209999998
Electricity,4,103,0.150519562825
Electricity,4,104,0.10893299315
Electricity,4,105,0.12345586324999999
Electricity,4,106,0.17198123195
Electricity,4,107,0.18189386970000002
Electricity,4,108,0.17080226647500002
Electricity,4,109,0.1685000208
Electricity,4,110,0.163442461675
Electricity,4,111,0.145511242925
Electricity,4,112,0.1436371063
Electricity,4,113,0.132288682125
Electricity,4,114,0.143011578775
Electricity,4,115,0.14909824555
Electricity,4,116,0.18129267805000002
Electricity,4,117,0.1882088143
Electricity,4,118,0.175035401875
Electricity,4,119,0.182519228175
Electricity,4,120,0.1877546886
Electricity,4,121,0.175207708
Electricity,4,122,0.161680134075
Electricity,4,123,0.14099130370000001
Electricity,4,124,0.13064322925
Electricity,4,125,0.1380763976
Electricity,4,126,0.13506363035
Electricity,4,127,0.12957407412500002
Electricity,4,128,0.12281625355
Electricity,4,129,0.12011944914999999
Electricity,4,130,0.11432286727499999
Electricity,4,131,0.095092313185
Electricity,4,132,0.086743342705
Electricity,4,133,0.0842030248
Electricity,4,134,0.07670659903
Electricity,4,135,0.08270520347999999
Electricity,4,136,0.088864724305
Electricity,4,137,0.096690892235
Electricity,4,138,0.0937727843525
Electricity,4,139,0.095929755775
Electricity,4,140,0.09956351966
Electricity,4,141,0.1029164102
Electricity,4,142,0.1070324083
Electricity,4,143,0.103865050825
Electricity,4,144,0.108695450225
Electricity,4,145,0.11870803807500001
Electricity,4,146,0.12311127575
Electricity,4,147,0.110382842275
Electricity,4,148,0.10701857619999999
Electricity,4,149,0.11020867869999999
Electricity,4,150,0.126789760425
Electricity,4,151,0.133035868225
Electricity,4,152,0.140689783275
Electricity,4,153,0.125773324525
Electricity,4,154,0.10968954510000001
Electricity,4,155,0.104024170825
Electricity,4,156,0.095484726995
Electricity,4,157,0.092591080705
Electricity,4,158,0.0919884698725
Electricity,4,159,0.10225230989
Electricity,4,160,0.0908402578625
Electricity,4,161,0.1018477860675
Electricity,4,162,0.107760495425
Electricity,4,163,0.12522700455
Electricity,4,164,0.128279807325
Electricity,4,165,0.12252544005
Electricity,4,166,0.138716648775
Electricity,4,167,0.164522296675
Electricity,4,168,0.162878763075
Electricity,5,1,0.19610605949999999
Electricity,5,2,0.20828204295
Electricity,5,3,0.2232362779
Electricity,5,4,0.204975603875
Electricity,5,5,0.218507527175
Electricity,5,6,0.21851006525
Electricity,5,7,0.206024907225
Electricity,5,8,0.213274257825
Electricity,5,9,0.1935342747
Electricity,5,10,0.1677976908
Electricity,5,11,0.1212970204
Electricity,5,12,0.12719126382499998
Electricity,5,13,0.1453415635
Electricity,5,14,0.167616139325
Electricity,5,15,0.13354350232499998
Electricity,5,16,0.1467068932
Electricity,5,17,0.13471037967500002
Electricity,5,18,0.12842856907500003
Electricity,5,19,0.090071758465
Electricity,5,20,0.11456054880000001
Electricity,5,21,0.1155609967
Electricity,5,22,0.11439072210000001
Electricity,5,23,0.1421137274
Electricity,5,24,0.12623207720000001
Electricity,5,25,0.1187014552
Electricity,5,26,0.096252868475
Electricity,5,27,0.0918313739875
Electricity,5,28,0.12043594992500001
Electricity,5,29,0.13410551832499998
Electricity,5,30,0.12826212315000002
Electricity,5,31,0.091465402885
Electricity,5,32,0.07360091768
Electricity,5,33,0.0732984559275
Electricity,5,34,0.06548992680250001
Electricity,5,35,0.06429694141749999
Electricity,5,36,0.0764115092875
Electricity,5,37,0.06528482086
Electricity,5,38,0.057672788582499995
Electricity,5,39,0.059099440625
Electricity,5,40,0.0703750217525
Electricity,5,41,0.04858550283
Electricity,5,42,0.055319600325
Electricity,5,43,0.057291175562500005
Electricity,5,44,0.0553462340725
Electricity,5,45,0.076955294845
Electricity,5,46,0.08451046535750001
Electricity,5,47,0.0963060294
Electricity,5,48,0.07560313790499999
Electricity,5,49,0.0920298944825
Electricity,5,50,0.08416659047
Electricity,5,51,0.1065551667825
Electricity,5,52,0.09885389741
Electricity,5,53,0.10853344675
Electricity,5,54,0.08717795621499999
Electricity,5,55,0.08628835702000001
Electricity,5,56,0.08995297864
Electricity,5,57,0.09429964242750001
Electricity,5,58,0.0948724612525
Electricity,5,59,0.106011110075
Electricity,5,60,0.0950084306075
Electricity,5,61,0.1047488644
Electricity,5,62,0.09905050238
Electricity,5,63,0.105707885325
Electricity,5,64,0.102901223875
Electricity,5,65,0.07022267902
Electricity,5,66,0.06300092076
Electricity,5,67,0.06867268494
Electricity,5,68,0.08658265925
Electricity,5,69,0.0771157303725
Electricity,5,70,0.07777014935
Electricity,5,71,0.09230407781
Electricity,5,72,0.0950145671775
Electricity,5,73,0.0840994282425
Electricity,5,74,0.0832237040275
Electricity,5,75,0.078159997125
Electricity,5,76,0.0807615347525
Electricity,5,77,0.08760684269749999
Electricity,5,78,0.10331274645
Electricity,5,79,0.10352753284
Electricity,5,80,0.10080806423500001
Electricity,5,81,0.122251519525
Electricity,5,82,0.12565428195
Electricity,5,83,0.117038814875
Electricity,5,84,0.1160185317
Electricity,5,85,0.10203107665
Electricity,5,86,0.11321985720000001
Electricity,5,87,0.103743104275
Electricity,5,88,0.1085158001
Electricity,5,89,0.10143708614000001
Electricity,5,90,0.0938318732475
Electricity,5,91,0.097843439655
Electricity,5,92,0.11581506394999999
Electricity,5,93,0.1120668381
Electricity,5,94,0.0989276967725
Electricity,5,95,0.09958818992
Electricity,5,96,0.08561026859000001
Electricity,5,97,0.09623722117
Electricity,5,98,0.11055817755
Electricity,5,99,0.116727526675
Electricity,5,100,0.12512234265
Electricity,5,101,0.13945538680000003
Electricity,5,102,0.14279829875
Electricity,5,103,0.150757329325
Electricity,5,104,0.170866544725
Electricity,5,105,0.14462776545
Electricity,5,106,0.15528166952499997
Electricity,5,107,0.149685278325
Electricity,5,108,0.1270473543
Electricity,5,109,0.12154205785000001
Electricity,5,110,0.12499523059999999
Electricity,5,111,0.12629755155
Electricity,5,112,0.13374116465
Electricity,5,113,0.125171289675
Electricity,5,114,0.13381142165
Electricity,5,115,0.164709669175
Electricity,5,116,0.178766736125
Electricity,5,117,0.18597156355000002
Electricity,5,118,0.17952895559999998
Electricity,5,119,0.150501354825
Electricity,5,120,0.149422977325
Electricity,5,121,0.1668918344
Electricity,5,122,0.149061820775
Electricity,5,123,0.154437299225
Electricity,5,124,0.15797428485
Electricity,5,125,0.156210557975
Electricity,5,126,0.1537518166
Electricity,5,127,0.126310857375
Electricity,5,128,0.13756421967500002
Electricity,5,129,0.126990095775
Electricity,5,130,0.11477898965
Electricity,5,131,0.12737018817499998
Electricity,5,132,0.1156563223
Electricity,5,133,0.10920493034999999
Electricity,5,134,0.10960549842499999
Electricity,5,135,0.1042430749
Electricity,5,136,0.114043471375
Electricity,5,137,0.120518584075
Electricity,5,138,0.1000855551925
Electricity,5,139,0.0831245604675
Electricity,5,140,0.10249571665
Electricity,5,141,0.12426926405000001
Electricity,5,142,0.13342085525
Electricity,5,143,0.142192783525
Electricity,5,144,0.1344620515
Electricity,5,145,0.170435520825
Electricity,5,146,0.19252220965
Electricity,5,147,0.21390181835000002
Electricity,5,148,0.219893396325
Electricity,5,149,0.21609238475
Electricity,5,150,0.197198044375
Electricity,5,151,0.214124206375
Electricity,5,152,0.250665490625
Electricity,5,153,0.224038287975
Electricity,5,154,0.20882718
Electricity,5,155,0.19171088845
Electricity,5,156,0.15672140197499998
Electricity,5,157,0.131068419675
Electricity,5,158,0.15103481992499998
Electricity,5,159,0.14617993097499998
Electricity,5,160,0.11973099329999999
Electricity,5,161,0.08268309852
Electricity,5,162,0.060494696435
