HourOfYear,electricity_demand
2168,244.8570122744784
2169,402.6766326197684
2170,235.5873476765184
2171,271.9860310904984
2172,211.71194637531838
2173,134.0889011753184
2174,196.08315812619838
2175,279.6664161267284
2176,227.6010047813484
2177,382.34412722215836
2178,154.9362427934784
2179,160.09788740374347
2180,241.1610436737298
2181,398.32895555378985
2182,96.31814644539982
2183,241.4508440957
2184,243.36658119462
2185,184.32137922318
2186,193.75128635505
2187,199.20415741819002
2188,249.39708821813002
2189,363.80658755274
2190,19.36089422138
2191,219.2072501192235
2192,244.8570122744784
2193,402.6766326197684
2194,235.5873476765184
2195,271.9860310904984
2196,211.71194637531838
2197,134.0889011753184
2198,196.08315812619838
2199,279.6664161267284
2200,227.6010047813484
2201,382.34412722215836
2202,154.9362427934784
2203,160.09788740374347
2204,241.1610436737298
2205,398.32895555378985
2206,96.31814644539982
2207,241.4508440957
2208,243.36658119462
2209,184.32137922318
2210,193.75128635505
2211,199.20415741819002
2212,249.39708821813002
2213,363.80658755274
2214,19.36089422138
2215,219.2072501192235
2216,244.8570122744784
2217,402.6766326197684
2218,235.5873476765184
2219,271.9860310904984
2220,211.71194637531838
2221,134.0889011753184
2222,196.08315812619838
2223,279.6664161267284
2224,227.6010047813484
2225,382.34412722215836
2226,154.9362427934784
2227,160.09788740374347
2228,241.1610436737298
2229,398.32895555378985
2230,96.31814644539982
2231,241.4508440957
2232,243.36658119462
2233,426.73672923169
2234,260.08415994776
2235,388.14799093992997
2236,393.797257094
2237,390.60419380848
2238,394.53411795456
2239,391.69928059497346
2240,358.1786500716649
2241,415.90866672061486
2242,458.55640029009487
2243,186.65341790511502
2244,148.87284077508488
2245,378.29942442748495
2246,129.40127739634488
2247,230.63957449242503
2248,281.6004350379849
2249,316.1074788154749
2250,474.1562937209349
2251,168.53748804066348
2252,448.4747350987698
2253,446.24898469876985
2254,446.24898469876985
2255,51.670264782900006
2256,430.07535483169
2257,426.73672923169
2258,260.08415994776
2259,388.14799093992997
2260,393.797257094
2261,390.60419380848
2262,394.53411795456
2263,391.69928059497346
2264,358.1786500716649
2265,415.90866672061486
2266,458.55640029009487
2267,186.65341790511502
2268,148.87284077508488
2269,378.29942442748495
2270,129.40127739634488
2271,230.63957449242503
2272,281.6004350379849
2273,316.1074788154749
2274,474.1562937209349
2275,168.53748804066348
2276,448.4747350987698
2277,446.24898469876985
2278,446.24898469876985
2279,51.670264782900006
2280,430.07535483169
2281,426.73672923169
2282,260.08415994776
2283,388.14799093992997
2284,393.797257094
2285,390.60419380848
2286,394.53411795456
2287,391.69928059497346
2288,358.1786500716649
2289,415.90866672061486
2290,458.55640029009487
2291,186.65341790511502
2292,148.87284077508488
2293,378.29942442748495
2294,129.40127739634488
2295,230.63957449242503
2296,281.6004350379849
2297,316.1074788154749
2298,474.1562937209349
2299,168.53748804066348
2300,448.4747350987698
2301,446.24898469876985
2302,446.24898469876985
2303,51.670264782900006
2304,430.07535483169
2305,430.74307995169
2306,201.52519039569
2307,322.37428133167
2308,328.02354792933
2309,338.60912267427
2310,382.48064847642996
2311,464.8259090023935
2312,557.76215608722
2313,169.02925688503
2314,585.55346969432
2315,249.01319115361008
2316,505.85521241205004
2317,441.14363970682996
2318,169.01869899652
2319,250.6528776832601
2320,441.09811644872
2321,262.10545772732
2322,144.23440479342
2323,467.0516594023935
2324,452.4810858187698
2325,88.2891213125998
2326,351.3747822618898
2327,434.08170555169
2328,269.17166740294
2329,430.74307995169
2330,201.52519039569
2331,322.37428133167
2332,328.02354792933
2333,338.60912267427
2334,382.48064847642996
2335,464.8259090023935
2336,557.76215608722
2337,169.02925688503
2338,585.55346969432
2339,249.01319115361008
2340,505.85521241205004
2341,441.14363970682996
2342,169.01869899652
2343,250.6528776832601
2344,441.09811644872
2345,262.10545772732
2346,144.23440479342
2347,467.0516594023935
2348,452.4810858187698
2349,88.2891213125998
2350,351.3747822618898
2351,434.08170555169
2352,269.17166740294
2353,380.01023476463996
2354,297.04124111283
2355,233.18880151502
2356,231.02744368565
2357,384.99238439244
2358,358.69828177526
2359,48.769647432083474
2360,163.96403543071
2361,238.6195395998
2362,256.00606824526
2363,312.4465973343001
2364,221.64846865927
2365,154.25006348326
2366,323.30507752676
2367,220.76739579652008
2368,375.55998115373
2369,192.88730498446
2370,278.61225190269
2371,414.3845652134235
2372,112.89743034042982
2373,270.4857747208498
2374,134.77313255021983
2375,18.02544398138
2376,373.76966962089
2377,380.01023476463996
2378,297.04124111283
2379,233.18880151502
2380,231.02744368565
2381,384.99238439244
2382,358.69828177526
2383,48.769647432083474
2384,163.96403543071
2385,238.6195395998
2386,256.00606824526
2387,312.4465973343001
2388,221.64846865927
2389,154.25006348326
2390,323.30507752676
2391,220.76739579652008
2392,375.55998115373
2393,192.88730498446
2394,278.61225190269
2395,414.3845652134235
2396,112.89743034042982
2397,270.4857747208498
2398,134.77313255021983
2399,18.02544398138
2400,373.76966962089
2401,426.73672923169
2402,260.08415994776
2403,388.14799093992997
2404,393.797257094
2405,390.60419380848
2406,394.53411795456
2407,391.69928059497346
2408,358.1786500716649
2409,415.90866672061486
2410,458.55640029009487
2411,186.65341790511502
2412,148.87284077508488
2413,378.29942442748495
2414,129.40127739634488
2415,230.63957449242503
2416,281.6004350379849
2417,316.1074788154749
2418,474.1562937209349
2419,168.53748804066348
2420,448.4747350987698
2421,446.24898469876985
2422,446.24898469876985
2423,51.670264782900006
2424,430.07535483169
2425,380.01023476463996
2426,297.04124111283
2427,233.18880151502
2428,231.02744368565
2429,384.99238439244
2430,358.69828177526
2431,48.769647432083474
2432,163.96403543071
2433,238.6195395998
2434,256.00606824526
2435,312.4465973343001
2436,221.64846865927
2437,154.25006348326
2438,323.30507752676
2439,220.76739579652008
2440,375.55998115373
2441,192.88730498446
2442,278.61225190269
2443,414.3845652134235
2444,112.89743034042982
2445,270.4857747208498
2446,134.77313255021983
2447,18.02544398138
2448,373.76966962089
2449,380.01023476463996
2450,297.04124111283
2451,233.18880151502
2452,231.02744368565
2453,384.99238439244
2454,358.69828177526
2455,48.769647432083474
2456,163.96403543071
2457,238.6195395998
2458,256.00606824526
2459,312.4465973343001
2460,221.64846865927
2461,154.25006348326
2462,323.30507752676
2463,220.76739579652008
2464,375.55998115373
2465,192.88730498446
2466,278.61225190269
2467,414.3845652134235
2468,112.89743034042982
2469,270.4857747208498
2470,134.77313255021983
2471,18.02544398138
2472,373.76966962089
2473,417.05471499169
2474,417.05471499169
2475,417.05471499169
2476,417.05471499169
2477,417.05471499169
2478,417.05471499169
2479,447.7989184423935
2480,450.0246688423935
2481,450.0246688423935
2482,450.0246688423935
2483,450.0246688423935
2484,450.0246688423935
2485,450.0246688423935
2486,450.0246688423935
2487,450.0246688423935
2488,450.0246688423935
2489,450.0246688423935
2490,450.0246688423935
2491,450.0246688423935
2492,435.4540952587698
2493,433.22834485876984
2494,433.22834485876984
2495,417.05471499169
2496,417.05471499169
2497,417.05471499169
2498,417.05471499169
2499,417.05471499169
2500,417.05471499169
2501,417.05471499169
2502,417.05471499169
2503,447.7989184423935
2504,450.0246688423935
2505,450.0246688423935
2506,450.0246688423935
2507,450.0246688423935
2508,450.0246688423935
2509,450.0246688423935
2510,450.0246688423935
2511,450.0246688423935
2512,450.0246688423935
2513,450.0246688423935
2514,450.0246688423935
2515,450.0246688423935
2516,435.4540952587698
2517,433.22834485876984
2518,433.22834485876984
2519,417.05471499169
2520,417.05471499169
2521,426.73672923169
2522,260.08415994776
2523,388.14799093992997
2524,393.797257094
2525,390.60419380848
2526,394.53411795456
2527,391.69928059497346
2528,358.1786500716649
2529,415.90866672061486
2530,458.55640029009487
2531,186.65341790511502
2532,148.87284077508488
2533,378.29942442748495
2534,129.40127739634488
2535,230.63957449242503
2536,281.6004350379849
2537,316.1074788154749
2538,474.1562937209349
2539,168.53748804066348
2540,448.4747350987698
2541,446.24898469876985
2542,446.24898469876985
2543,51.670264782900006
2544,430.07535483169
2545,426.73672923169
2546,260.08415994776
2547,388.14799093992997
2548,393.797257094
2549,390.60419380848
2550,394.53411795456
2551,391.69928059497346
2552,358.1786500716649
2553,415.90866672061486
2554,458.55640029009487
2555,186.65341790511502
2556,148.87284077508488
2557,378.29942442748495
2558,129.40127739634488
2559,230.63957449242503
2560,281.6004350379849
2561,316.1074788154749
2562,474.1562937209349
2563,168.53748804066348
2564,448.4747350987698
2565,446.24898469876985
2566,446.24898469876985
2567,51.670264782900006
2568,430.07535483169
2569,426.73672923169
2570,260.08415994776
2571,388.14799093992997
2572,393.797257094
2573,390.60419380848
2574,394.53411795456
2575,391.69928059497346
2576,358.1786500716649
2577,415.90866672061486
2578,458.55640029009487
2579,186.65341790511502
2580,148.87284077508488
2581,378.29942442748495
2582,129.40127739634488
2583,230.63957449242503
2584,281.6004350379849
2585,316.1074788154749
2586,474.1562937209349
2587,168.53748804066348
2588,448.4747350987698
2589,446.24898469876985
2590,446.24898469876985
2591,51.670264782900006
2592,430.07535483169
2593,426.73672923169
2594,260.08415994776
2595,388.14799093992997
2596,393.797257094
2597,390.60419380848
2598,394.53411795456
2599,391.69928059497346
2600,358.1786500716649
2601,415.90866672061486
2602,458.55640029009487
2603,186.65341790511502
2604,148.87284077508488
2605,378.29942442748495
2606,129.40127739634488
2607,230.63957449242503
2608,281.6004350379849
2609,316.1074788154749
2610,474.1562937209349
2611,168.53748804066348
2612,448.4747350987698
2613,446.24898469876985
2614,446.24898469876985
2615,51.670264782900006
2616,430.07535483169
2617,426.73672923169
2618,260.08415994776
2619,388.14799093992997
2620,393.797257094
2621,390.60419380848
2622,394.53411795456
2623,391.69928059497346
2624,358.1786500716649
2625,415.90866672061486
2626,458.55640029009487
2627,186.65341790511502
2628,148.87284077508488
2629,378.29942442748495
2630,129.40127739634488
2631,230.63957449242503
2632,281.6004350379849
2633,316.1074788154749
2634,474.1562937209349
2635,168.53748804066348
2636,448.4747350987698
2637,446.24898469876985
2638,446.24898469876985
2639,51.670264782900006
2640,430.07535483169
2641,426.73672923169
2642,260.08415994776
2643,388.14799093992997
2644,393.797257094
2645,390.60419380848
2646,394.53411795456
2647,391.69928059497346
2648,358.1786500716649
2649,415.90866672061486
2650,458.55640029009487
2651,186.65341790511502
2652,148.87284077508488
2653,378.29942442748495
2654,129.40127739634488
2655,230.63957449242503
2656,281.6004350379849
2657,316.1074788154749
2658,474.1562937209349
2659,168.53748804066348
2660,448.4747350987698
2661,446.24898469876985
2662,446.24898469876985
2663,51.670264782900006
2664,430.07535483169
2665,426.73672923169
2666,260.08415994776
2667,388.14799093992997
2668,393.797257094
2669,390.60419380848
2670,394.53411795456
2671,391.69928059497346
2672,358.1786500716649
2673,415.90866672061486
2674,458.55640029009487
2675,186.65341790511502
2676,148.87284077508488
2677,378.29942442748495
2678,129.40127739634488
2679,230.63957449242503
2680,281.6004350379849
2681,316.1074788154749
2682,474.1562937209349
2683,168.53748804066348
2684,448.4747350987698
2685,446.24898469876985
2686,446.24898469876985
2687,51.670264782900006
2688,430.07535483169
2689,426.73672923169
2690,260.08415994776
2691,388.14799093992997
2692,393.797257094
2693,390.60419380848
2694,394.53411795456
2695,391.69928059497346
2696,358.1786500716649
2697,415.90866672061486
2698,458.55640029009487
2699,186.65341790511502
2700,148.87284077508488
2701,378.29942442748495
2702,129.40127739634488
2703,230.63957449242503
2704,281.6004350379849
2705,316.1074788154749
2706,474.1562937209349
2707,168.53748804066348
2708,448.4747350987698
2709,446.24898469876985
2710,446.24898469876985
2711,51.670264782900006
2712,430.07535483169
2713,426.73672923169
2714,260.08415994776
2715,388.14799093992997
2716,393.797257094
2717,390.60419380848
2718,394.53411795456
2719,391.69928059497346
2720,358.1786500716649
2721,415.90866672061486
2722,458.55640029009487
2723,186.65341790511502
2724,148.87284077508488
2725,378.29942442748495
2726,129.40127739634488
2727,230.63957449242503
2728,281.6004350379849
2729,316.1074788154749
2730,474.1562937209349
2731,168.53748804066348
2732,448.4747350987698
2733,446.24898469876985
2734,446.24898469876985
2735,51.670264782900006
2736,430.07535483169
2737,380.01023476463996
2738,297.04124111283
2739,233.18880151502
2740,231.02744368565
2741,384.99238439244
2742,358.69828177526
2743,48.769647432083474
2744,163.96403543071
2745,238.6195395998
2746,256.00606824526
2747,312.4465973343001
2748,221.64846865927
2749,154.25006348326
2750,323.30507752676
2751,220.76739579652008
2752,375.55998115373
2753,192.88730498446
2754,278.61225190269
2755,414.3845652134235
2756,112.89743034042982
2757,270.4857747208498
2758,134.77313255021983
2759,18.02544398138
2760,373.76966962089
2761,170.33651525749002
2762,42.72291536584
2763,45.195091914710005
2764,52.134927194910006
2765,20.239160079730002
2766,20.239160079730002
2767,49.87424095169348
2768,185.1817654904984
2769,182.22450619657837
2770,210.60282379657838
2771,240.09026397531838
2772,213.3621907934784
2773,133.21063531696842
2774,182.4553629169684
2775,603.3073130659584
2776,210.8336805169684
2777,411.3598796988684
2778,511.59064217244844
2779,342.6335306094235
2780,37.760274488459814
2781,75.42207473166982
2782,60.288191248009824
2783,52.134927194910006
2784,20.239160079730002
2785,16.900534479730002
2786,19.13003750099
2787,52.134927194910006
2788,19.13003750099
2789,19.13003750099
2790,21.889404497890002
2791,51.20712413963348
2792,152.40773251696842
2793,247.14565997448838
2794,210.8336805169684
2795,239.4308872194384
2796,210.8336805169684
2797,133.9620202053284
2798,183.33362877531837
2799,238.98114139657838
2800,210.60282379657838
2801,207.26419819657838
2802,152.1768757965784
2803,53.209113930433475
2804,38.63854034680982
2805,35.303667368069824
2806,36.953911786229824
2807,19.36089422138
2808,255.43483818116002
2809,16.900534479730002
2810,19.13003750099
2811,52.134927194910006
2812,19.13003750099
2813,19.13003750099
2814,21.889404497890002
2815,51.20712413963348
2816,152.40773251696842
2817,247.14565997448838
2818,210.8336805169684
2819,239.4308872194384
2820,210.8336805169684
2821,133.9620202053284
2822,183.33362877531837
2823,238.98114139657838
2824,210.60282379657838
2825,207.26419819657838
2826,152.1768757965784
2827,53.209113930433475
2828,38.63854034680982
2829,35.303667368069824
2830,36.953911786229824
2831,19.36089422138
2832,255.43483818116002
2833,170.33651525749002
2834,42.72291536584
2835,45.195091914710005
2836,52.134927194910006
2837,20.239160079730002
2838,20.239160079730002
2839,49.87424095169348
2840,185.1817654904984
2841,182.22450619657837
2842,210.60282379657838
2843,240.09026397531838
2844,213.3621907934784
2845,133.21063531696842
2846,182.4553629169684
2847,603.3073130659584
2848,210.8336805169684
2849,411.3598796988684
2850,511.59064217244844
2851,342.6335306094235
2852,37.760274488459814
2853,75.42207473166982
2854,60.288191248009824
2855,52.134927194910006
2856,20.239160079730002
2857,184.32137922318
2858,193.75128635505
2859,199.20415741819002
2860,249.39708821813002
2861,363.80658755274
2862,19.36089422138
2863,219.2072501192235
2864,244.8570122744784
2865,402.6766326197684
2866,235.5873476765184
2867,271.9860310904984
2868,211.71194637531838
2869,134.0889011753184
2870,196.08315812619838
2871,279.6664161267284
2872,227.6010047813484
2873,382.34412722215836
2874,154.9362427934784
2875,160.09788740374347
2876,241.1610436737298
2877,398.32895555378985
2878,96.31814644539982
2879,241.4508440957
2880,243.36658119462
2881,16.900534479730002
2882,19.13003750099
2883,52.134927194910006
2884,19.13003750099
2885,19.13003750099
2886,21.889404497890002
2887,51.20712413963348
2888,152.40773251696842
2889,247.14565997448838
2890,210.8336805169684
2891,239.4308872194384
2892,210.8336805169684
2893,133.9620202053284
2894,183.33362877531837
2895,238.98114139657838
2896,210.60282379657838
2897,207.26419819657838
2898,152.1768757965784
2899,53.209113930433475
2900,38.63854034680982
2901,35.303667368069824
2902,36.953911786229824
2903,19.36089422138
2904,255.43483818116002
2905,16.900534479730002
2906,19.13003750099
2907,52.134927194910006
2908,19.13003750099
2909,19.13003750099
2910,21.889404497890002
2911,51.20712413963348
2912,152.40773251696842
2913,247.14565997448838
2914,210.8336805169684
2915,239.4308872194384
2916,210.8336805169684
2917,133.9620202053284
2918,183.33362877531837
2919,238.98114139657838
2920,210.60282379657838
2921,207.26419819657838
2922,152.1768757965784
2923,53.209113930433475
2924,38.63854034680982
2925,35.303667368069824
2926,36.953911786229824
2927,19.36089422138
2928,255.43483818116002
2929,380.01023476463996
2930,297.04124111283
2931,233.18880151502
2932,231.02744368565
2933,384.99238439244
2934,358.69828177526
2935,48.769647432083474
2936,163.96403543071
2937,238.6195395998
2938,256.00606824526
2939,312.4465973343001
2940,221.64846865927
2941,154.25006348326
2942,323.30507752676
2943,220.76739579652008
2944,375.55998115373
2945,192.88730498446
2946,278.61225190269
2947,414.3845652134235
2948,112.89743034042982
2949,270.4857747208498
2950,134.77313255021983
2951,18.02544398138
2952,373.76966962089
2953,16.900534479730002
2954,19.13003750099
2955,52.134927194910006
2956,19.13003750099
2957,19.13003750099
2958,21.889404497890002
2959,51.20712413963348
2960,152.40773251696842
2961,247.14565997448838
2962,210.8336805169684
2963,239.4308872194384
2964,210.8336805169684
2965,133.9620202053284
2966,183.33362877531837
2967,238.98114139657838
2968,210.60282379657838
2969,207.26419819657838
2970,152.1768757965784
2971,53.209113930433475
2972,38.63854034680982
2973,35.303667368069824
2974,36.953911786229824
2975,19.36089422138
2976,255.43483818116002
2977,16.900534479730002
2978,19.13003750099
2979,52.134927194910006
2980,19.13003750099
2981,19.13003750099
2982,21.889404497890002
2983,51.20712413963348
2984,152.40773251696842
2985,247.14565997448838
2986,210.8336805169684
2987,239.4308872194384
2988,210.8336805169684
2989,133.9620202053284
2990,183.33362877531837
2991,238.98114139657838
2992,210.60282379657838
2993,207.26419819657838
2994,152.1768757965784
2995,53.209113930433475
2996,38.63854034680982
2997,35.303667368069824
2998,36.953911786229824
2999,19.36089422138
3000,255.43483818116002
3001,16.900534479730002
3002,19.13003750099
3003,52.134927194910006
3004,19.13003750099
3005,19.13003750099
3006,21.889404497890002
3007,51.20712413963348
3008,152.40773251696842
3009,247.14565997448838
3010,210.8336805169684
3011,239.4308872194384
3012,210.8336805169684
3013,133.9620202053284
3014,183.33362877531837
3015,238.98114139657838
3016,210.60282379657838
3017,207.26419819657838
3018,152.1768757965784
3019,53.209113930433475
3020,38.63854034680982
3021,35.303667368069824
3022,36.953911786229824
3023,19.36089422138
3024,255.43483818116002
3025,0.9984534213800003
3026,302.90261459246
3027,140.50868704551002
3028,81.88784910377
3029,0.6407157310100002
3030,0.7675967009900002
3031,31.51180015169348
3032,33.73755055169348
3033,33.73755055169348
3034,33.73755055169348
3035,33.73755055169348
3036,33.73755055169348
3037,33.73755055169348
3038,33.73755055169348
3039,35.38779496985348
3040,33.968407272083475
3041,159.64250160891348
3042,33.73755055169348
3043,33.52639145070348
3044,18.95581786707982
3045,16.73006746707982
3046,16.73006746707982
3047,0.5564376000000002
3048,0.5564376000000002
3049,0.9984534213800003
3050,302.90261459246
3051,140.50868704551002
3052,81.88784910377
3053,0.6407157310100002
3054,0.7675967009900002
3055,31.51180015169348
3056,33.73755055169348
3057,33.73755055169348
3058,33.73755055169348
3059,33.73755055169348
3060,33.73755055169348
3061,33.73755055169348
3062,33.73755055169348
3063,35.38779496985348
3064,33.968407272083475
3065,159.64250160891348
3066,33.73755055169348
3067,33.52639145070348
3068,18.95581786707982
3069,16.73006746707982
3070,16.73006746707982
3071,0.5564376000000002
3072,0.5564376000000002
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,14.57057358362366
3080,14.57057358362366
3081,14.57057358362366
3082,14.57057358362366
3083,14.57057358362366
3084,14.57057358362366
3085,14.57057358362366
3086,14.57057358362366
3087,14.57057358362366
3088,14.57057358362366
3089,14.57057358362366
3090,14.57057358362366
3091,14.57057358362366
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,16.900534479730002
3098,19.13003750099
3099,52.134927194910006
3100,19.13003750099
3101,19.13003750099
3102,21.889404497890002
3103,51.20712413963348
3104,152.40773251696842
3105,247.14565997448838
3106,210.8336805169684
3107,239.4308872194384
3108,210.8336805169684
3109,133.9620202053284
3110,183.33362877531837
3111,238.98114139657838
3112,210.60282379657838
3113,207.26419819657838
3114,152.1768757965784
3115,53.209113930433475
3116,38.63854034680982
3117,35.303667368069824
3118,36.953911786229824
3119,19.36089422138
3120,255.43483818116002
3121,16.900534479730002
3122,19.13003750099
3123,52.134927194910006
3124,19.13003750099
3125,19.13003750099
3126,21.889404497890002
3127,51.20712413963348
3128,152.40773251696842
3129,247.14565997448838
3130,210.8336805169684
3131,239.4308872194384
3132,210.8336805169684
3133,133.9620202053284
3134,183.33362877531837
3135,238.98114139657838
3136,210.60282379657838
3137,207.26419819657838
3138,152.1768757965784
3139,53.209113930433475
3140,38.63854034680982
3141,35.303667368069824
3142,36.953911786229824
3143,19.36089422138
3144,255.43483818116002
3145,170.33651525749002
3146,42.72291536584
3147,45.195091914710005
3148,52.134927194910006
3149,20.239160079730002
3150,20.239160079730002
3151,49.87424095169348
3152,185.1817654904984
3153,182.22450619657837
3154,210.60282379657838
3155,240.09026397531838
3156,213.3621907934784
3157,133.21063531696842
3158,182.4553629169684
3159,603.3073130659584
3160,210.8336805169684
3161,411.3598796988684
3162,511.59064217244844
3163,342.6335306094235
3164,37.760274488459814
3165,75.42207473166982
3166,60.288191248009824
3167,52.134927194910006
3168,20.239160079730002
3169,16.900534479730002
3170,19.13003750099
3171,52.134927194910006
3172,19.13003750099
3173,19.13003750099
3174,21.889404497890002
3175,51.20712413963348
3176,152.40773251696842
3177,247.14565997448838
3178,210.8336805169684
3179,239.4308872194384
3180,210.8336805169684
3181,133.9620202053284
3182,183.33362877531837
3183,238.98114139657838
3184,210.60282379657838
3185,207.26419819657838
3186,152.1768757965784
3187,53.209113930433475
3188,38.63854034680982
3189,35.303667368069824
3190,36.953911786229824
3191,19.36089422138
3192,255.43483818116002
3193,184.32137922318
3194,193.75128635505
3195,199.20415741819002
3196,249.39708821813002
3197,363.80658755274
3198,19.36089422138
3199,219.2072501192235
3200,244.8570122744784
3201,402.6766326197684
3202,235.5873476765184
3203,271.9860310904984
3204,211.71194637531838
3205,134.0889011753184
3206,196.08315812619838
3207,279.6664161267284
3208,227.6010047813484
3209,382.34412722215836
3210,154.9362427934784
3211,160.09788740374347
3212,241.1610436737298
3213,398.32895555378985
3214,96.31814644539982
3215,241.4508440957
3216,243.36658119462
3217,184.32137922318
3218,193.75128635505
3219,199.20415741819002
3220,249.39708821813002
3221,363.80658755274
3222,19.36089422138
3223,219.2072501192235
3224,244.8570122744784
3225,402.6766326197684
3226,235.5873476765184
3227,271.9860310904984
3228,211.71194637531838
3229,134.0889011753184
3230,196.08315812619838
3231,279.6664161267284
3232,227.6010047813484
3233,382.34412722215836
3234,154.9362427934784
3235,160.09788740374347
3236,241.1610436737298
3237,398.32895555378985
3238,96.31814644539982
3239,241.4508440957
3240,243.36658119462
3241,170.33651525749002
3242,42.72291536584
3243,45.195091914710005
3244,52.134927194910006
3245,20.239160079730002
3246,20.239160079730002
3247,49.87424095169348
3248,185.1817654904984
3249,182.22450619657837
3250,210.60282379657838
3251,240.09026397531838
3252,213.3621907934784
3253,133.21063531696842
3254,182.4553629169684
3255,603.3073130659584
3256,210.8336805169684
3257,411.3598796988684
3258,511.59064217244844
3259,342.6335306094235
3260,37.760274488459814
3261,75.42207473166982
3262,60.288191248009824
3263,52.134927194910006
3264,20.239160079730002
3265,16.900534479730002
3266,19.13003750099
3267,52.134927194910006
3268,19.13003750099
3269,19.13003750099
3270,21.889404497890002
3271,51.20712413963348
3272,152.40773251696842
3273,247.14565997448838
3274,210.8336805169684
3275,239.4308872194384
3276,210.8336805169684
3277,133.9620202053284
3278,183.33362877531837
3279,238.98114139657838
3280,210.60282379657838
3281,207.26419819657838
3282,152.1768757965784
3283,53.209113930433475
3284,38.63854034680982
3285,35.303667368069824
3286,36.953911786229824
3287,19.36089422138
3288,255.43483818116002
3289,16.900534479730002
3290,19.13003750099
3291,52.134927194910006
3292,19.13003750099
3293,19.13003750099
3294,21.889404497890002
3295,51.20712413963348
3296,152.40773251696842
3297,247.14565997448838
3298,210.8336805169684
3299,239.4308872194384
3300,210.8336805169684
3301,133.9620202053284
3302,183.33362877531837
3303,238.98114139657838
3304,210.60282379657838
3305,207.26419819657838
3306,152.1768757965784
3307,53.209113930433475
3308,38.63854034680982
3309,35.303667368069824
3310,36.953911786229824
3311,19.36089422138
3312,255.43483818116002
3313,170.33651525749002
3314,42.72291536584
3315,45.195091914710005
3316,52.134927194910006
3317,20.239160079730002
3318,20.239160079730002
3319,49.87424095169348
3320,185.1817654904984
3321,182.22450619657837
3322,210.60282379657838
3323,240.09026397531838
3324,213.3621907934784
3325,133.21063531696842
3326,182.4553629169684
3327,603.3073130659584
3328,210.8336805169684
3329,411.3598796988684
3330,511.59064217244844
3331,342.6335306094235
3332,37.760274488459814
3333,75.42207473166982
3334,60.288191248009824
3335,52.134927194910006
3336,20.239160079730002
3337,16.900534479730002
3338,19.13003750099
3339,52.134927194910006
3340,19.13003750099
3341,19.13003750099
3342,21.889404497890002
3343,51.20712413963348
3344,152.40773251696842
3345,247.14565997448838
3346,210.8336805169684
3347,239.4308872194384
3348,210.8336805169684
3349,133.9620202053284
3350,183.33362877531837
3351,238.98114139657838
3352,210.60282379657838
3353,207.26419819657838
3354,152.1768757965784
3355,53.209113930433475
3356,38.63854034680982
3357,35.303667368069824
3358,36.953911786229824
3359,19.36089422138
3360,255.43483818116002
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,14.57057358362366
3368,14.57057358362366
3369,14.57057358362366
3370,14.57057358362366
3371,14.57057358362366
3372,14.57057358362366
3373,14.57057358362366
3374,14.57057358362366
3375,14.57057358362366
3376,14.57057358362366
3377,14.57057358362366
3378,14.57057358362366
3379,14.57057358362366
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,16.900534479730002
3386,19.13003750099
3387,52.134927194910006
3388,19.13003750099
3389,19.13003750099
3390,21.889404497890002
3391,51.20712413963348
3392,152.40773251696842
3393,247.14565997448838
3394,210.8336805169684
3395,239.4308872194384
3396,210.8336805169684
3397,133.9620202053284
3398,183.33362877531837
3399,238.98114139657838
3400,210.60282379657838
3401,207.26419819657838
3402,152.1768757965784
3403,53.209113930433475
3404,38.63854034680982
3405,35.303667368069824
3406,36.953911786229824
3407,19.36089422138
3408,255.43483818116002
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,14.57057358362366
3416,14.57057358362366
3417,14.57057358362366
3418,14.57057358362366
3419,14.57057358362366
3420,14.57057358362366
3421,14.57057358362366
3422,14.57057358362366
3423,14.57057358362366
3424,14.57057358362366
3425,14.57057358362366
3426,14.57057358362366
3427,14.57057358362366
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,14.57057358362366
3440,14.57057358362366
3441,14.57057358362366
3442,14.57057358362366
3443,14.57057358362366
3444,14.57057358362366
3445,14.57057358362366
3446,14.57057358362366
3447,14.57057358362366
3448,14.57057358362366
3449,14.57057358362366
3450,14.57057358362366
3451,14.57057358362366
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,14.57057358362366
3464,14.57057358362366
3465,14.57057358362366
3466,14.57057358362366
3467,14.57057358362366
3468,14.57057358362366
3469,14.57057358362366
3470,14.57057358362366
3471,14.57057358362366
3472,14.57057358362366
3473,14.57057358362366
3474,14.57057358362366
3475,14.57057358362366
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,14.57057358362366
3488,14.57057358362366
3489,14.57057358362366
